apply	function_address	function_name	target_kind	target_name	target_locator	expected_type	expected_source	proposed_type	access_count	field_count	confidence	type_evidence	evidence_sites	reason
0	0064A940	FUN_0064a940	parameter	param_1	Stack[0x4]:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	0	2	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredGlobalRecordView_00848A14	script-owned anonymous structure already covers the observed extent and fields
0	0064A940	FUN_0064a940	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	local	local_10	Stack[-0x10]:4	/undefined4	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A970_33DBB990	28	1	review	{}	0064A970 local_10+0x1	single/weak fixed-offset profile retained for review; unsettled decompiler type propagation: persistent local requires role repair
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	local	local_38	Stack[-0x38]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	parameter	this	ECX:4 (auto)	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	ANALYSIS	pointer:/SubmarineTitans/Recovered/HiddenThis/RecoveredReceiver_0064A970	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	parameter	param_1	Stack[0x4]:4	pointer:/char	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0064A970_3515F789	1	1	review	{}	0064A970 record-index param_1+0x3 stride=5	single/weak fixed-offset profile retained for review; affine record access lacks one unique stride with two fields and three sites
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	parameter	param_2	Stack[0x8]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064A970	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0064A970::FUN_0064a970	parameter	param_3	Stack[0xc]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064CC90	AiEventClassTy::AiEventClassTy	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064CD30	FUN_0064cd30	parameter	param_1	ECX:4	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0064CD30_9386233E	DEFAULT	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0064CD30_9386233E	0	1	existing	{}	existing generated baseline /SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0064CD30_9386233E	script-owned anonymous structure already covers the observed extent and fields
0	0064CD80	AiEventClassTy::InitData	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /AiEventClassTy from [0064CD80|local_8]	conflicting or invalid access widths
0	0064CD80	AiEventClassTy::InitData	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064CD80	AiEventClassTy::InitData	parameter	param_1	Stack[0x4]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D000	AiEventClassTy::PrepareToSave	local	pAVar3_mg1	EAX:4	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_0065CD10	ANALYSIS	pointer:/SubmarineTitans/Recovered/AllocationRecords/AllocationRecord_0065CD10	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064D000	AiEventClassTy::PrepareToSave	local	local_8	Stack[-0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D000	AiEventClassTy::PrepareToSave	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064D000	AiEventClassTy::PrepareToSave	parameter	param_1	Stack[0x4]:4	pointer:/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D0E0	FUN_0064d0e0	parameter	this	ECX:4 (auto)	pointer:/void	ANALYSIS		0	0	review	{}	interprocedural named receiver flow /AiEventClassTy from [00652810|local_188]	conflicting or invalid access widths
0	0064D0E0	FUN_0064d0e0	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D0E0	FUN_0064d0e0	parameter	param_1	Stack[0x4]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D0E0	FUN_0064d0e0	parameter	param_2	Stack[0x8]:4	pointer:/char	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	conflicting or invalid access widths
0	0064D0E0	FUN_0064d0e0	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	local	local_38	Stack[-0x38]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_5	Stack[0x14]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_6	Stack[0x18]:4	/uint	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_c]	conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_7	Stack[0x1c]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_8	Stack[0x20]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_9	Stack[0x24]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_10	Stack[0x28]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_11	Stack[0x2c]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_12	Stack[0x30]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_1	Stack[0x4]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_2	Stack[0x8]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064D270	AiEventClassTy::__CreateObjPl	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		incoming scalar ABI slot is fully overwritten before its pointer-shaped lifetime; split the post-write local instead of changing the parameter
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_5	Stack[0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_6	Stack[0x18]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_7	Stack[0x1c]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_8	Stack[0x20]:4	/int	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_144]	conflicting or invalid access widths
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_1	Stack[0x4]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_2	Stack[0x8]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064D890	AiEventClassTy::_CreateRCCont	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DAC0	FUN_0064dac0	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DAC0	FUN_0064dac0	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DAC0	FUN_0064dac0	parameter	param_2	Stack[0x8]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DAC0	FUN_0064dac0	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_5	Stack[0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_6	Stack[0x18]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_7	Stack[0x1c]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_8	Stack[0x20]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_1	Stack[0x4]:2	/short	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_2	Stack[0x8]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_160]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DB00	AiEventClassTy::_CreateArt	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	conflicting or invalid access widths
0	0064DD30	FUN_0064dd30	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD30	FUN_0064dd30	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD30	FUN_0064dd30	parameter	param_2	Stack[0x8]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD30	FUN_0064dd30	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD70	FUN_0064dd70	parameter	param_4	Stack[0x10]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD70	FUN_0064dd70	parameter	param_1	Stack[0x4]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD70	FUN_0064dd70	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DD70	FUN_0064dd70	parameter	param_3	Stack[0xc]:4	pointer:/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_4	Stack[0x10]:2	/short	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_5	Stack[0x14]:2	/short	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_6	Stack[0x18]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_7	Stack[0x1c]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_8	Stack[0x20]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_1	Stack[0x4]:2	/short	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_2	Stack[0x8]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_160]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DDA0	AiEventClassTy::_CreateDest	parameter	param_3	Stack[0xc]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DF30	FUN_0064df30	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF30	FUN_0064df30	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF30	FUN_0064df30	parameter	param_2	Stack[0x8]:4	/uint	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF30	FUN_0064df30	parameter	param_3	Stack[0xc]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF70	FUN_0064df70	parameter	param_4	Stack[0x10]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF70	FUN_0064df70	parameter	param_1	Stack[0x4]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF70	FUN_0064df70	parameter	param_2	Stack[0x8]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DF70	FUN_0064df70	parameter	param_3	Stack[0xc]:4	pointer:/void	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	this	ECX:4 (auto)	pointer:/AiEventClassTy	ANALYSIS	pointer:/AiEventClassTy	0	0	existing	{}		target already has a named/manual structure pointer type
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_4	Stack[0x10]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_5	Stack[0x14]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_6	Stack[0x18]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_7	Stack[0x1c]:4	pointer:/char	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_8	Stack[0x20]:4	/undefined4	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_144]	conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_9	Stack[0x24]:4	/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_1	Stack[0x4]:2	/ushort	DEFAULT		0	0	review	{}		non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_2	Stack[0x8]:2	/short	DEFAULT		0	0	review	{}	interprocedural named receiver flow /SubmarineTitans/Recovered/DArrayTy from [00652810|local_15c]	non-pointer-sized Listing storage is an inline stack/scalar root; pointer-shape evidence is retained for aggregate recovery only
0	0064DFA0	AiEventClassTy::_CreateMine	parameter	param_3	Stack[0xc]:4	/int	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064E1F0	FUN_0064e1f0	parameter	param_4	Stack[0x10]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
0	0064E1F0	FUN_0064e1f0	parameter	param_1	Stack[0x4]:4	pointer:/undefined4	DEFAULT		0	0	review	{}		conflicting or invalid access widths
