apply	function_address	expected_function	expected_signature	label_address	decompiler_label	existing_primary_name	existing_primary_source	proposed_name	kind	goto_count	cfg_incoming	back_edges_into	back_edges_from	confidence	reason	preview
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041B92C	LAB_0041b92c	LAB_0041b92c	DEFAULT	cf_join_0041B92C	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041B92C CMP EDX,0x1; 0041B92F JNZ 0x0041b987
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BA2A	LAB_0041ba2a	LAB_0041ba2a	DEFAULT	cf_join_0041BA2A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0041BA2A MOV EDX,0x1
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BA5F	LAB_0041ba5f	LAB_0041ba5f	DEFAULT	cf_join_0041BA5F	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0041BA5F MOV EDX,0x1
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BA90	LAB_0041ba90	LAB_0041ba90	DEFAULT	cf_join_0041BA90	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0041BA90 MOV EDX,0x1
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BAC6	LAB_0041bac6	LAB_0041bac6	DEFAULT	cf_join_0041BAC6	join	1	5	0	0	medium	multi-predecessor target; semantic role requires review	0041BAC6 CMP EDX,0x1; 0041BAC9 JNZ 0x0041bb6c
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BCAD	LAB_0041bcad	LAB_0041bcad	DEFAULT	cf_join_0041BCAD	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0041BCAD MOV dword ptr [EBP + -0x4],0x1
0	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BDB3	LAB_0041bdb3	LAB_0041bdb3	DEFAULT	cf_join_0041BDB3	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	0041BDB3 MOV ECX,dword ptr [0x00801688]; 0041BDB9 TEST ECX,ECX; 0041BDBB JZ 0x0041be6a
1	0041AF40	STGameObjC::GetMessage	int __thiscall GetMessage(STGameObjC * this, STMessage * message)	0041BE5F	cf_common_exit_0041BE5F	STGameObjC::GetMessage::cf_common_exit_0041BE5F	ANALYSIS	cf_common_exit_0041BE5F	common_exit	7	8	0	0	high	all short successor paths terminate	0041BE5F MOV ECX,dword ptr [0x007fa174]; 0041BE65 CALL 0x00404c55; calls=FUN_0043fc50
0	0041E530	STSprGameObjC::GetMessage	int __thiscall GetMessage(STSprGameObjC * this, STMessage * message)	0041EBC0	LAB_0041ebc0	LAB_0041ebc0	DEFAULT	cf_join_0041EBC0	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041EBC0 XOR EAX,EAX
0	0041E530	STSprGameObjC::GetMessage	int __thiscall GetMessage(STSprGameObjC * this, STMessage * message)	0041EC79	LAB_0041ec79	LAB_0041ec79	DEFAULT	cf_join_0041EC79	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041EC79 XOR EAX,EAX
0	0041E530	STSprGameObjC::GetMessage	int __thiscall GetMessage(STSprGameObjC * this, STMessage * message)	0041ECCC	LAB_0041eccc	LAB_0041eccc	DEFAULT	cf_join_0041ECCC	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0041ECCC MOV EAX,dword ptr [ESI + 0x22d]; 0041ECD2 TEST EAX,EAX; 0041ECD4 JZ 0x0041efd3
0	0041F3B0	FUN_0041f3b0	undefined __fastcall FUN_0041f3b0(STSprGameObjC * param_1)	0041F51A	LAB_0041f51a	LAB_0041f51a	DEFAULT	cf_join_0041F51A	join	1	7	0	0	medium	multi-predecessor target; semantic role requires review	0041F51A MOV EAX,dword ptr [ESI + 0x221]; 0041F520 POP EBX; 0041F521 DEC EAX; 0041F522 POP EDI
0	0041F3B0	FUN_0041f3b0	undefined __fastcall FUN_0041f3b0(STSprGameObjC * param_1)	0041F5A0	LAB_0041f5a0	LAB_0041f5a0	DEFAULT	cf_join_0041F5A0	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	0041F5A0 DEC dword ptr [ESI + 0x221]
0	0041F630	FUN_0041f630	undefined __fastcall FUN_0041f630(AnonShape_0041F630_B1BEE81C * param_1)	0041F738	LAB_0041f738	LAB_0041f738	DEFAULT	cf_join_0041F738	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041F738 XOR EAX,EAX
0	0041F630	FUN_0041f630	undefined __fastcall FUN_0041f630(AnonShape_0041F630_B1BEE81C * param_1)	0041F76A	switchD_0041f763_caseD_7	switchD_0041f763::caseD_7	ANALYSIS	cf_join_0041F76A	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041F76A MOV byte ptr [EBP + -0x8],0x2; 0041F76E JMP 0x0041f793
0	0041F630	FUN_0041f630	undefined __fastcall FUN_0041f630(AnonShape_0041F630_B1BEE81C * param_1)	0041F78A	switchD_0041f763_caseD_9	switchD_0041f763::caseD_9	ANALYSIS	cf_join_0041F78A	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041F78A MOV byte ptr [EBP + -0x8],0x4; 0041F78E JMP 0x0041f793
0	0041F630	FUN_0041f630	undefined __fastcall FUN_0041f630(AnonShape_0041F630_B1BEE81C * param_1)	0041F793	LAB_0041f793	LAB_0041f793	DEFAULT	cf_join_0041F793	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	0041F793 MOV EAX,dword ptr [ESI + 0x211]; 0041F799 TEST EAX,EAX; 0041F79B JZ 0x0041f823
0	0041F9B0	STSprGameObjC::CheckRay	undefined4 __thiscall CheckRay(STSprGameObjC * this, short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, STSprGameObjC_CheckRay_param_7Enum param_7, int * param_8, int param_9)	0041FDC6	LAB_0041fdc6	LAB_0041fdc6	DEFAULT	cf_join_0041FDC6	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041FDC6 XOR EAX,EAX
0	0041F9B0	STSprGameObjC::CheckRay	undefined4 __thiscall CheckRay(STSprGameObjC * this, short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, STSprGameObjC_CheckRay_param_7Enum param_7, int * param_8, int param_9)	0041FE0D	LAB_0041fe0d	LAB_0041fe0d	DEFAULT	cf_join_0041FE0D	join	1	4	0	0	medium	multi-predecessor target; semantic role requires review	0041FE0D MOVSX EDX,word ptr [0x007fb27e]; 0041FE14 MOVSX EAX,word ptr [0x007fb278]; 0041FE1B IMUL EDX,EDI; 0041FE1E IMUL EAX,EBX
0	0041F9B0	STSprGameObjC::CheckRay	undefined4 __thiscall CheckRay(STSprGameObjC * this, short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, STSprGameObjC_CheckRay_param_7Enum param_7, int * param_8, int param_9)	0041FFFD	LAB_0041fffd	LAB_0041fffd	DEFAULT	cf_join_0041FFFD	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	0041FFFD XOR EAX,EAX
1	0041F9B0	STSprGameObjC::CheckRay	undefined4 __thiscall CheckRay(STSprGameObjC * this, short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, STSprGameObjC_CheckRay_param_7Enum param_7, int * param_8, int param_9)	0042004A	cf_continue_loop_0042004A	STSprGameObjC::CheckRay::cf_continue_loop_0042004A	ANALYSIS	cf_continue_loop_0042004A	continue_loop	2	10	0	1	high	target is a natural loop latch	0042004A MOV EDX,dword ptr [EBP + -0x54]; 0042004D MOV EDI,dword ptr [EBP + -0x1c]; 00420050 MOV EAX,dword ptr [EBP + -0x64]; 00420053 MOV ESI,dword ptr [EBP + -0x28]
0	00420340	STSprGameObjC::LoadActFrame	undefined __thiscall LoadActFrame(STSprGameObjC * this, int * param_1)	00420557	switchD_00420436_caseD_1	switchD_00420436::caseD_1	ANALYSIS	cf_join_00420557	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00420557 MOV EDI,0x7a4fb4; 0042055C OR ECX,0xffffffff; 0042055F XOR EAX,EAX; 00420561 LEA EDX,[EBP + -0x20]
0	00420340	STSprGameObjC::LoadActFrame	undefined __thiscall LoadActFrame(STSprGameObjC * this, int * param_1)	004205BA	switchD_00420436_caseD_2	switchD_00420436::caseD_2	ANALYSIS	cf_join_004205BA	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	004205BA MOV EDI,0x7a4fb4; 004205BF OR ECX,0xffffffff; 004205C2 XOR EAX,EAX; 004205C4 LEA EDX,[EBP + -0x20]
0	00420340	STSprGameObjC::LoadActFrame	undefined __thiscall LoadActFrame(STSprGameObjC * this, int * param_1)	0042061A	switchD_00420436_caseD_7	switchD_00420436::caseD_7	ANALYSIS	cf_join_0042061A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0042061A MOV EDI,0x7a4fb4; 0042061F OR ECX,0xffffffff; 00420622 XOR EAX,EAX; 00420624 LEA EDX,[EBP + -0x20]
0	00420340	STSprGameObjC::LoadActFrame	undefined __thiscall LoadActFrame(STSprGameObjC * this, int * param_1)	00420678	LAB_00420678	LAB_00420678	DEFAULT	cf_join_00420678	join	2	5	0	0	medium	multi-predecessor target; semantic role requires review	00420678 OR ECX,0xffffffff; 0042067B XOR EAX,EAX; 0042067D SCASB.REPNE ES:EDI; 0042067F NOT ECX; calls=STT3DSprC::LoadSequence
0	004210E0	STAllPlayersC::SaveGObjData	undefined4 * __thiscall SaveGObjData(STAllPlayersC * this, int * param_1)	004212F3	LAB_004212f3	LAB_004212f3	DEFAULT	cf_join_004212F3	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	004212F3 MOV EDX,dword ptr [ESI]; 004212F5 PUSH EDX; 004212F6 CALL 0x006aac70; 004212FB LEA EDX,[EAX + 0x111]; calls=Library::DKW::LIB::FUN_006aac70
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424A62	LAB_00424a62	LAB_00424a62	DEFAULT	cf_join_00424A62	join	2	2	0	0	medium	multi-predecessor target; semantic role requires review	00424A62 CMP EDX,EAX; 00424A64 JGE 0x00424ade
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424ADA	joined_r0x00424ada			cf_branch_target_00424ADA	branch_target	1	1	0	0	review	single-predecessor unstructured target	00424AD3 MOV EDI,EAX; 00424AD5 SUB EDI,EDX; 00424AD7 CMP EDI,0xa; 00424ADA JG 0x00424ade
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424BEF	joined_r0x00424bef			cf_branch_target_00424BEF	branch_target	1	1	0	0	review	single-predecessor unstructured target	00424BE8 MOV ECX,EAX; 00424BEA SUB ECX,EDX; 00424BEC CMP ECX,0xa; 00424BEF JG 0x00424b90
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424C56	LAB_00424c56	LAB_00424c56	DEFAULT	cf_join_00424C56	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00424C56 CMP EDX,EAX; 00424C58 JGE 0x00424ccc
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424CCA	LAB_00424cca	LAB_00424cca	DEFAULT	cf_join_00424CCA	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00424CCA MOV EDX,EAX
0	004248D0	sub_004248D0	int __thiscall sub_004248D0(void * this, int param_1, int param_2, int param_3, int param_4, Global_sub_004248D0_param_5Enum param_5, Global_sub_004248D0_param_6Enum param_6)	00424CCC	switchD_00424b43_default	switchD_00424b43::default	ANALYSIS	cf_common_exit_00424CCC	common_exit	6	12	0	0	high	all short successor paths terminate; manual_or_non_generated_label_preserved	00424CCC MOV EAX,dword ptr [EBP + 0xc]; 00424CCF MOV ECX,dword ptr [EBP + 0x8]; 00424CD2 MOV word ptr [ECX + EAX*0x8 + 0x4],DX; 00424CD7 INC EAX
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	0042596F	LAB_0042596f	LAB_0042596f	DEFAULT	cf_join_0042596F	join	1	3	2	0	medium	multi-predecessor target; semantic role requires review	0042596F MOV ESI,dword ptr [EBP + 0xffffff54]; 00425975 MOV EDX,dword ptr [EBP + -0x60]; 00425978 XOR EBX,EBX; 0042597A MOV EAX,dword ptr [EBP + 0xfffffeb4]
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	004259C4	LAB_004259c4	LAB_004259c4	DEFAULT	cf_join_004259C4	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	004259C4 LEA EAX,[EDX + EDI*0x4]; 004259C7 MOV dword ptr [EBP + 0xffffff28],EAX; 004259CD MOV ECX,dword ptr [EBP + -0x50]; 004259D0 LEA EDX,[EBX + ECX*0x1]
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425B8A	LAB_00425b8a	LAB_00425b8a	DEFAULT	cf_join_00425B8A	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425B8A MOV EAX,dword ptr [EBP + -0x50]; 00425B8D LEA ECX,[EBX + EAX*0x1]; 00425B90 PUSH ECX; 00425B91 MOV EDX,dword ptr [EBP + -0x44]; calls=sub_004248D0
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425BAD	LAB_00425bad	LAB_00425bad	DEFAULT	cf_join_00425BAD	join	1	3	0	0	medium	multi-predecessor target; semantic role requires review	00425BAD MOV EDX,dword ptr [EBP + 0xffffff54]; 00425BB3 LEA EAX,[EDX*0x4 + 0x0]; 00425BBA JMP 0x00426417
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425BC3	LAB_00425bc3	LAB_00425bc3	DEFAULT	cf_join_00425BC3	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425BC3 MOV EAX,dword ptr [EBP + -0x20]; 00425BC6 CMP dword ptr [EBP + -0x5c],EAX; 00425BC9 JL 0x00425e63
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425BDC	LAB_00425bdc	LAB_00425bdc	DEFAULT	cf_join_00425BDC	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425BDC MOV ECX,dword ptr [EBP + -0x20]; 00425BDF CMP dword ptr [EBP + -0x5c],ECX; 00425BE2 JL 0x0042607e
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425BF9	LAB_00425bf9	LAB_00425bf9	DEFAULT	cf_join_00425BF9	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425BF9 MOV ECX,dword ptr [EBP + -0x20]; 00425BFC CMP dword ptr [EBP + -0x5c],ECX; 00425BFF JL 0x004260cc
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425D75	LAB_00425d75	LAB_00425d75	DEFAULT	cf_join_00425D75	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425D75 MOV EDX,dword ptr [EBP + -0x20]; 00425D78 CMP dword ptr [EBP + -0x5c],EDX; 00425D7B JL 0x00425da4
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425DD3	LAB_00425dd3	LAB_00425dd3	DEFAULT	cf_join_00425DD3	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425DD3 MOV ECX,dword ptr [EBP + -0x20]; 00425DD6 CMP dword ptr [EBP + -0x5c],ECX; 00425DD9 JL 0x00425e02
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425E40	LAB_00425e40	LAB_00425e40	DEFAULT	cf_join_00425E40	join	2	3	0	0	medium	multi-predecessor target; semantic role requires review	00425E40 MOV ECX,dword ptr [EBP + -0x50]; 00425E43 LEA EDX,[EBX + ECX*0x1]; 00425E46 PUSH EDX; 00425E47 MOV EAX,dword ptr [EBP + -0x44]; calls=sub_004248D0
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425E63	LAB_00425e63	LAB_00425e63	DEFAULT	cf_join_00425E63	join	2	4	0	0	medium	multi-predecessor target; semantic role requires review	00425E63 MOV EAX,dword ptr [EBP + 0xffffff54]; 00425E69 SHL EAX,0x2
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425E6C	LAB_00425e6c	LAB_00425e6c	DEFAULT	cf_join_00425E6C	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425E6C ADD dword ptr [EBP + 0xffffff28],EAX; 00425E72 INC EBX; 00425E73 MOV dword ptr [EBP + 0xffffff78],0x40; 00425E7D JMP 0x00426612
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425EEB	LAB_00425eeb	LAB_00425eeb	DEFAULT	cf_join_00425EEB	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425EEB MOV EDX,dword ptr [EBP + -0x20]; 00425EEE CMP dword ptr [EBP + -0x5c],EDX; 00425EF1 JL 0x004260cc
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00425FAC	LAB_00425fac	LAB_00425fac	DEFAULT	cf_join_00425FAC	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00425FAC MOV EDX,dword ptr [EBP + -0x20]; 00425FAF CMP dword ptr [EBP + -0x5c],EDX; 00425FB2 JL 0x004265f0
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	0042605B	LAB_0042605b	LAB_0042605b	DEFAULT	cf_join_0042605B	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	0042605B MOV EDX,dword ptr [EBP + -0x50]; 0042605E LEA EAX,[EBX + EDX*0x1]; 00426061 PUSH EAX; 00426062 MOV ECX,dword ptr [EBP + -0x44]; calls=sub_004248D0
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	004260A9	LAB_004260a9	LAB_004260a9	DEFAULT	cf_join_004260A9	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	004260A9 MOV EDX,dword ptr [EBP + -0x50]; 004260AC LEA EAX,[EBX + EDX*0x1]; 004260AF PUSH EAX; 004260B0 MOV ECX,dword ptr [EBP + -0x44]; calls=sub_004248D0
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	004260CC	LAB_004260cc	LAB_004260cc	DEFAULT	cf_join_004260CC	join	2	4	0	0	medium	multi-predecessor target; semantic role requires review	004260CC ADD dword ptr [EBP + 0xffffff28],0x4; 004260D3 INC EDI; 004260D4 MOV dword ptr [EBP + 0xffffff78],0x1; 004260DE JMP 0x00426612
0	00424E10	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00424E10::FUN_00424e10	int __thiscall FUN_00424e10(AnonReceiver_00424E10 * this, int param_1, float param_2, float param_3, float param_4, int param_5, int param_6, int * param_7)	00426157	LAB_00426157	LAB_00426157	DEFAULT	cf_join_00426157	join	1	2	0	0	medium	multi-predecessor target; semantic role requires review	00426157 MOV EAX,dword ptr [EBP + -0x20]; 0042615A CMP dword ptr [EBP + -0x5c],EAX; 0042615D JL 0x00426186
