apply	action	type_path	replacement_path	expected_replacement	expected_length	expected_parents	expected_function_uses	expected_listing_uses	expected_description	reason
0	retain	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_061B			1468	1	0	0	[STClassLayoutApplier] Generated nested class-field pointee; source=multiple non-overlapping fixed offsets through one class pointer field; generated_layout_sha256=be19557d2ad74584202c02d026992c2e04d80e350b080b53c4a14657b40346ec	still referenced
0	retain	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TLOBaseTy_061B *32			4	1	0	0	32-bit pointer to AnonPointee_TLOBaseTy_061B	still referenced
0	retain	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TradePanelTy_0000			20	1	0	0	[STClassLayoutApplier] Generated nested class-field pointee; source=multiple non-overlapping fixed offsets through one class pointer field; generated_layout_sha256=c54afab8d99c411a32b1db63d41f77160705de34499ebdebc47f0ce82fb8bcfb	still referenced
0	retain	/SubmarineTitans/Recovered/ClassPointees/AnonPointee_TradePanelTy_0000 *32			4	1	0	0	32-bit pointer to AnonPointee_TradePanelTy_0000	still referenced
0	retain	/SubmarineTitans/Recovered/DiscriminatedPayloads/ControlClassTy_GetMessage_0072B780_MessagePayload_Case_MESS_CONTROLCLASSTY_0053			12	1	0	0	[STDiscriminatedPayloadApplier] [ST_SEMANTIC_ANCHOR] discriminator_family=ControlClassTy_GetMessage_0072B780_MessagePayload; case_value=83; case_label=MESS_CONTROLCLASSTY_0053; layout_sha256=42d69e7f32731b4009102b75e3fa742dc9b7c1d8bee0bba48c16bfb2f090f8cc; evidence=message_envelope=/SubmarineTitans/Recovered/STMessage; equality_guarded_case_local_argument_views; guard MESS_CONTROLCLASSTY_0053 uses arg0 as [ptr] [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/DiscriminatedPayloads/ControlClassTy_GetMessage_0072B780_MessagePayload_Case_MESS_SHARED_0024			12	1	0	0	[STDiscriminatedPayloadApplier] [ST_SEMANTIC_ANCHOR] discriminator_family=ControlClassTy_GetMessage_0072B780_MessagePayload; case_value=36; case_label=MESS_SHARED_0024; layout_sha256=085be899e25c5df28afc2824200c250c672c5a7ddae71272a607bcb98d26ab33; evidence=message_envelope=/SubmarineTitans/Recovered/STMessage; equality_guarded_case_local_argument_views; guard MESS_SHARED_0024 uses arg0 as [words] [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/DiscriminatedPayloads/GameSystemC_GetMessage_005776D0_MessagePayload_Case_MESS_GAMESYSTEMC_43FF			12	1	0	0	[STDiscriminatedPayloadApplier] [ST_SEMANTIC_ANCHOR] discriminator_family=GameSystemC_GetMessage_005776D0_MessagePayload; case_value=17407; case_label=MESS_GAMESYSTEMC_43FF; layout_sha256=177967d7129172ea30abbe15f4547082f366e65bb549c194bf12db60a79a8b9f; evidence=message_envelope=/SubmarineTitans/Recovered/STMessage; equality_guarded_case_local_argument_views; guard MESS_GAMESYSTEMC_43FF uses arg0 as [u32] [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/DiscriminatedPayloads/GameSystemC_GetMessage_005776D0_MessagePayload_Case_MESS_GAMESYSTEMC_4400			12	1	0	0	[STDiscriminatedPayloadApplier] [ST_SEMANTIC_ANCHOR] discriminator_family=GameSystemC_GetMessage_005776D0_MessagePayload; case_value=17408; case_label=MESS_GAMESYSTEMC_4400; layout_sha256=177967d7129172ea30abbe15f4547082f366e65bb549c194bf12db60a79a8b9f; evidence=message_envelope=/SubmarineTitans/Recovered/STMessage; equality_guarded_case_local_argument_views; guard MESS_GAMESYSTEMC_4400 uses arg0 as [u32] [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/DiscriminatedPayloads/STGroupC_GetMessage_00423EC0_MessagePayload_Case_MESS_ID_CREATE			12	1	0	0	[STDiscriminatedPayloadApplier] [ST_SEMANTIC_ANCHOR] discriminator_family=STGroupC_GetMessage_00423EC0_MessagePayload; case_value=2; case_label=MESS_ID_CREATE; layout_sha256=dcddf8a532758089b30e185c038af64b547307ee8670057a5609faef95ae4627; evidence=message_envelope=/SubmarineTitans/Recovered/STMessage; equality_guarded_case_local_argument_views; guard MESS_ID_CREATE uses arg0 as [i32] [ST_VIEW_ONLY] Noncanonical storage view; excluded from semantic matching.	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/AiFltClassTy_field_009BState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=eee53bc90ce62d5d812c83027f4fda882c286f993e829a59b5c595576185fb9e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/ButtonClassTy_field_0020State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=9dfbf70e6dbbe79d0a8dde48691d38b642a5f13049ca4d16dbf53216a8b250a8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_023FState			2	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=3c8397551ffd12fff29811146593d60d3c37ff0ade0856f29e89019e58c25738	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0260State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=b7d7b558fa2e26c0fd268a95642babc83fe8a89d0370c364d0ddd54b0bb55abb	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0B99State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e3f8c21043c7453c0ee2739cb4f90b87d1e6dc9a40549e22a4a6e9292d144298	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0B9EState			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e13993e6e6f4d69c8e1a74afeb1d036a3ff63c2e6864659a8d3640451778f089	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0BF5State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=8e6544969f82571ffc137f33bfc4704dd5eb7ab86d8106be31374cd351e914a5	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0BFAState			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=0304a7b7046b73f0ef601522e8f28eab075cdff7747dce9e1b2a2334a83cfd88	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0C11State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6763288e91c1a1e09b3379db0cca0e94614fe6a7bb9ccc857ee315931122c044	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0C29State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=24c6c742f9774a3299d7e0bdf4ae1a45cbc08dc937a183b83bc5edb32d39ce9f	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_field_0C3CState			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6763288e91c1a1e09b3379db0cca0e94614fe6a7bb9ccc857ee315931122c044	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_sub_004FA870_param_1Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=b96f3877cd54037fc5004d4eebc22ea878f10eef03aa598e8d5992482f89492b	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_sub_004FAB10_param_1Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6210f48ddb61956ddeb55f0ffb252ea783cd3dc0a0abe12140985c8a24d35e76	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CPanelTy_sub_005050B0_param_1Enum			1	0	4	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=858514f04d48971f9c5163621cca4fc26d58a4310d9c25b72bc219055493398c	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CampaignTy_field_1BE8State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=bacb8c1d65feba4a55962bcbf9a82fc6b48cd4b043d1466594af5c36fc46e3aa	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/ChooseMapTy_InitChooseMap_param_2Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=40024bed3ef9f60bbf3223c475a54e2564b6fc58b0a87a42689827a65d739905	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_SetGCType_param_1Enum			2	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=79f154278f23af6cf67b76f5b73f35d1e162a74a4c0ed72e9f4eb9d205854b62	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_00CDState			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=2542d33d0112586479376ed0508bcea7b662bf3b468b7fa1c2644d8a1d45e21b	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_00DEState			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=858514f04d48971f9c5163621cca4fc26d58a4310d9c25b72bc219055493398c	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_0493State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=b7d7b558fa2e26c0fd268a95642babc83fe8a89d0370c364d0ddd54b0bb55abb	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_0494State			2	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e37ab53d6cd4b00abe42a5ab8702238e84804ce81f669e9c9393d117a8fba76e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/CursorClassTy_field_04A2State			4	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=1ba95baddcac54017446b7184d5289c74a8e209f5842e80ba7ad2ff13c42d952	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/FSGSTy_field_0065State			1	1	0	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6089a32c41bbe41164430da641883e0a8fa30012ab9e9bae77a757440b7967f7	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_mfRLoad_param_2Enum			1	0	3	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=62c310bb57fb0d42861cba26f8f13feca45cd7742fd3ae6a99ac340e7c8f60da	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004248D0_param_5Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004248D0_param_6Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6577d1748be64b4510c72c237413d5cd42b04e26eb5b98673250b9b285deb4fd	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_00430750_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=495e2f8a1f39f2194d25d2bf6321684792b9091c1bb5f3c63a95fbc46162d647	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_00435B90_param_3Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=6a8f35125afa879441c5c3104ce78f635a18af90c9047a2a8c83e2b1d7577428	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_0043E640_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=0bfd85fd709c2251411c134547205eb57ec958052408190fdfb2287e43baacd8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_0043E9A0_param_2Enum			4	0	1	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=0bfd85fd709c2251411c134547205eb57ec958052408190fdfb2287e43baacd8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_0043EC20_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=0bfd85fd709c2251411c134547205eb57ec958052408190fdfb2287e43baacd8	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_0043FC50_param_1Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=7a4ad2d67134bbb0937b0815de01c01964cf4ca9cc69f9d43ec156604dc25f15	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_0044D320_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e073d8af97b6c562ccd5dcd2ea7cf87a2c795a0cc511e13c1e90c1b78f9dfcee	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_00498D20_param_1Enum			4	3	0	0	[STSwitchEnumApplier] Generated from numeric switch cases; generated_values_sha256=a4e25e8e98ff04f295287a4dc7c2d1781b5f547e9b62523671dad50419de883a	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004AE0B0_param_4Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=75c06d1ad3ef4b9860f479e91de530e7d4545e4d60ec9eefc364e08d3a723542	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004AFFA0_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=7d403f19350a9112749cebef9333de0d835f5eb48e3c2aa54c55c78dd8b0a7d0	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004B1120_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=7d403f19350a9112749cebef9333de0d835f5eb48e3c2aa54c55c78dd8b0a7d0	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004B1FB0_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=a377498b56725ad0a552f73b75b279c20422f5c21556518d06a0b689a2193fc7	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004B6E30_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e5f84c4770a82f5145c65d36c45a764fdd1641dd878f3ea2e5926c7256bf6af0	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004B7350_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=c08bd202c180d9b0dd196522619a673c5829ef5593b65bbe97837e1bf82f213e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004B7520_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=c08bd202c180d9b0dd196522619a673c5829ef5593b65bbe97837e1bf82f213e	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004C21A0_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=b25119ef49053f73f36aae66490e5521c7121b206d384ab6e57c0e1e6533dbce	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004C2950_param_3Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=60784144ac025d287a5e5ee3fd527f03d568567336fc7759469c1fce9b8e7f90	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004C7730_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=86bf1d6682b0aee08d60c644f4712a62c33bcd52b2ae55960338b542c5b5a1be	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004CFBE0_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=3a6e286da7ea26532ee90bc34020b85be0d18144d9f44098ad6487e54f25236b	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004DE1E0_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=92c9256cd1cfbb477d2a73cf98dc625cb82cb6a09436c7da210bcae88e85ee44	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004DE300_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=65851d8a81c9871051e83e0c873a56c7b8fb939090400a14c13870061461a825	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004E80F0_param_2Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=eab9088c919d20516d9ba18e4179796e45297c1f01f888f6af62adfcbe0508e9	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004EC700_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=e4bf4deaf197f4de6d0cdc594869cb80118cba47d45be06234f3a646827a297a	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004EC900_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=3a6e286da7ea26532ee90bc34020b85be0d18144d9f44098ad6487e54f25236b	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_004F19D0_param_2Enum			1	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=1ec95f102802884737222cd44d3ce7aa60a71a80cdba20daf0bea124bd0e711a	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_005121F0_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=8f1f15ccb2de2eaed317b0f502d014e555996847e108edf829e040361f0e6425	still referenced
0	retain	/SubmarineTitans/Recovered/Enums/Global_sub_00523410_param_1Enum			4	0	2	0	[STSwitchEnumApplier] Generated from numeric switch cases and exact typed uses; generated_values_sha256=090822505df679ed00dba681f812857359463639f3c3eab4551bf429692cfc77	still referenced
