type_path	type_name	owner	provenance	length	defined_components	usage_functions	merge_apply	rejection_reason
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004DFB90_1056A84E	RecoveredRecord_004DFB90_1056A84E	004DFB90	function_local_or_parameter_shape	1236	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004DFE90_BF94B3BE	RecoveredRecord_004DFE90_BF94B3BE	004DFE90	function_local_or_parameter_shape	40	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E1E30_8F12AB21	RecoveredRecord_004E1E30_8F12AB21	004E1E30	function_local_or_parameter_shape	1320	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E2040_DF20E090	RecoveredRecord_004E2040_DF20E090	004E2040	function_local_or_parameter_shape	37	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E28D0_27E8535E	RecoveredRecord_004E28D0_27E8535E	004E28D0	function_local_or_parameter_shape	40	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E2A90_CF6CF081	RecoveredRecord_004E2A90_CF6CF081	004E2A90	function_local_or_parameter_shape	1236	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E4480_A040BC9C	RecoveredRecord_004E4480_A040BC9C	004E4480	function_local_or_parameter_shape	40	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E48F0_57009E81	RecoveredRecord_004E48F0_57009E81	004E48F0	function_local_or_parameter_shape	40	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E9930_E29CCD11	RecoveredRecord_004E9930_E29CCD11	004E9930	function_local_or_parameter_shape	1280	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E9B10_29E30AA9	RecoveredRecord_004E9B10_29E30AA9	004E9B10	function_local_or_parameter_shape	28	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E9BB0_CD9D470B	RecoveredRecord_004E9BB0_CD9D470B	004E9BB0	function_local_or_parameter_shape	28	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004E9C00_4C56ED05	RecoveredRecord_004E9C00_4C56ED05	004E9C00	function_local_or_parameter_shape	1140	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004EAF60_69129DB1	RecoveredRecord_004EAF60_69129DB1	004EAF60	function_local_or_parameter_shape	1236	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004EC050_2F5ECB40	RecoveredRecord_004EC050_2F5ECB40	004EC050	function_local_or_parameter_shape	1539	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004ECAC0_58E78526	RecoveredRecord_004ECAC0_58E78526	004ECAC0	function_local_or_parameter_shape	40	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004ECDD0_65DE505A	RecoveredRecord_004ECDD0_65DE505A	004ECDD0	function_local_or_parameter_shape	1236	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004ED430_B731E46F	RecoveredRecord_004ED430_B731E46F	004ED430	function_local_or_parameter_shape	1236	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004ED4B0_7C418538	RecoveredRecord_004ED4B0_7C418538	004ED4B0	function_local_or_parameter_shape	1240	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004F1D20_D68BC0B9	RecoveredRecord_004F1D20_D68BC0B9	004F1D20	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004F3130_3F0D2FD9	RecoveredRecord_004F3130_3F0D2FD9	004F3130	function_local_or_parameter_shape	13	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004F4570_07A3F315	RecoveredRecord_004F4570_07A3F315	004F4570	function_local_or_parameter_shape	8	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004F4570_D72BA975	RecoveredRecord_004F4570_D72BA975	004F4570	function_local_or_parameter_shape	8	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004FAE70_42EA0A49	RecoveredRecord_004FAE70_42EA0A49	004FAE70	function_local_or_parameter_shape	320	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00512BE0_263FD6FB	RecoveredRecord_00512BE0_263FD6FB	00512BE0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00526100_020D84E3	RecoveredRecord_00526100_020D84E3	00526100	function_local_or_parameter_shape	7	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00529F90_28CA9BE3	RecoveredRecord_00529F90_28CA9BE3	00529F90	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00529FE0_85E582CB	RecoveredRecord_00529FE0_85E582CB	00529FE0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A030_A4DBF22A	RecoveredRecord_0052A030_A4DBF22A	0052A030	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A080_FE10D39B	RecoveredRecord_0052A080_FE10D39B	0052A080	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A0D0_AA895067	RecoveredRecord_0052A0D0_AA895067	0052A0D0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A140_CB7DEA2A	RecoveredRecord_0052A140_CB7DEA2A	0052A140	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A190_200815B9	RecoveredRecord_0052A190_200815B9	0052A190	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A1E0_8B1F7625	RecoveredRecord_0052A1E0_8B1F7625	0052A1E0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A230_82824298	RecoveredRecord_0052A230_82824298	0052A230	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A280_B7ADADEA	RecoveredRecord_0052A280_B7ADADEA	0052A280	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A2D0_279FA866	RecoveredRecord_0052A2D0_279FA866	0052A2D0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A320_3DA6AF5F	RecoveredRecord_0052A320_3DA6AF5F	0052A320	function_local_or_parameter_shape	22	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A390_F1ABEB26	RecoveredRecord_0052A390_F1ABEB26	0052A390	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A3E0_3ACAB03C	RecoveredRecord_0052A3E0_3ACAB03C	0052A3E0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A4D0_11C787C1	RecoveredRecord_0052A4D0_11C787C1	0052A4D0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A540_7E2E1D84	RecoveredRecord_0052A540_7E2E1D84	0052A540	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A5C0_7CB2979F	RecoveredRecord_0052A5C0_7CB2979F	0052A5C0	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A640_D5301A8C	RecoveredRecord_0052A640_D5301A8C	0052A640	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A6C0_8EEA104A	RecoveredRecord_0052A6C0_8EEA104A	0052A6C0	function_local_or_parameter_shape	22	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A6F0_8710A4D2	RecoveredRecord_0052A6F0_8710A4D2	0052A6F0	function_local_or_parameter_shape	22	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A730_7C85D1BF	RecoveredRecord_0052A730_7C85D1BF	0052A730	function_local_or_parameter_shape	22	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052A770_CB744C05	RecoveredRecord_0052A770_CB744C05	0052A770	function_local_or_parameter_shape	22	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0052AB40_8E5CB246	RecoveredRecord_0052AB40_8E5CB246	0052AB40	function_local_or_parameter_shape	1113	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00540C40_D825DD02	RecoveredRecord_00540C40_D825DD02	00540C40	function_local_or_parameter_shape	158	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005440C0_A2D6FA40	RecoveredRecord_005440C0_A2D6FA40	005440C0	function_local_or_parameter_shape	32	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00544150_A51B387C	RecoveredRecord_00544150_A51B387C	00544150	function_local_or_parameter_shape	32	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00548B90_C039E281	RecoveredRecord_00548B90_C039E281	00548B90	function_local_or_parameter_shape	1190	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00548BC0_697C8B62	RecoveredRecord_00548BC0_697C8B62	00548BC0	function_local_or_parameter_shape	1190	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00550830_31BFDEFC	RecoveredRecord_00550830_31BFDEFC	00550830	function_local_or_parameter_shape	1105	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00555650_8E7D0F7D	RecoveredRecord_00555650_8E7D0F7D	00555650	function_local_or_parameter_shape	80	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0055C050_16147770	RecoveredRecord_0055C050_16147770	0055C050	function_local_or_parameter_shape	41	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00566BD0_FD8EB056	RecoveredRecord_00566BD0_FD8EB056	00566BD0	function_local_or_parameter_shape	497	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00567060_20B54E08	RecoveredRecord_00567060_20B54E08	00567060	function_local_or_parameter_shape	3987	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00567330_5C558B02	RecoveredRecord_00567330_5C558B02	00567330	function_local_or_parameter_shape	3575	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00568850_A20B8306	RecoveredRecord_00568850_A20B8306	00568850	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0056A4D0_88DA6D2B	RecoveredRecord_0056A4D0_88DA6D2B	0056A4D0	function_local_or_parameter_shape	3595	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00575030_3480E3A1	RecoveredRecord_00575030_3480E3A1	00575030	function_local_or_parameter_shape	1109	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00575640_E6D414E2	RecoveredRecord_00575640_E6D414E2	00575640	function_local_or_parameter_shape	1113	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00575C80_4DEA529C	RecoveredRecord_00575C80_4DEA529C	00575C80	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00575C80_99224805	RecoveredRecord_00575C80_99224805	00575C80	function_local_or_parameter_shape	24	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005783F0_545AD987	RecoveredRecord_005783F0_545AD987	005783F0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0057B670_1C4E1DA6	RecoveredRecord_0057B670_1C4E1DA6	0057B670	function_local_or_parameter_shape	605	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0057B990_72164111	RecoveredRecord_0057B990_72164111	0057B990	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00580700_AE7D638A	RecoveredRecord_00580700_AE7D638A	00580700	function_local_or_parameter_shape	12	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00580860_5AE9515A	RecoveredRecord_00580860_5AE9515A	00580860	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005808A0_34963C85	RecoveredRecord_005808A0_34963C85	005808A0	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005811C0_696D31CF	RecoveredRecord_005811C0_696D31CF	005811C0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00581B80_E3538055	RecoveredRecord_00581B80_E3538055	00581B80	function_local_or_parameter_shape	473	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00584AD0_6EDDB383	RecoveredRecord_00584AD0_6EDDB383	00584AD0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005862E0_AFF1B07D	RecoveredRecord_005862E0_AFF1B07D	005862E0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005899E0_1FE8750F	RecoveredRecord_005899E0_1FE8750F	005899E0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0058BB50_29AADF52	RecoveredRecord_0058BB50_29AADF52	0058BB50	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0058CFE0_6E80059E	RecoveredRecord_0058CFE0_6E80059E	0058CFE0	function_local_or_parameter_shape	28	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0058D160_4B53BB8A	RecoveredRecord_0058D160_4B53BB8A	0058D160	function_local_or_parameter_shape	69	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005A2A60_B7FE2E93	RecoveredRecord_005A2A60_B7FE2E93	005A2A60	function_local_or_parameter_shape	41	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005AACB0_2533FD69	RecoveredRecord_005AACB0_2533FD69	005AACB0	function_local_or_parameter_shape	12	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005B5690_213E8178	RecoveredRecord_005B5690_213E8178	005B5690	function_local_or_parameter_shape	22	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005B6560_90DC7408	RecoveredRecord_005B6560_90DC7408	005B6560	function_local_or_parameter_shape	22	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005E4300_441EBD84	RecoveredRecord_005E4300_441EBD84	005E4300	function_local_or_parameter_shape	11	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005EF5F0_8C51B92F	RecoveredRecord_005EF5F0_8C51B92F	005EF5F0	function_local_or_parameter_shape	110	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005F00B0_88BE3B54	RecoveredRecord_005F00B0_88BE3B54	005F00B0	function_local_or_parameter_shape	12	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005F0240_1A9CFE11	RecoveredRecord_005F0240_1A9CFE11	005F0240	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005F0280_83C341D9	RecoveredRecord_005F0280_83C341D9	005F0280	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005F1380_AD368A85	RecoveredRecord_005F1380_AD368A85	005F1380	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005F68B0_23767193	RecoveredRecord_005F68B0_23767193	005F68B0	function_local_or_parameter_shape	198	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005FB600_0B8C3724	RecoveredRecord_005FB600_0B8C3724	005FB600	function_local_or_parameter_shape	676	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005FD6A0_EC193285	RecoveredRecord_005FD6A0_EC193285	005FD6A0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_005FE5D0_FE3006E4	RecoveredRecord_005FE5D0_FE3006E4	005FE5D0	function_local_or_parameter_shape	6	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00601D10_11B39116	RecoveredRecord_00601D10_11B39116	00601D10	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006033D0_8A1D4BAE	RecoveredRecord_006033D0_8A1D4BAE	006033D0	function_local_or_parameter_shape	12	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00604160_F1552931	RecoveredRecord_00604160_F1552931	00604160	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00604820_51E8C765	RecoveredRecord_00604820_51E8C765	00604820	function_local_or_parameter_shape	621	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006099A0_C28E2104	RecoveredRecord_006099A0_C28E2104	006099A0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0060C1A0_C56C5993	RecoveredRecord_0060C1A0_C56C5993	0060C1A0	function_local_or_parameter_shape	135	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0060CA20_1F95243D	RecoveredRecord_0060CA20_1F95243D	0060CA20	function_local_or_parameter_shape	525	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0060E680_206C65A9	RecoveredRecord_0060E680_206C65A9	0060E680	function_local_or_parameter_shape	16	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0060EC00_3D989AA8	RecoveredRecord_0060EC00_3D989AA8	0060EC00	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00617880_C53B1B82	RecoveredRecord_00617880_C53B1B82	00617880	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00617EB0_1C326A6E	RecoveredRecord_00617EB0_1C326A6E	00617EB0	function_local_or_parameter_shape	98	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00619320_830454A8	RecoveredRecord_00619320_830454A8	00619320	function_local_or_parameter_shape	155	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00622AB0_330E12AF	RecoveredRecord_00622AB0_330E12AF	00622AB0	function_local_or_parameter_shape	269	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00626C90_FE2D19C3	RecoveredRecord_00626C90_FE2D19C3	00626C90	function_local_or_parameter_shape	12	2		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00626FC0_FA8FB6E1	RecoveredRecord_00626FC0_FA8FB6E1	00626FC0	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00627050_FBBC2658	RecoveredRecord_00627050_FBBC2658	00627050	function_local_or_parameter_shape	11	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006270E0_AA70B55C	RecoveredRecord_006270E0_AA70B55C	006270E0	function_local_or_parameter_shape	27	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00629040_09AFDC96	RecoveredRecord_00629040_09AFDC96	00629040	function_local_or_parameter_shape	202	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0062AEF0_3223AFD1	RecoveredRecord_0062AEF0_3223AFD1	0062AEF0	function_local_or_parameter_shape	3	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0062B680_56737E74	RecoveredRecord_0062B680_56737E74	0062B680	function_local_or_parameter_shape	40	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0062B770_F0FEBA2F	RecoveredRecord_0062B770_F0FEBA2F	0062B770	function_local_or_parameter_shape	40	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0062B990_538E5716	RecoveredRecord_0062B990_538E5716	0062B990	function_local_or_parameter_shape	40	2		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006308B0_717D06CB	RecoveredRecord_006308B0_717D06CB	006308B0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00635FD0_23FED72E	RecoveredRecord_00635FD0_23FED72E	00635FD0	function_local_or_parameter_shape	61	3		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00639630_91ABDE61	RecoveredRecord_00639630_91ABDE61	00639630	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_0063CC10_3179EBBD	RecoveredRecord_0063CC10_3179EBBD	0063CC10	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00640320_CB6178FE	RecoveredRecord_00640320_CB6178FE	00640320	function_local_or_parameter_shape	900	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006457E0_D0D8C27F	RecoveredRecord_006457E0_D0D8C27F	006457E0	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00645F10_DD339E8F	RecoveredRecord_00645F10_DD339E8F	00645F10	function_local_or_parameter_shape	40	1		0	no independently proven named layout has complete compatible geometry
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00646D00_34D7A97E	RecoveredRecord_00646D00_34D7A97E	00646D00	function_local_or_parameter_shape	12	1		0	anonymous geometry match only; no named semantic anchor
/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00647B60_9DCC946A	RecoveredRecord_00647B60_9DCC946A	00647B60	function_local_or_parameter_shape	5	1		0	exact layout has semantic_anchor_count=11 among named structures=[/SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_2, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_4, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_6, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_8, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_80F, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_810, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_81C, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_81D, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_82B, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_82C, /SubmarineTitans/Recovered/DiscriminatedPayloads/Global_FUN_00668aa0_00668AA0_Case_B]
