apply	owner	offset	offset_hex	size	proposed_name	proposed_type	type_apply	inferred_type	suggested_name	name_apply	type_confidence	name_confidence	type_evidence	name_evidence	reads	writes	confidence	reason	evidence_functions
1	BldBoatPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	004EEA40 | 004EF320
1	BldBoatPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	004EEA40 | 004EF320
1	BldBoatPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004EEA40 | 004EF320
1	BldBoatPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EF320
1	BldBoatPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	004EF320
1	BldBoatPanelTy	388	0x184	4	field_0184	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 004EEA40 [this+0x184] assigned 004EEA40 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	004EEA40
1	BldBoatPanelTy	392	0x188	4	field_0188	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004EEA40 | 004EF320
1	BldBoatPanelTy	396	0x18C	4	field_018C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004EEA40 | 004EF320
1	BldBoatPanelTy	400	0x190	4	field_0190	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EF320
1	BldBoatPanelTy	409	0x199	4	field_0199	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EF320
1	BldBoatPanelTy	632	0x278	1	field_0278	/undefined1	0		message	0	none	medium		message <= 004EF6D0 unique get field in BldBoatPanelTy::GetMessage	4	1	high	consistent_this_relative_access	004EEA40 | 004EF020 | 004EF320 | 004EF6D0
1	BldBoatPanelTy	633	0x279	1	field_0279	/undefined1	0			0	none	none			1	1	high	consistent_this_relative_access	004EF020 | 004EF6D0
1	BldBoatPanelTy	634	0x27A	4	field_027A	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	004EEA40
1	BldBoatPanelTy	650	0x28A	4	field_028A	pointer:/ccFntTy	0	pointer:/ccFntTy	ccFnt	0	existing	medium	pointer:/ccFntTy <= 004EF320 [this+0x28A] used as receiver of ccFntTy::SetSurf; 004EF320 [this+0x28A] used as receiver of ccFntTy::WrStr		2	1	high	consistent_this_relative_access; concrete_type_already_present	004EEA40 | 004EF320
1	BldBoatPanelTy	654	0x28E	4	field_028E	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 004EEA40 [this+0x28E] assigned 004EEA40 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	004EEA40
1	BldLabPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	004EFB60 | 004EFFE0
1	BldLabPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	388	0x184	4	field_0184	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 004EFB60 [this+0x184] assigned 004EFB60 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	004EFB60
1	BldLabPanelTy	392	0x188	4	field_0188	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004EFB60 | 004EFFE0
1	BldLabPanelTy	396	0x18C	4	field_018C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004EFB60 | 004EFFE0
1	BldLabPanelTy	400	0x190	4	field_0190	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	409	0x199	4	field_0199	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004EFFE0
1	BldLabPanelTy	634	0x27A	4	field_027A	/undefined4	0		message	0	none	medium		message <= 004F0210 unique get field in BldLabPanelTy::GetMessage	4	2	high	consistent_this_relative_access	004EFB60 | 004EFD10 | 004EFFE0 | 004F0210
1	BldObjPanelTy	0	0x0	4	field_0000	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F1080
1	BldObjPanelTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F05C0
1	BldObjPanelTy	12	0xC	4	field_000C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F05C0
1	BldObjPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	004F05C0 | 004F0E60
1	BldObjPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	004F05C0 | 004F0E60
1	BldObjPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004F05C0 | 004F0E60
1	BldObjPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F0E60
1	BldObjPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004F0E60
1	BldObjPanelTy	388	0x184	4	field_0184	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 004F05C0 [this+0x184] assigned 004F05C0 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	004F05C0
1	BldObjPanelTy	392	0x188	4	field_0188	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F05C0 | 004F0E60
1	BldObjPanelTy	396	0x18C	4	field_018C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F05C0 | 004F0E60
1	BldObjPanelTy	400	0x190	4	field_0190	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F0E60
1	BldObjPanelTy	409	0x199	4	field_0199	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F0E60
1	BldObjPanelTy	632	0x278	1	field_0278	/undefined1	0		message	0	none	medium		message <= 004F1080 unique get field in BldObjPanelTy::GetMessage	4	1	high	consistent_this_relative_access	004F05C0 | 004F0B60 | 004F0E60 | 004F1080
1	BldObjPanelTy	633	0x279	1	field_0279	/undefined1	0			0	none	none			1	1	high	consistent_this_relative_access	004F0B60 | 004F1080
1	BldObjPanelTy	634	0x27A	4	field_027A	pointer:/ushort	0	pointer:/ushort		0	existing	none	pointer:/ushort <= 004F05C0 [this+0x27A] assigned 004F05C0 return from cMf32::RecGet		0	1	high	consistent_this_relative_access; concrete_type_already_present	004F05C0
1	BldObjPanelTy	638	0x27E	4	field_027E	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	004F05C0
1	CBaseRenderer	0	0x0	4	field_0000	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	0074A113 | 0074A143
1	CBaseRenderer	20	0x14	4	field_0014	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	0074A113 | 0074A143
1	CBaseRenderer	92	0x5C	4	field_005C	/undefined4	1	/winnt.h/HANDLE	hEvent	0	high	high	/winnt.h/HANDLE <= 0074A113 [this+0x5C] passed to KERNEL32.DLL::SetEvent parameter hEvent; 0074A143 [this+0x5C] passed to KERNEL32.DLL::ResetEvent parameter hEvent	hEvent <= 0074A113 [this+0x5C] passed to KERNEL32.DLL::SetEvent parameter hEvent; 0074A143 [this+0x5C] passed to KERNEL32.DLL::ResetEvent parameter hEvent	2	0	high	consistent_this_relative_access; unique_semantic_type_evidence	0074A113 | 0074A143
1	CBaseRenderer	100	0x64	4	field_0064	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0074A113
1	CBaseRenderer	108	0x6C	4	field_006C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	0074A113
1	CBaseRenderer	112	0x70	4	field_0070	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	0074A113
1	CGenerate	8	0x8	4	field_0008	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	006A01D0 | 006A0740
1	CGenerate	12	0xC	4	field_000C	/undefined4	0			0	none	none			6	1	high	consistent_this_relative_access	006A01D0 | 006A0740
1	CGenerate	24	0x18	4	field_0018	pointer:/cMf32	0	pointer:/cMf32		0	existing	none	pointer:/cMf32 <= 006A0740 [this+0x18] used as receiver of cMf32::RecPut		6	1	high	consistent_this_relative_access; concrete_type_already_present	006A01D0 | 006A0740
1	CGenerate	552	0x228	4	field_0228	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	006A01D0
1	CGenerate	556	0x22C	4	field_022C	/undefined4	0			0	none	none			3	0	high	consistent_this_relative_access	006A01D0
1	CGenerate	564	0x234	4	field_0234	pointer:/cMf32	0	pointer:/cMf32		0	existing	none	pointer:/cMf32 <= 006A01D0 [this+0x234] used as receiver of cMf32::RecGet; 006A01D0 [this+0x234] used as receiver of cMf32::RecMemFree		4	0	high	consistent_this_relative_access; concrete_type_already_present	006A01D0 | 006A0740
1	CGenerate	569	0x239	4	field_0239	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	006A01D0
1	CGenerate	586	0x24A	4	field_024A	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	006A01D0
1	CGenerate	21483	0x53EB	4	field_53EB	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	006A01D0
1	CGenerate	21487	0x53EF	4	field_53EF	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	006A01D0
1	CGenerate	22283	0x570B	4	field_570B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	006A0740
1	CGenerate	22575	0x582F	4	field_582F	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22579	0x5833	4	field_5833	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22583	0x5837	4	field_5837	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22587	0x583B	4	field_583B	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22591	0x583F	4	field_583F	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22595	0x5843	4	field_5843	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22599	0x5847	4	field_5847	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22603	0x584B	4	field_584B	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22607	0x584F	4	field_584F	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00695A60
1	CGenerate	22611	0x5853	4	field_5853	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	00695A60
1	CPanelTy	8	0x8	4	field_0008	/undefined4	0			0	none	none			7	0	high	consistent_this_relative_access	004F3130 | 004F5690 | 004F7800 | 00502360 | 00503450 | 005097E0 | 0050E7D0
1	CPanelTy	12	0xC	4	field_000C	pointer:/StartSystemTy	0	pointer:/StartSystemTy	startSystem	0	existing	medium	pointer:/StartSystemTy <= 004F7800 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0; 00502360 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0; 00503450 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0; 005097E0 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0; 0050E7D0 [this+0xC] used as receiver of StartSystemTy::sub_006E56B0		37	0	high	consistent_this_relative_access; concrete_type_already_present	004F3130 | 004F7800 | 00502360 | 00503450 | 005097E0 | 0050E7D0
1	CPanelTy	16	0x10	4	field_0010	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FB060
1	CPanelTy	32	0x20	4	field_0020	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	004FB060
1	CPanelTy	36	0x24	4	field_0024	/undefined4	0			0	none	none			0	4	high	consistent_this_relative_access	004FB060
1	CPanelTy	40	0x28	4	field_0028	/undefined4	0			0	none	none			0	23	high	consistent_this_relative_access	004F5690 | 004F7800 | 004F96A0 | 004FA570 | 004FB060 | 00502360 | 00503450 | 00507F60 | 005097E0 | 0050C620 | 0050E7D0
0	CPanelTy	44	0x2C	4	field_002C	/undefined4	0			0	none	none			2	20	conflict	conflicting_access_widths=2x2|4x20	004F5690 | 004F7800 | 004F96A0 | 004FB060 | 00502360 | 00503450 | 00507F60 | 005097E0 | 0050C620 | 0050E7D0
1	CPanelTy	46	0x2E	2	field_002E	/undefined2	0			0	none	none			0	3	high	consistent_this_relative_access	004FA570 | 004FB060
1	CPanelTy	48	0x30	4	field_0030	/undefined4	0			0	none	none			0	5	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	56	0x38	4	field_0038	/undefined4	0			0	none	none			22	1	high	consistent_this_relative_access	004F5690 | 004F80A0 | 004F8C80 | 004F9ED0 | 004FB060 | 00500BD0 | 00504210
1	CPanelTy	60	0x3C	4	field_003C	/undefined4	0			0	none	none			6	2	high	consistent_this_relative_access	004F5690 | 004FB060 | 004FE960
1	CPanelTy	64	0x40	4	field_0040	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004F2560 | 004F5690 | 004FE960
1	CPanelTy	68	0x44	4	field_0044	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F5690 | 004FE960
1	CPanelTy	72	0x48	4	field_0048	/undefined4	0			0	none	none			6	2	high	consistent_this_relative_access	004F5690 | 004FB060 | 004FE6C0 | 00501590 | 00502990 | 00502FC0
1	CPanelTy	76	0x4C	4	field_004C	/undefined4	0			0	none	none			11	1	high	consistent_this_relative_access	004F5690 | 004F8C80 | 004FB060 | 005040A0
1	CPanelTy	80	0x50	4	field_0050	/undefined4	0			0	none	none			16	1	high	consistent_this_relative_access	004F5690 | 004FB060 | 004FE6C0 | 00504E60 | 005061C0 | 00507F60 | 0050A340 | 0050C620
1	CPanelTy	84	0x54	4	field_0054	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F5690 | 004FEE10
1	CPanelTy	88	0x58	4	field_0058	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004F2560 | 004F5690 | 004FEE10
1	CPanelTy	92	0x5C	4	field_005C	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004F5690 | 004FEE10
1	CPanelTy	96	0x60	4	field_0060	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	100	0x64	4	field_0064	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	104	0x68	4	field_0068	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	108	0x6C	4	field_006C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	112	0x70	4	field_0070	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	116	0x74	4	field_0074	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	120	0x78	4	field_0078	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	124	0x7C	4	field_007C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	128	0x80	4	field_0080	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	136	0x88	4	field_0088	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004F5690
1	CPanelTy	140	0x8C	4	field_008C	/undefined4	0			0	none	none			1	1	high	consistent_this_relative_access	004F5690
1	CPanelTy	144	0x90	4	field_0090	/undefined4	0			0	none	none			0	1	high	consistent_this_relative_access	004F5690
0	CPanelTy	148	0x94	4	field_0094	/undefined4	0			0	none	none			16	5	conflict	conflicting_access_widths=2x1|4x20	004F5690 | 004FB060 | 004FE960
1	CPanelTy	152	0x98	4	field_0098	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004F2560 | 004FE960
1	CPanelTy	156	0x9C	4	field_009C	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FE960
1	CPanelTy	160	0xA0	4	field_00A0	/undefined4	0			0	none	none			5	0	high	consistent_this_relative_access	004FB060 | 004FE6C0 | 00501590 | 00502990 | 00502FC0
1	CPanelTy	164	0xA4	4	field_00A4	/undefined4	0			0	none	none			13	0	high	consistent_this_relative_access	004F5690 | 004F8C80 | 004FB060 | 005040A0
1	CPanelTy	168	0xA8	4	field_00A8	/undefined4	0			0	none	none			16	0	high	consistent_this_relative_access	004FB060 | 004FE6C0 | 00504E60 | 005061C0 | 00507F60 | 0050A340 | 0050C620
1	CPanelTy	172	0xAC	4	field_00AC	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FEE10
1	CPanelTy	176	0xB0	4	field_00B0	/undefined4	0			0	none	none			2	0	high	consistent_this_relative_access	004F2560 | 004FEE10
1	CPanelTy	180	0xB4	4	field_00B4	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FEE10
1	CPanelTy	184	0xB8	4	field_00B8	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FB060
1	CPanelTy	188	0xBC	4	field_00BC	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FB060
1	CPanelTy	192	0xC0	4	field_00C0	/undefined4	0			0	none	none			16	0	high	consistent_this_relative_access	004F2E40 | 004F3130 | 004F3540 | 004F37C0 | 004F3A30 | 004F3CF0 | 004F3FE0 | 004F42A0 | 004F5690 | 004FB060
1	CPanelTy	208	0xD0	4	field_00D0	/undefined4	0			0	none	none			1	0	high	consistent_this_relative_access	004FB060
1	CPanelTy	236	0xEC	4	field_00EC	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	004F5690 | 004F8C80 | 004FB060
1	CPanelTy	240	0xF0	4	field_00F0	/undefined4	0			0	none	none			8	5	high	consistent_this_relative_access	004F5690 | 004F8C80 | 004FB060
1	CPanelTy	244	0xF4	4	field_00F4	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004F5690
1	CPanelTy	248	0xF8	4	field_00F8	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	252	0xFC	4	field_00FC	/undefined4	0			0	none	none			3	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	256	0x100	4	field_0100	/undefined4	0			0	none	none			9	6	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	260	0x104	4	field_0104	/undefined4	0			0	none	none			4	0	high	consistent_this_relative_access	004F5690 | 004F92B0
1	CPanelTy	264	0x108	4	field_0108	/undefined4	0			0	none	none			7	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	268	0x10C	4	field_010C	/undefined4	0			0	none	none			5	1	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	272	0x110	4	field_0110	/undefined4	0			0	none	none			13	7	high	consistent_this_relative_access	004F5690 | 004FB060
1	CPanelTy	276	0x114	4	field_0114	/undefined4	0			0	none	none			2	1	high	consistent_this_relative_access	004F5690
1	CPanelTy	280	0x118	4	field_0118	/undefined4	0			0	none	none			4	1	high	consistent_this_relative_access	004F5690 | 004FB060
