target_address	target_function	callable_entry	callable_function	via_thunk	call_address	caller_address	caller_function	call_instruction	ecx_mode	ecx_evidence	pushes_in_window	stack_reservation	caller_cleanup_bytes	backward_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A1BC6	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A1BC0: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A1C7F	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A1C79: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A1DAC	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A1DA2: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A1F0E	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A1F07: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A1FA2	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A1F9C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A20FE	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A20F4: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A21AC	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A21A6: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A22AB	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A22A5: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2379	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A2373: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2462	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A245C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2554	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A254A: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A260F	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A2605: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2723	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A2719: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A27E9	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A27DF: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A29E7	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A29DD: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2ADB	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A2AD1: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A2C3E	004A0FA0	STGroupBoatC::RechargeNewCmd	CALL 0x004028ba	pointer_setup	004A2C37: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A34F4	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A34EA: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3632	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A362C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3686	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A367C: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3733	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A372D: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3787	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A377D: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A38EC	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A38E2: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A391C	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A3912: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3958	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A394F: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A397F	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A3979: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3996	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A3987: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A39DD	004A3430	STGroupBoatC::DistributeMD	CALL 0x004028ba	pointer_setup	004A39D7: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3D99	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3D8F: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3E62	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3E58: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3F3B	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3F35: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3F67	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3F60: MOV ECX,dword ptr [0x007fa174]	1	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3FA7	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3F9F: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3FC5	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3FBE: MOV ECX,dword ptr [0x007fa174]	1	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A3FED	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A3FE3: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A4042	004A3CD0	STGroupBoatC::DistributeDock	CALL 0x004028ba	pointer_setup	004A403B: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A42AB	004A4240	STGroupBoatC::ChangeMDNotify	CALL 0x004028ba	pointer_setup	004A42A5: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A8117	004A80A0	STGroupBoatC::SetPatrolCmdToBoat	CALL 0x004028ba	pointer_setup	004A8110: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A83C7	004A8340	STGroupBoatC::GetDepotForAttack	CALL 0x004028ba	pointer_setup	004A83BD: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A8426	004A8340	STGroupBoatC::GetDepotForAttack	CALL 0x004028ba	pointer_setup	004A841F: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A85F2	004A85B0	STGroupBoatC::StartReceiveOrderSound	CALL 0x004028ba	pointer_setup	004A85E8: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A86D2	004A8690	STGroupBoatC::GenSwitch	CALL 0x004028ba	pointer_setup	004A86C8: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004A87E2	004A87A0	STGroupBoatC::IsAgAtt	CALL 0x004028ba	pointer_setup	004A87D8: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	004DE8BF	004DE820	FUN_004de820	CALL 0x004028ba	pointer_setup	004DE8B5: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005826A5	005825C0	STJellyGunC::LifeGun	CALL 0x004028ba	pointer_setup	0058269B: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005829C3	005825C0	STJellyGunC::LifeGun	CALL 0x004028ba	pointer_setup	005829BC: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00582D12	005825C0	STJellyGunC::LifeGun	CALL 0x004028ba	pointer_setup	00582D0C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00582E7E	005825C0	STJellyGunC::LifeGun	CALL 0x004028ba	pointer_setup	00582E74: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0058408C	00584060	STJellyGunC::sub_00584060	CALL 0x004028ba	pointer_setup	00584086: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00586C64	00586AF0	FUN_00586af0	CALL 0x004028ba	pointer_setup	00586C5B: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00586DD6	00586AF0	FUN_00586af0	CALL 0x004028ba	pointer_setup	00586DCC: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005877EA	00586AF0	FUN_00586af0	CALL 0x004028ba	pointer_setup	005877E0: MOV ECX,dword ptr [0x007fa174]	5	0	0	window_limit
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0058E862	0058E570	STSharkC::LifeShark	CALL 0x004028ba	pointer_setup	0058E85C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0058EB66	0058E570	STSharkC::LifeShark	CALL 0x004028ba	pointer_setup	0058EB5C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005EB5F4	005EAF10	STArtiafactC::GetMessage	CALL 0x004028ba	pointer_setup	005EB5EE: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005EB87D	005EAF10	STArtiafactC::GetMessage	CALL 0x004028ba	pointer_setup	005EB877: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005EF6E6	005EF6C0	FUN_005ef6c0	CALL 0x004028ba	pointer_setup	005EF6D6: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005FBD4F	005FB640	STContainerC::GetMessage	CALL 0x004028ba	pointer_setup	005FBD49: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005FBFA4	005FB640	STContainerC::GetMessage	CALL 0x004028ba	pointer_setup	005FBF9E: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005FD7A4	005FD750	FUN_005fd750	CALL 0x004028ba	pointer_setup	005FD78D: MOV ECX,dword ptr [0x007fa174]	5	0	0	window_limit
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005FF3BE	005FF3A0	FUN_005ff3a0	CALL 0x004028ba	pointer_setup	005FF3B6: MOV ECX,dword ptr [0x007fa174]	6	0	0	caller_start
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	005FF48F	005FF430	FUN_005ff430	CALL 0x004028ba	pointer_setup	005FF489: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0061C644	0061C5F0	FUN_0061c5f0	CALL 0x004028ba	pointer_setup	0061C635: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00640BE2	006406D0	STTorpC::GetMessage	CALL 0x004028ba	pointer_setup	00640BD8: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0064158E	006406D0	STTorpC::GetMessage	CALL 0x004028ba	pointer_setup	00641585: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006419BA	006406D0	STTorpC::GetMessage	CALL 0x004028ba	pointer_setup	006419B3: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00643FA4	00643E20	STTorpC::sub_00643E20	CALL 0x004028ba	pointer_setup	00643F9A: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065BFAD	0065BD70	AiEventClassTy::sub_0065BD70	CALL 0x004028ba	pointer_setup	0065BFA7: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065C0A5	0065BD70	AiEventClassTy::sub_0065BD70	CALL 0x004028ba	pointer_setup	0065C09A: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065C1C8	0065BD70	AiEventClassTy::sub_0065BD70	CALL 0x004028ba	pointer_setup	0065C1BD: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065C382	0065BD70	AiEventClassTy::sub_0065BD70	CALL 0x004028ba	pointer_setup	0065C377: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065C4D0	0065BD70	AiEventClassTy::sub_0065BD70	CALL 0x004028ba	pointer_setup	0065C4C6: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065D97B	0065D940	FUN_0065d940	CALL 0x004028ba	pointer_setup	0065D975: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065DB53	0065DA50	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_0065DA50::FUN_0065da50	CALL 0x004028ba	pointer_setup	0065DB4C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065DC81	0065DC00	FUN_0065dc00	CALL 0x004028ba	pointer_setup	0065DC7B: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065DDB9	0065DD30	FUN_0065dd30	CALL 0x004028ba	pointer_setup	0065DDB3: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065E120	0065E070	FUN_0065e070	CALL 0x004028ba	pointer_setup	0065E11A: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065E3F3	0065E3B0	FUN_0065e3b0	CALL 0x004028ba	pointer_setup	0065E3ED: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065E4EA	0065E450	FUN_0065e450	CALL 0x004028ba	pointer_setup	0065E4E0: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0065E773	0065E700	FUN_0065e700	CALL 0x004028ba	pointer_setup	0065E76D: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00661208	00660F70	AiFltClassTy::sub_00660F70	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0066184F	00661800	AiFltClassTy::sub_00661800	CALL 0x004028ba	pointer_setup	00661848: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006619E0	006618E0	AiFltClassTy::GoToRepair	CALL 0x004028ba	pointer_setup	006619D0: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00661CCA	00661CA0	AiFltClassTy::sub_00661CA0	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006624AB	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00662B4B	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00662DDE	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006630F9	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00663370	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00663733	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006638CF	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	pointer_setup	006638C9: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00663CA4	00662240	AiFltClassTy::GetAiMess	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00666EFA	00664960	AiFltClassTy::sub_00664960	CALL 0x004028ba	pointer_setup	00666EF0: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00675E0E	00675DC0	FUN_00675dc0	CALL 0x004028ba	pointer_setup	00675E08: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00676063	00675FE0	_AddAllGrpExch	CALL 0x004028ba	pointer_setup	0067605C: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006762F0	00676260	_GetEmbrTobjGrpExch	CALL 0x004028ba	pointer_setup	006762E9: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	00676480	006763F0	_GetEmbrGrpTobjGrpExch	CALL 0x004028ba	pointer_setup	00676479: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0067B7B1	0067B520	AiPlrClassTy::ExecTech	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0067BE5F	0067BE20	FUN_0067be20	CALL 0x004028ba	pointer_setup	0067BE58: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0067CAEE	0067C7E0	AiPlrClassTy::GetMessage	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0068F101	0068F020	AiTactClassTy::GiveObjByClaim	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0068F415	0068F360	AiTactClassTy::GiveObjByFltType	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	0068F6E1	0068F660	AiTactClassTy::GiveObjByGrpNum	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042B620	STAllPlayersC::GetObjPtr	004028BA	STAllPlayersC::GetObjPtr	1	006907BF	00690650	AiTactClassTy::HelpOrganize	CALL 0x004028ba	no_ecx_evidence		3	0	0	control_flow_boundary
0042D980	STAllPlayersC::GetActiveCenter	0040512D	STAllPlayersC::GetActiveCenter	1	004FAF5B	004FAE90	CPanelTy::sub_004FAE90	CALL 0x0040512d	pointer_setup	004FAF4D: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
0042EFD0	STAllPlayersC::RegisterGroup	004059D9	STAllPlayersC::RegisterGroup	1	00423F8F	00423EC0	STGroupC::GetMessage	CALL 0x004059d9	pointer_setup	00423F89: MOV ECX,dword ptr [0x007fa174]	3	0	0	previous_call
0042EFD0	STAllPlayersC::RegisterGroup	004059D9	STAllPlayersC::RegisterGroup	1	0042400B	00423EC0	STGroupC::GetMessage	CALL 0x004059d9	pointer_setup	00424004: MOV ECX,dword ptr [0x007fa174]	3	0	0	control_flow_boundary
