apply	action	function_address	function_name	call_address	slot_offset	expected_override	proposed_calling_convention	receiver_type	stack_parameter_count	proposed_parameter_types	proposed_return_type	signature_function_address	signature_function	confidence	evidence
1	apply	004353B0	FUN_004353b0	0043542C	232	__thiscall;/undefined4;pointer:/STGameObjC;/undefined2	__thiscall	pointer:/STGameObjC	1	/undefined2	/undefined4	004BE500	TLOBaseTy::SetActivity	high	exact CALLIND at physical slot 0xE8; observed_pushes=1; ECX=EAX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=1, stack parameter types=/undefined2; return consensus={/undefined4=21} => /undefined4
1	apply	004353B0	FUN_004353b0	00435477	232	__thiscall;/undefined4;pointer:/STGameObjC;/undefined2	__thiscall	pointer:/STGameObjC	1	/undefined2	/undefined4	004BE500	TLOBaseTy::SetActivity	high	exact CALLIND at physical slot 0xE8; observed_pushes=1; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=1, stack parameter types=/undefined2; return consensus={/undefined4=21} => /undefined4
1	present	00435930	STAllPlayersC::GetCursorType	00435A87	236	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xEC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00435930	STAllPlayersC::GetCursorType	00435AB8	236	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xEC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043719D	0	__thiscall;/undefined4;pointer:/STGameObjC;pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577	__thiscall	pointer:/STGameObjC	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577	/undefined4			high	exact CALLIND at physical slot 0x0; observed_pushes=1; ECX=DWORD PTR [EBP + -0X4]; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC, /SubmarineTitans/Recovered/PointerShapes/AnonShape_0041AF40_F59F8577]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	0043777A	8	none	__thiscall	pointer:/STGroupBoatC	2	/undefined2;/undefined2	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable]; receiver_paths=[/STGroupBoatC, /SubmarineTitans/Recovered/DArrayTy]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	present	00436F20	STAllPlayersC::CmdToPlsObj	00437BBC	136	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x88; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00436F20	STAllPlayersC::CmdToPlsObj	00437F05	8	none	__thiscall	pointer:/STGroupBoatC	2	/undefined2;/undefined2	/undefined4			high	exact CALLIND at physical slot 0x8; observed_pushes=2; ECX=EBX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGroupBoatCVTable]; receiver_paths=[/STGroupBoatC, /SubmarineTitans/Recovered/DArrayTy]; exact physical-slot use-site view; raw receiver transport remains neutral in the containing function to avoid derived-layout back-propagation without recovered inheritance
1	apply	0043E460	FUN_0043e460	0043E499	248	none	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	0043E4E0	STAllPlayersC::GetObjsList	0043E570	248	none	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ECX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	0043E640	FUN_0043e640	0043E691	248	none	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ESI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	0043E780	STAllPlayersC::GetTOBJList	0043E80E	248	none	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ESI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	present	0043E9A0	FUN_0043e9a0	0043EAC1	44	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x2C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043E9A0	FUN_0043e9a0	0043EACD	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043E9A0	FUN_0043e9a0	0043EB05	136	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x88; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043E9A0	FUN_0043e9a0	0043EB19	108	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x6C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043EC20	FUN_0043ec20	0043ED52	44	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x2C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043EC20	FUN_0043ec20	0043ED5E	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043EC20	FUN_0043ec20	0043ED96	136	none	__thiscall	pointer:/void	1	/undefined4	/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x88; stack_words=1; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043EC20	FUN_0043ec20	0043EDAA	108	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x6C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	0043EED0	STAllPlayersC::GetTOBJListFromDArr	0043EF86	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=ESI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	present	0043F380	FUN_0043f380	0043F49B	116	none	__thiscall	pointer:/void	1	/undefined4	/void			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x74; stack_words=1; return=/void; no physical vtable or semantic receiver owner is claimed
1	present	0043F580	FUN_0043f580	0043F6B6	116	none	__thiscall	pointer:/void	1	/undefined4	/void			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x74; stack_words=1; return=/void; no physical vtable or semantic receiver owner is claimed
1	present	0043F7B0	FUN_0043f7b0	0043F9D1	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043F7B0	FUN_0043f7b0	0043F9E2	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043F7B0	FUN_0043f7b0	0043FAED	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	0043F7B0	FUN_0043f7b0	0043FAFE	248	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xF8; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00440860	STAllPlayersC::_ChangeMD	0044091B	12	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00440990	STAllPlayersC::_ChangeDock	004409F1	44	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x2C; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	present	00440990	STAllPlayersC::_ChangeDock	00440A35	12	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00440AA0	STAllPlayersC::_AssignDocks	00440BA1	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EAX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	00440AA0	STAllPlayersC::_AssignDocks	00440C0F	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EAX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	present	00440AA0	STAllPlayersC::_AssignDocks	00440CAB	12	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00440AA0	STAllPlayersC::_AssignDocks	00440E61	248	__thiscall;/undefined4;pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	__thiscall	pointer:/SubmarineTitans/Recovered/GlobalRecords/STWorldObject	0		/undefined4			high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable]; receiver_paths=[/SubmarineTitans/Recovered/GlobalRecords/STWorldObject]; machine callable fallback: exact MOV tableReg,[receiverReg] and live ECX=receiverReg agree; unique offset-zero owner for /SubmarineTitans/Recovered/GlobalRecords/STWorldObjectVTable; p-code arguments=1; conservative machine-word stack parameters
1	present	00442E50	STAllPlayersC::_AssignMDPairs	0044322C	12	none	__thiscall	pointer:/void	0		/undefined4			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0xC; stack_words=0; return=/undefined4; no physical vtable or semantic receiver owner is claimed
1	apply	00445A40	STAllPlayersC::RegisterPGPair	00445B10	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EAX; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	apply	00445A40	STAllPlayersC::RegisterPGPair	00445B8F	248	__thiscall;/undefined4;pointer:/STGameObjC	__thiscall	pointer:/STGameObjC	0		/undefined4	004BE140	TLOBaseTy::vfunc_F8	high	exact CALLIND at physical slot 0xF8; observed_pushes=0; ECX=EDI; physical_vtable_paths=[/SubmarineTitans/Recovered/VTables/STGameObjCVTable]; receiver_paths=[/STGameObjC]; audit-only dispatch metadata; 21/21 physical implementations across tables 00790AA0|00797560|00798C70|0079B238|0079B3C4|0079B528|0079B78C|0079B8F0|0079BA54|0079BBB8|0079BD1C|0079BE80|0079C260|0079C3EC|0079C5AC|0079C714|0079C9B0|0079CEFC|0079D1D8|0079D33C|0079D4AC agree on synthetic_dispatch_thiscall, stack cleanup words=0, stack parameter types=; return consensus={/undefined4=21} => /undefined4
1	present	00449B60	STAllPlayersC::DestroyObjectMsg	00449C30	0	none	__thiscall	pointer:/void	1	/undefined4	/void			high	exact structural dispatch presentation: all machine CFG paths agree on the unadjusted ECX receiver; slot=0x0; stack_words=1; return=/void; no physical vtable or semantic receiver owner is claimed
