function_address	function	parameter_ordinal	parameter_name	parameter_type	storage	frame_offset	qualifies	selected	score	direct_reads	scalar_operations	signed_comparisons	unsigned_bounds	pointer_dereferences	slot_reused	evidence
005BAE00	PrividerTy::NonePrivider	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
005D0150	SettMapMTy::CheckPlList	1	param_1	pointer:/void	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005D0150	SettMapMTy::CheckPlList	1	param_1	pointer:/void	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
005D81F0	SIDTy::NoneSID	1	param_1	pointer:/void	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005D81F0	SIDTy::NoneSID	1	param_1	pointer:/void	Stack[0x4]:4	0x8	0	0	0	0	0	0	0	0	0	-
005DA130	FUN_005da130	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	0	0	005DA248 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005DA25E scalar operation: LEA ECX,[EBP + -0x74]
005DA130	FUN_005da130	1	param_2	pointer:/undefined	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	005DA241 incoming load: MOV ECX,dword ptr [EBP + 0xc]
005DA310	FUN_005da310	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	0	0	005DA46E incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005DA483 scalar operation: LEA ECX,[EBP + 0xffffff60]
005DA310	FUN_005da310	1	param_2	pointer:/undefined	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	005DA467 incoming load: MOV ECX,dword ptr [EBP + 0xc]
005DEFE0	FUN_005defe0	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	0	0	005DF126 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005DF142 scalar operation: LEA ECX,[EBP + 0xffffff6c]
005DEFE0	FUN_005defe0	1	param_2	pointer:/undefined	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	005DF11F incoming load: MOV ECX,dword ptr [EBP + 0xc]
005DF290	FUN_005df290	1	param_2	pointer:/undefined	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	0	0	005DF3D6 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005DF3F1 scalar operation: LEA ECX,[EBP + 0xffffff6c]
005DF290	FUN_005df290	1	param_2	pointer:/undefined	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	005DF3CF incoming load: MOV ECX,dword ptr [EBP + 0xc]
005EC4A0	FUN_005ec4a0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005EC4A0	FUN_005ec4a0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	102	1	2	0	0	0	0	005EC4A3 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005EC4BF scalar operation: LEA ESI,[EDX + 0x151] | 005EC4CB scalar operation: ADD EDX,0x246
005EC740	FUN_005ec740	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	100	1	0	0	0	0	0	005EC75E incoming load: MOV EAX,dword ptr [EBP + 0x10]
005EC740	FUN_005ec740	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	2	0	005EC743 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 005EC750 pointer-like dereference: MOV dword ptr [EDX],0x0 | 005EC7B3 pointer-like dereference: MOV dword ptr [EDX],ECX
005EC740	FUN_005ec740	5	param_6	pointer:/undefined1	Stack[0x18]:4	0x18	0	0	100	1	0	0	0	1	0	005EC74D incoming load: MOV EBX,dword ptr [EBP + 0x18] | 005EC758 pointer-like dereference: MOV byte ptr [EBX],0x0
005EC740	FUN_005ec740	5	param_6	pointer:/undefined1	Stack[0x18]:4	0x1c	0	0	100	1	0	0	0	1	0	005EC746 incoming load: MOV EAX,dword ptr [EBP + 0x1c] | 005EC75B pointer-like dereference: MOV byte ptr [EAX],0x1d
005EDE30	FUN_005ede30	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005EDE30	FUN_005ede30	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	300	3	0	0	0	3	0	005EDE9F incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005EDEAD pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF15 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005EDF23 pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF84 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 005EDF8E pointer-like dereference: MOV dword ptr [ESI],EDX
005EDE30	FUN_005ede30	2	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	300	3	0	0	0	3	0	005EDE9F incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005EDEAD pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF15 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005EDF23 pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF84 incoming load: MOV ESI,dword ptr [EBP + 0x8] | 005EDF8E pointer-like dereference: MOV dword ptr [ESI],EDX
005EDE30	FUN_005ede30	2	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	300	3	0	0	0	3	0	005EDEAF incoming load: MOV EDX,dword ptr [EBP + 0xc] | 005EDEB8 pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF25 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 005EDF2E pointer-like dereference: MOV dword ptr [EDX],EAX | 005EDF90 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 005EDF9A pointer-like dereference: MOV dword ptr [EDX],ECX
005EE3F0	FUN_005ee3f0	5	param_5	pointer:/undefined4	Stack[0x14]:4	0x14	0	0	301	3	1	0	0	3	0	005EE436 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 005EE440 pointer-like dereference: MOV word ptr [EDX],CX | 005EE447 scalar operation: LEA EDX,[EBP + 0x8] | 005EE503 incoming load: MOV EAX,dword ptr [EBP + 0x14] | 005EE509 pointer-like dereference: MOVSX EAX,word ptr [EAX] | 005EE5CB incoming load: MOV EAX,dword ptr [EBP + 0x14] | 005EE5DC pointer-like dereference: MOV word ptr [EAX],0x0
005EE3F0	FUN_005ee3f0	5	param_5	pointer:/undefined4	Stack[0x14]:4	0x18	0	0	300	3	0	0	0	3	0	005EE59D incoming load: MOV EDX,dword ptr [EBP + 0x18] | 005EE5A4 pointer-like dereference: MOV dword ptr [EDX],0x0 | 005EE5B1 incoming load: MOV EAX,dword ptr [EBP + 0x18] | 005EE5B7 pointer-like dereference: MOV dword ptr [EAX],0x1 | 005EE5D4 incoming load: MOV ECX,dword ptr [EBP + 0x18] | 005EE5E1 pointer-like dereference: MOV dword ptr [ECX],0x0
005F00B0	FUN_005f00b0	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F00B0	FUN_005f00b0	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	8	0	005F00B8 incoming load: MOV EDI,dword ptr [EBP + 0x8] | 005F00BD pointer-like dereference: MOV byte ptr [EDI],0x4 | 005F00C6 pointer-like dereference: MOV byte ptr [EDI + 0x1],AL | 005F00C9 pointer-like dereference: MOV byte ptr [EDI + 0x2],0x1 | 005F00D2 pointer-like dereference: MOV dword ptr [EDI + 0x3],EAX | 005F00DC pointer-like dereference: MOV byte ptr [EDI + 0x7],AL | 005F00E2 pointer-like dereference: MOV dword ptr [EDI + 0x8],ECX | 005F00F5 scalar operation: LEA EDX,[EDI + 0xc] | 005F0109 pointer-like dereference: MOV byte ptr [EDI + 0x1b],AL | 005F0121 pointer-like dereference: MOV byte ptr [EDI + 0x1d],0x1
005F0240	FUN_005f0240	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F0240	FUN_005f0240	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	5	0	005F0245 incoming load: MOV EDI,dword ptr [EBP + 0x8] | 005F024A pointer-like dereference: MOV byte ptr [EDI],0x4 | 005F024D pointer-like dereference: MOV byte ptr [EDI + 0x1],0x1 | 005F0256 pointer-like dereference: MOV dword ptr [EDI + 0x2],EAX | 005F0260 pointer-like dereference: MOV byte ptr [EDI + 0x6],AL | 005F0266 pointer-like dereference: MOV dword ptr [EDI + 0x7],EAX
005F0280	FUN_005f0280	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F0280	FUN_005f0280	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	5	0	005F0285 incoming load: MOV EDI,dword ptr [EBP + 0x8] | 005F028A pointer-like dereference: MOV byte ptr [EDI],0x4 | 005F028D pointer-like dereference: MOV byte ptr [EDI + 0x1],0x1 | 005F0296 pointer-like dereference: MOV dword ptr [EDI + 0x2],EAX | 005F02A0 pointer-like dereference: MOV byte ptr [EDI + 0x6],AL | 005F02A6 pointer-like dereference: MOV dword ptr [EDI + 0x7],EAX
005F02C0	FUN_005f02c0	2	param_2	pointer:/undefined1	Stack[0x8]:4	0x8	0	0	101	1	1	0	0	0	0	005F02CB incoming load: MOV ESI,dword ptr [EBP + 0x8] | 005F02E5 scalar operation: LEA ESI,[ECX + 0x325]
005F02C0	FUN_005f02c0	2	param_2	pointer:/undefined1	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	005F02C3 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 005F02E3 pointer-like dereference: MOV AL,byte ptr [EAX]
005F2110	STManBasisC::sub_005F2110	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F2110	STManBasisC::sub_005F2110	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	0	0	005F2113 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005F212A scalar operation: LEA ESI,[EAX + 0x28]
005F5B80	STBHEShellC::sub_005F5B80	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F5B80	STBHEShellC::sub_005F5B80	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	201	2	1	0	0	0	0	005F5B83 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005F5BA6 scalar operation: ADD EDX,0x12c | 005F5BBA incoming load: MOV EAX,dword ptr [EBP + 0x8]
005F68B0	STColl3C::sub_005F68B0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F68B0	STColl3C::sub_005F68B0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	1101	1	1	0	0	0	1	005F68C9 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005F68D9 scalar operation: LEA ESI,[EAX + 0xc2] | 005F6962 first slot write: MOV dword ptr [EBP + 0x8],ESI
005F88D0	FUN_005f88d0	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	100	1	0	0	0	0	0	005F8971 incoming load: MOV EDX,dword ptr [EBP + 0x10]
005F88D0	FUN_005f88d0	4	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	0	0	005F896D incoming load: MOV EAX,dword ptr [EBP + 0x14]
005F88D0	FUN_005f88d0	5	param_5	pointer:/undefined4	Stack[0x14]:4	0x14	0	0	100	1	0	0	0	0	0	005F896D incoming load: MOV EAX,dword ptr [EBP + 0x14]
005F88D0	FUN_005f88d0	5	param_5	pointer:/undefined4	Stack[0x14]:4	0x18	0	0	100	1	0	0	0	0	0	005F896A incoming load: MOV EDX,dword ptr [EBP + 0x18]
005F8BA0	FUN_005f8ba0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005F8BA0	FUN_005f8ba0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	1	0	005F8C49 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005F8C57 pointer-like dereference: MOV dword ptr [ECX],EDX
005F8BA0	FUN_005f8ba0	2	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	1	0	005F8C49 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 005F8C57 pointer-like dereference: MOV dword ptr [ECX],EDX
005F8BA0	FUN_005f8ba0	2	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	005F8C59 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 005F8C63 pointer-like dereference: MOV dword ptr [ECX],EDX
005F9050	FUN_005f9050	2	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	1	0	005F9165 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005F916C pointer-like dereference: MOV dword ptr [EAX],EDX
005F9050	FUN_005f9050	2	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	1	0	005F9157 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 005F9163 pointer-like dereference: MOV dword ptr [ECX],EAX
005FA360	FUN_005fa360	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005FA360	FUN_005fa360	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	200	2	0	0	0	2	0	005FA3B2 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005FA3B8 pointer-like dereference: MOV dword ptr [EAX],0x0 | 005FA534 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005FA53A pointer-like dereference: MOV dword ptr [EAX],0x1
005FCC00	FUN_005fcc00	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005FCC00	FUN_005fcc00	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	102	1	2	0	0	0	0	005FCC03 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 005FCC1F scalar operation: LEA ESI,[EDX + 0x155] | 005FCC2B scalar operation: ADD EDX,0x246
005FCF50	FUN_005fcf50	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	100	1	0	0	0	0	0	005FCF6E incoming load: MOV EAX,dword ptr [EBP + 0x10]
005FCF50	FUN_005fcf50	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x14	0	0	100	1	0	0	0	2	0	005FCF53 incoming load: MOV EDX,dword ptr [EBP + 0x14] | 005FCF60 pointer-like dereference: MOV dword ptr [EDX],0x0 | 005FCFC3 pointer-like dereference: MOV dword ptr [EDX],ECX
005FCF50	FUN_005fcf50	5	param_6	pointer:/undefined1	Stack[0x18]:4	0x18	0	0	100	1	0	0	0	1	0	005FCF5D incoming load: MOV EBX,dword ptr [EBP + 0x18] | 005FCF68 pointer-like dereference: MOV byte ptr [EBX],0x0
005FCF50	FUN_005fcf50	5	param_6	pointer:/undefined1	Stack[0x18]:4	0x1c	0	0	100	1	0	0	0	1	0	005FCF56 incoming load: MOV EAX,dword ptr [EBP + 0x1c] | 005FCF6B pointer-like dereference: MOV byte ptr [EAX],0x1d
005FE5D0	FUN_005fe5d0	2	param_2	pointer:/undefined2	Stack[0x8]:4	0x8	0	0	1102	1	2	0	0	0	1	005FE5FE incoming load: MOV EAX,dword ptr [EBP + 0x8] | 005FE603 scalar operation: LEA ESI,[EAX + EAX*0x4] | 005FE606 scalar operation: LEA EAX,[EAX + ESI*0x8] | 005FE616 first slot write: MOV dword ptr [EBP + 0x8],ESI
005FE5D0	FUN_005fe5d0	2	param_2	pointer:/undefined2	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	3	0	005FE64B incoming load: MOV EAX,dword ptr [EBP + 0xc] | 005FE658 pointer-like dereference: MOV DX,word ptr [EAX] | 005FE661 pointer-like dereference: MOV DX,word ptr [EAX + 0x2] | 005FE66C pointer-like dereference: MOV DX,word ptr [EAX + 0x4]
005FF3A0	FUN_005ff3a0	1	param_1	pointer:/undefined2	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
005FF3A0	FUN_005ff3a0	1	param_1	pointer:/undefined2	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	005FF3DD incoming load: MOV ECX,dword ptr [EBP + 0x8]
005FF3A0	FUN_005ff3a0	2	param_2	pointer:/undefined2	Stack[0x8]:4	0x8	0	0	100	1	0	0	0	0	0	005FF3DD incoming load: MOV ECX,dword ptr [EBP + 0x8]
005FF3A0	FUN_005ff3a0	2	param_2	pointer:/undefined2	Stack[0x8]:4	0xc	0	0	100	1	0	0	0	0	0	005FF3DA incoming load: MOV EAX,dword ptr [EBP + 0xc]
005FF430	FUN_005ff430	8	param_8	pointer:/undefined2	Stack[0x20]:4	0x20	0	0	500	5	0	0	0	5	0	005FF513 incoming load: MOV EAX,dword ptr [EBP + 0x20] | 005FF516 pointer-like dereference: MOV word ptr [EAX],DX | 005FF8D4 incoming load: MOV EDX,dword ptr [EBP + 0x20] | 005FF8DE pointer-like dereference: MOV word ptr [EDX],CX | 005FFA34 incoming load: MOV EAX,dword ptr [EBP + 0x20] | 005FFA3C pointer-like dereference: MOV word ptr [EAX],DX | 005FFAB2 incoming load: MOV ECX,dword ptr [EBP + 0x20] | 005FFABA pointer-like dereference: MOV word ptr [ECX],AX | 005FFC8E incoming load: MOV EAX,dword ptr [EBP + 0x20] | 005FFC91 pointer-like dereference: MOV word ptr [EAX],DX
005FF430	FUN_005ff430	8	param_8	pointer:/undefined2	Stack[0x20]:4	0x24	0	0	500	5	0	0	0	5	0	005FF50E incoming load: MOV ECX,dword ptr [EBP + 0x24] | 005FF521 pointer-like dereference: MOV word ptr [ECX],DX | 005FF8E1 incoming load: MOV ECX,dword ptr [EBP + 0x24] | 005FF8EB pointer-like dereference: MOV word ptr [ECX],AX | 005FFA3F incoming load: MOV EDX,dword ptr [EBP + 0x24] | 005FFA4D pointer-like dereference: MOV word ptr [EDX],CX | 005FFABD incoming load: MOV EAX,dword ptr [EBP + 0x24] | 005FFAC7 pointer-like dereference: MOV word ptr [EAX],DX | 005FFC84 incoming load: MOV ECX,dword ptr [EBP + 0x24] | 005FFC94 pointer-like dereference: MOV word ptr [ECX],0x0
00600580	FUN_00600580	7	param_8	pointer:/undefined4	Stack[0x20]:4	0x20	0	0	100	1	0	0	0	1	0	006006C2 incoming load: MOV EDX,dword ptr [EBP + 0x20] | 006006CB pointer-like dereference: MOV dword ptr [EDX],0xffffffff
00600580	FUN_00600580	7	param_8	pointer:/undefined4	Stack[0x20]:4	0x24	0	0	100	1	0	0	0	1	0	006006C5 incoming load: MOV EAX,dword ptr [EBP + 0x24] | 006006D1 pointer-like dereference: MOV dword ptr [EAX],0xffffffff
00600580	FUN_00600580	8	param_9	pointer:/undefined4	Stack[0x24]:4	0x24	0	0	100	1	0	0	0	1	0	006006C5 incoming load: MOV EAX,dword ptr [EBP + 0x24] | 006006D1 pointer-like dereference: MOV dword ptr [EAX],0xffffffff
00600580	FUN_00600580	8	param_9	pointer:/undefined4	Stack[0x24]:4	0x28	0	0	100	1	0	0	0	1	0	006006C8 incoming load: MOV ECX,dword ptr [EBP + 0x28] | 006006D7 pointer-like dereference: MOV dword ptr [ECX],0xffffffff
006010A0	FUN_006010a0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
006010A0	FUN_006010a0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	302	3	2	0	0	1	0	006010AA incoming load: MOV ESI,dword ptr [EBP + 0x8] | 006010F4 incoming load: MOV ECX,dword ptr [EBP + 0x8] | 006010F7 pointer-like dereference: MOV EDX,dword ptr [ECX + ESI*0x1 + 0x3d] | 006010FB scalar operation: LEA ESI,[ECX + ESI*0x1 + 0x41] | 006011F6 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 00601204 scalar operation: LEA ESI,[ESI + EDX*0x1 + 0x41]
006025D0	STDestC::sub_006025D0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
006025D0	STDestC::sub_006025D0	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	200	2	0	0	0	2	0	00602627 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 0060262C pointer-like dereference: MOV dword ptr [EDX],EBX | 00602635 incoming load: MOV EDX,dword ptr [EBP + 0x8] | 00602639 pointer-like dereference: MOV dword ptr [EDX],ECX
00602660	STDestC::sub_00602660	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00602660	STDestC::sub_00602660	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	00602666 incoming load: MOV ESI,dword ptr [EBP + 0x8]
006033D0	FUN_006033d0	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
006033D0	FUN_006033d0	1	param_1	pointer:/undefined1	Stack[0x4]:4	0x8	0	0	101	1	1	0	0	8	0	006033D7 incoming load: MOV EDI,dword ptr [EBP + 0x8] | 006033E4 pointer-like dereference: MOV byte ptr [EDI],0x4 | 006033ED pointer-like dereference: MOV byte ptr [EDI + 0x1],AL | 006033F0 pointer-like dereference: MOV byte ptr [EDI + 0x2],0x1 | 006033F9 pointer-like dereference: MOV dword ptr [EDI + 0x3],EAX | 0060340B pointer-like dereference: MOV byte ptr [EDI + 0x7],AL | 00603411 pointer-like dereference: MOV dword ptr [EDI + 0x8],ECX | 0060341C scalar operation: LEA EAX,[EDI + 0xc] | 00603426 pointer-like dereference: MOV byte ptr [EDI + 0x1b],0x64 | 00603437 pointer-like dereference: MOV byte ptr [EDI + 0x1d],0x1
00604870	FUN_00604870	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x4	0	0	0	0	0	0	0	0	0	-
00604870	FUN_00604870	1	param_1	pointer:/undefined4	Stack[0x4]:4	0x8	0	0	100	1	0	0	0	0	0	006048A1 incoming load: MOV EAX,dword ptr [EBP + 0x8]
00606CD0	FUN_00606cd0	1	param_2	pointer:/undefined4	Stack[0x8]:4	0x8	0	0	111	1	1	0	1	1	0	00606CD3 incoming load: MOV EAX,dword ptr [EBP + 0x8] | 00606CD6 scalar operation: ADD EAX,-0x32 | 00606CE4 pointer-like dereference: MOV CL,byte ptr [EAX + 0x606edc]
00606CD0	FUN_00606cd0	1	param_2	pointer:/undefined4	Stack[0x8]:4	0xc	0	0	1000	10	0	0	0	10	0	00606CF1 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606CFA pointer-like dereference: MOV dword ptr [EDX],0xb | 00606D1E incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606D27 pointer-like dereference: MOV dword ptr [EAX],0x5 | 00606D4B incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00606D54 pointer-like dereference: MOV dword ptr [ECX],0xa | 00606D78 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606D81 pointer-like dereference: MOV dword ptr [EDX],0x5 | 00606DA5 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606DAE pointer-like dereference: MOV dword ptr [EAX],0xb | 00606DD2 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00606DDB pointer-like dereference: MOV dword ptr [ECX],0x5 | 00606DFF incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606E08 pointer-like dereference: MOV dword ptr [EDX],0x4 | 00606E2C incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606E35 pointer-like dereference: MOV dword ptr [EAX],0x3
00606CD0	FUN_00606cd0	2	param_3	pointer:/undefined4	Stack[0xc]:4	0xc	0	0	1000	10	0	0	0	10	0	00606CF1 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606CFA pointer-like dereference: MOV dword ptr [EDX],0xb | 00606D1E incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606D27 pointer-like dereference: MOV dword ptr [EAX],0x5 | 00606D4B incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00606D54 pointer-like dereference: MOV dword ptr [ECX],0xa | 00606D78 incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606D81 pointer-like dereference: MOV dword ptr [EDX],0x5 | 00606DA5 incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606DAE pointer-like dereference: MOV dword ptr [EAX],0xb | 00606DD2 incoming load: MOV ECX,dword ptr [EBP + 0xc] | 00606DDB pointer-like dereference: MOV dword ptr [ECX],0x5 | 00606DFF incoming load: MOV EDX,dword ptr [EBP + 0xc] | 00606E08 pointer-like dereference: MOV dword ptr [EDX],0x4 | 00606E2C incoming load: MOV EAX,dword ptr [EBP + 0xc] | 00606E35 pointer-like dereference: MOV dword ptr [EAX],0x3
00606CD0	FUN_00606cd0	2	param_3	pointer:/undefined4	Stack[0xc]:4	0x10	0	0	1000	10	0	0	0	10	0	00606CF4 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606D03 pointer-like dereference: MOV dword ptr [EAX],0x5 | 00606D21 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606D30 pointer-like dereference: MOV dword ptr [ECX],0x2 | 00606D4E incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00606D5D pointer-like dereference: MOV dword ptr [EDX],0x4 | 00606D7B incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606D8A pointer-like dereference: MOV dword ptr [EAX],0x2 | 00606DA8 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606DB7 pointer-like dereference: MOV dword ptr [ECX],0x4 | 00606DD5 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00606DE4 pointer-like dereference: MOV dword ptr [EDX],0x2 | 00606E02 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606E11 pointer-like dereference: MOV dword ptr [EAX],0x2 | 00606E2F incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606E3E pointer-like dereference: MOV dword ptr [ECX],0x1
00606CD0	FUN_00606cd0	3	param_4	pointer:/undefined4	Stack[0x10]:4	0x10	0	0	1000	10	0	0	0	10	0	00606CF4 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606D03 pointer-like dereference: MOV dword ptr [EAX],0x5 | 00606D21 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606D30 pointer-like dereference: MOV dword ptr [ECX],0x2 | 00606D4E incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00606D5D pointer-like dereference: MOV dword ptr [EDX],0x4 | 00606D7B incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606D8A pointer-like dereference: MOV dword ptr [EAX],0x2 | 00606DA8 incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606DB7 pointer-like dereference: MOV dword ptr [ECX],0x4 | 00606DD5 incoming load: MOV EDX,dword ptr [EBP + 0x10] | 00606DE4 pointer-like dereference: MOV dword ptr [EDX],0x2 | 00606E02 incoming load: MOV EAX,dword ptr [EBP + 0x10] | 00606E11 pointer-like dereference: MOV dword ptr [EAX],0x2 | 00606E2F incoming load: MOV ECX,dword ptr [EBP + 0x10] | 00606E3E pointer-like dereference: MOV dword ptr [ECX],0x1
