apply	function_address	function_name	original_name	merge_group	merge_group_count	expected_current_type	expected_symbol_source	proposed_type	anchor_kind	anchor_address	anchor_time	anchor_operand	direct_target_address	resolved_target_address	anchor_source	supporting_anchors	evidence_count	confidence	reason
0	004E9CE0	TLOBaseTy::teleNone	uVar3	6	10	/uint	DEFAULT		call_return	004EA192	768	-1	004052CC	004AD650	ANALYSIS	004EA192:t768:call_return:-1:004052CC:004AD650	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	004E9CE0	TLOBaseTy::teleNone	uVar3	7	10	/uint	DEFAULT		call_return	004EA1AF	797	-1	004052CC	004AD650	ANALYSIS	004EA1AF:t797:call_return:-1:004052CC:004AD650	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	004EA6C0	FUN_004ea6c0	param_1	0	1	/int	DEFAULT	pointer:/TLOBaseTy	call_argument	004EA6C0	2	0	00404E9E	004EA620	ANALYSIS	004EA6C0:t2:call_argument:0:00404E9E:004EA620	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004ED630	BehPanelTy::InitBehPanel	local_18	0	1	pointer:/BehPanelTy	DEFAULT		typed_copy	004ED649	6396	0			DEFAULT	004ED649:t6396:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BehPanelTy, pointer:/SpecPanelTy]
0	004EE350	BehPanelTy::PaintBBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	004EE46F	324	0	006A5E40	006A5E40	USER_DEFINED	004EE46F:t324:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004EE4D0	BehPanelTy::GetMessage	local_8	0	1	pointer:/BehPanelTy	DEFAULT		typed_copy	004EE4F3	2174	0			DEFAULT	004EE4F3:t2174:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BehPanelTy, pointer:/SpecPanelTy]
0	004EF6D0	BldBoatPanelTy::GetMessage	local_8	0	1	pointer:/BldBoatPanelTy	DEFAULT		typed_copy	004EF6F2	1919	0			DEFAULT	004EF6F2:t1919:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BldBoatPanelTy, pointer:/ProdPanelTy]
0	004EFB60	BldLabPanelTy::InitBldLabPanel	local_8	0	1	pointer:/BldLabPanelTy	DEFAULT		typed_copy	004EFB81	1011	0			DEFAULT	004EFB81:t1011:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BldLabPanelTy, pointer:/ProdPanelTy]
0	004F0210	BldLabPanelTy::GetMessage	local_8	0	1	pointer:/BldLabPanelTy	DEFAULT		typed_copy	004F0232	1317	0			DEFAULT	004F0232:t1317:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BldLabPanelTy, pointer:/ProdPanelTy]
0	004F1080	BldObjPanelTy::GetMessage	local_8	0	1	pointer:/BldObjPanelTy	DEFAULT		typed_copy	004F10A2	1492	0			DEFAULT	004F10A2:t1492:typed_copy:0::	2	conflict	incompatible exact lifetime types=[pointer:/BldObjPanelTy, pointer:/ProdPanelTy]
0	004F3540	CPanelTy::PaintBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	004F3707	421	0	006A5E40	006A5E40	USER_DEFINED	004F3707:t421:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F37C0	CPanelTy::PaintBBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	004F397E	408	0	006A5E40	006A5E40	USER_DEFINED	004F397E:t408:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F3CF0	CPanelTy::PaintTxtBut	errorCode	0	1	pointer:/int	DEFAULT	/int	call_argument	004F3F0B	543	0	006A5E40	006A5E40	USER_DEFINED	004F3F0B:t543:call_argument:0:006A5E40:006A5E40	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F3CF0	CPanelTy::PaintTxtBut	resourceString	0	1	pointer:/ccFntTy	DEFAULT		call_return	004F3E65	387	-1	006B0140	006B0140	USE_SITE_OVERRIDE	004F3E65:t387:call_return:-1:006B0140:006B0140	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	004F4640	FUN_004f4640	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	004F4896	597	4	0070D1F0	0070D1F0	DEFAULT	004F4896:t597:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F4950	FUN_004f4950	param_1	0	1	pointer:/ushort	DEFAULT	/int	call_argument	004F4BB4	597	4	0070D1F0	0070D1F0	DEFAULT	004F4BB4:t597:call_argument:4:0070D1F0:0070D1F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F5690	CPanelTy::InitCPanel	local_1c	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_007111C0_C04D120D	DEFAULT	pointer:/char	call_argument	004F60A0	2767	1	007119C0	007119C0	ANALYSIS	004F60A0:t2767:call_argument:1:007119C0:007119C0	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; weaker generic evidence cannot replace the current nominal type; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F5690	CPanelTy::InitCPanel	local_8	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_004F1D20_D68BC0B9	DEFAULT	/WinDef.h/UINT	call_argument	004F5FE3	2545	0	006B0140	006B0140	ANALYSIS	004F5FE3:t2545:call_argument:0:006B0140:006B0140	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F5690	CPanelTy::InitCPanel	local_EAX_643	0	1	pointer:/ushort	DEFAULT		call_return	004F5913	734	-1	0070A9F0	0070A9F0	ANALYSIS	004F5913:t734:call_return:-1:0070A9F0:0070A9F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/ushort]
0	004F5690	CPanelTy::InitCPanel	local_EAX_643	0	1	pointer:/ushort	DEFAULT	/int	call_argument	004F592D	770	1	00710A90	00710A90	DEFAULT	004F592D:t770:call_argument:1:00710A90:00710A90	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F5690	CPanelTy::InitCPanel	local_c	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0052BDA0_007E_1B3446E2	DEFAULT	/int	call_argument	004F608B	2746	1	00710A90	00710A90	DEFAULT	004F608B:t2746:call_argument:1:00710A90:00710A90	1	review	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F5690	CPanelTy::InitCPanel	pcVar11	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_007111C0_C04D120D	ANALYSIS		call_return	004F5FE3	2545	-1	006B0140	006B0140	USE_SITE_OVERRIDE	004F5FE3:t2545:call_return:-1:006B0140:006B0140	2	conflict	incompatible exact lifetime types=[pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_007111C0_C04D120D, pointer:/char]
0	004F80A0	CPanelTy::PaintTV	puVar2	0	2	pointer:/ushort	DEFAULT	/uint	call_argument	004F8433	1590	1	006B3640	006B3640	DEFAULT	004F8433:t1590:call_argument:1:006B3640:006B3640	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F80A0	CPanelTy::PaintTV	puVar2	1	2	pointer:/ushort	DEFAULT	/uint	call_argument	004F8634	475	1	006B3640	006B3640	DEFAULT	004F8634:t475:call_argument:1:006B3640:006B3640	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F8C80	CPanelTy::PaintSMap	puVar5	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	004F8FC6	730	1	006B3640	006B3640	DEFAULT	004F8FC6:t730:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004F96A0	CPanelTy::PlayBrief	local_8	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT		call_return	004F97B6	888	-1	006B54F0	006B54F0	ANALYSIS	004F97B6:t888:call_return:-1:006B54F0:006B54F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	004F96A0	CPanelTy::PlayBrief	local_8	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	DEFAULT	/int	call_argument	004F992F	1305	1	00711F70	00711F70	DEFAULT	004F992F:t1305:call_argument:1:00711F70:00711F70	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004F96A0	CPanelTy::PlayBrief	pDVar4	0	1	pointer:/SubmarineTitans/Recovered/DArrayTy	ANALYSIS		call_return	004F9857	1391	-1	006B54F0	006B54F0	ANALYSIS	004F9857:t1391:call_return:-1:006B54F0:006B54F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/SubmarineTitans/Recovered/DArrayTy]
0	004FB060	CPanelTy::GetMessage	puVar22	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	004FD606	8845	1	006B3640	006B3640	DEFAULT	004FD606:t8845:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FB060	CPanelTy::GetMessage	resourceString	0	1	pointer:/ccFntTy	DEFAULT		call_return	004FD371	11121	-1	0040326F	00540C40	USE_SITE_OVERRIDE	004FD371:t11121:call_return:-1:0040326F:00540C40	2	conflict	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/char]
0	004FB060	CPanelTy::GetMessage	uVar5	8	18	/uint	DEFAULT	/int	signed_scalar_role	004FC2DF	20218	-1			INT_SDIV	004FC2DF:t20218:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only
0	004FE6C0	CPanelTy::PaintEnergy	iVar5	0	2	/int	DEFAULT	pointer:/int	call_argument	004FE84A	674	0	006B5110	006B5110	DEFAULT	004FE84A:t674:call_argument:0:006B5110:006B5110	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FE6C0	CPanelTy::PaintEnergy	iVar5	1	2	/int	DEFAULT	pointer:/int	call_argument	004FE7AC	369	0	006B5110	006B5110	DEFAULT	004FE7AC:t369:call_argument:0:006B5110:006B5110	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FE6C0	CPanelTy::PaintEnergy	local_8	0	1	/int	DEFAULT		call_argument	004FE759	177	0	006B5440	006B5440	ANALYSIS	004FE759:t177:call_argument:0:006B5440:006B5440	2	conflict	incompatible exact lifetime types=[pointer:/int, pointer:/ushort]
0	004FE6C0	CPanelTy::PaintEnergy	local_8	0	1	/int	DEFAULT	pointer:/ushort	call_argument	004FE759	177	0	006B5440	006B5440	ANALYSIS	004FE759:t177:call_argument:0:006B5440:006B5440	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004FE6C0	CPanelTy::PaintEnergy	local_8	0	1	/int	DEFAULT	pointer:/ushort	call_argument	004FE7F4	482	0	006B5440	006B5440	ANALYSIS	004FE7F4:t482:call_argument:0:006B5440:006B5440	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	004FE6C0	CPanelTy::PaintEnergy	puVar7	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	004FE86D	409	1	006B3640	006B3640	DEFAULT	004FE86D:t409:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FF380	CPanelTy::Update1Panel	bVar19	1	3	/bool	DEFAULT		boolean_scalar_role	004FF853	1509	-1			INT_LESS	004FF853:t1509:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	004FF380	CPanelTy::Update1Panel	puVar2	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	004FFB8C	2057	1	006B3640	006B3640	DEFAULT	004FFB8C:t2057:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FF380	CPanelTy::Update1Panel	uVar9	1	2	/uint	DEFAULT	/int	call_argument	004FFB69	2727	9	006B55F0	006B55F0	DEFAULT	004FFB69:t2727:call_argument:9:006B55F0:006B55F0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	004FFE90	CPanelTy::Update5Panel	bVar13	0	2	/bool	DEFAULT		boolean_scalar_role	005000FF	705	-1			INT_LESS	005000FF:t705:boolean_scalar_role:-1::	2	conflict	incompatible exact lifetime types=[/bool, /byte]
0	00500BD0	CPanelTy::PaintNewDeep	puVar2	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	00500E95	510	1	006B3640	006B3640	DEFAULT	00500E95:t510:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	00501FF0	CPanelTy::Update2PanelWB	puVar2	0	1	pointer:/ushort	DEFAULT	/uint	call_argument	005021D5	378	1	006B3640	006B3640	DEFAULT	005021D5:t378:call_argument:1:006B3640:006B3640	1	review	pointer-shaped local has only scalar consumers; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005061C0	CPanelTy::PaintCtrlObj	GVar13	0	4	/SubmarineTitans/Recovered/Enums/Global_sub_00529500_param_1Enum	DEFAULT	/int	signed_scalar_role	005066BD	305	-1			INT_SDIV	005066BD:t305:signed_scalar_role:-1::	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only; weaker generic evidence cannot replace the current nominal type
0	005061C0	CPanelTy::PaintCtrlObj	UVar6	0	3	/WinDef.h/UINT	DEFAULT		call_return	005065E6	2130	-1	0040270C	00525290	ANALYSIS	005065E6:t2130:call_return:-1:0040270C:00525290	2	conflict	incompatible exact lifetime types=[/WinDef.h/UINT, /int]
0	005061C0	CPanelTy::PaintCtrlObj	local_1c	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B	DEFAULT		call_argument	00506B14	6493	6	006B55F0	006B55F0	DEFAULT	00506B14:t6493:call_argument:6:006B55F0:006B55F0	2	conflict	incompatible exact lifetime types=[/int, pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B]
0	005061C0	CPanelTy::PaintCtrlObj	local_1c	0	1	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_006B84D0_87AF9D9B	DEFAULT	/int	call_argument	00506B14	6493	6	006B55F0	006B55F0	DEFAULT	00506B14:t6493:call_argument:6:006B55F0:006B55F0	1	review	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only
0	005061C0	CPanelTy::PaintCtrlObj	uVar8	1	26	/uint	DEFAULT		call_return	00506420	1603	-1	004040C5	00529500	ANALYSIS	00506420:t1603:call_return:-1:004040C5:00529500	2	conflict	incompatible exact lifetime types=[/int, /uint]
0	005061C0	CPanelTy::PaintCtrlObj	uVar8	3	26	/uint	DEFAULT	/int	call_argument	0050679E	674	9	006B55F0	006B55F0	DEFAULT	0050679E:t674:call_argument:9:006B55F0:006B55F0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005061C0	CPanelTy::PaintCtrlObj	uVar8	8	26	/uint	DEFAULT	/int	call_argument	00506D7A	4327	9	006B55F0	006B55F0	DEFAULT	00506D7A:t4327:call_argument:9:006B55F0:006B55F0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005061C0	CPanelTy::PaintCtrlObj	uVar8	21	26	/uint	DEFAULT	/int	call_argument	00506B14	6493	9	006B55F0	006B55F0	DEFAULT	00506B14:t6493:call_argument:9:006B55F0:006B55F0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
0	005061C0	CPanelTy::PaintCtrlObj	uVar8	22	26	/uint	DEFAULT	/int	call_argument	00506F7D	3348	9	006B55F0	006B55F0	DEFAULT	00506F7D:t3348:call_argument:9:006B55F0:006B55F0	1	review	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol
