function_address	function	target_kind	target_ordinal	target_name	current_type	storage	source	candidate_type	strong_evidence	candidate_sites	status	type_evidence	evidence_sites
00401636	VisibleClassTy::sub_005599D0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040163B	STColl3C::sub_005FA8B0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401645	thunk_FUN_004d96b0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040164A	STBoatC::ReadyForLoading	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040164F	thunk_FUN_0064f5a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040165E	FSGSTy::PrepBkgMess	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401663	thunk_FUN_004d9bd0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040167C	thunk_FUN_004d7040	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401681	thunk_FUN_00493050	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401690	thunk_FUN_004e1310	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401695	thunk_FUN_004d6c00	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040169A	thunk_FUN_0061c5f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016A4	thunk_FUN_005f3b00	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004016A9	thunk_FUN_005f1380	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004016AE	thunk_FUN_004e46f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016B3	thunk_FUN_00668a70	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016BD	thunk_FUN_005eda50	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016C2	thunk_FUN_005745e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004016C7	STJellyGunC::sub_00582580	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004016CC	thunk_FUN_006832e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004016E0	thunk_FUN_004d8870	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016EA	thunk_FUN_0060d340	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016EF	thunk_FUN_0064f620	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004016FE	MReportTy::PaintMainScore	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401708	STBoatC::SetNewMD	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00401712	ComboTy::OutBmpProc	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401712	ComboTy::OutBmpProc	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00401712	ComboTy::OutBmpProc	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00401712	ComboTy::OutBmpProc	parameter	7	param_7	/undefined4	Stack[0x1c]:4	DEFAULT		0	0	no_evidence		-
00401712	ComboTy::OutBmpProc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401717	MMsgTy::SetPanel	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040171C	thunk_FUN_005686c0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040171C	thunk_FUN_005686c0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401721	FSGSTy::DoneFSGS	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040172B	FSGSTy::SetInfo	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401735	thunk_FUN_004233c0	return		<RETURN>	/undefined2	AX:2	DEFAULT		0	0	no_evidence		-
0040173F	thunk_FUN_00692600	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401749	thunk_FUN_0055c740	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401753	thunk_FUN_004e9050	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	parameter	3	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	parameter	4	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00401758	thunk_FUN_0058bab0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401767	TLOBldMark::sub_004C61A0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040176C	STVolcanoC::LoadImagVolcano	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401780	thunk_FUN_0041ae40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401785	STColl3C::sub_005F6F60	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040178A	thunk_FUN_005421d0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040178F	STAllPlayersC::AddObjsToGroup	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401794	thunk_FUN_006766c0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401799	thunk_FUN_004e80f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040179E	thunk_FUN_0060d940	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004017A3	thunk_FUN_0055bf20	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
004017A8	OptPanelTy::PrepAsses	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004017AD	thunk_FUN_00606a50	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004017DA	GameSystemC::DoneSystem	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004017E4	OpticClassC::sub_004AB070	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	parameter	8	param_8	/undefined4	Stack[0x20]:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	parameter	9	param_9	/undefined4	Stack[0x24]:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	parameter	15	param_15	/undefined4	Stack[0x3c]:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	parameter	16	param_16	/undefined4	Stack[0x40]:4	DEFAULT		0	0	no_evidence		-
004017E9	CPanelTy::CreateBut	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004017EE	thunk_FUN_005fcf50	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
004017EE	thunk_FUN_005fcf50	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040180C	thunk_FUN_004ea7a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401839	thunk_FUN_004d6c90	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401839	thunk_FUN_004d6c90	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401843	thunk_FUN_00650480	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401848	VisibleClassTy::SetZoneMin2	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00401848	VisibleClassTy::SetZoneMin2	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401852	thunk_FUN_00677250	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401852	thunk_FUN_00677250	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401852	thunk_FUN_00677250	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401857	HelpPanelTy::SetPanel	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401861	thunk_FUN_004ddc30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401866	thunk_FUN_004ecea0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040186B	thunk_FUN_004e60d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401870	HelpPanelTy::CheckBkView	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401875	STAllPlayersC::SetActivePanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401884	STAllPlayersC::PushTV	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401889	thunk_FUN_005097b0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040188E	thunk_FUN_00678220	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
0040188E	thunk_FUN_00678220	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040188E	thunk_FUN_00678220	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0040188E	thunk_FUN_00678220	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401893	thunk_FUN_004b7750	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401898	thunk_FUN_00424770	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040189D	MainMenuTy::DoneMainMenu	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018A2	thunk_FUN_004b0f20	parameter	8	param_9	/undefined4	Stack[0x24]:4	DEFAULT		0	0	no_evidence		-
004018A2	thunk_FUN_004b0f20	parameter	9	param_10	/undefined4	Stack[0x28]:4	DEFAULT		0	0	no_evidence		-
004018A2	thunk_FUN_004b0f20	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018AC	thunk_FUN_00682fb0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018B6	thunk_FUN_00650090	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018BB	thunk_FUN_005efc40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018C0	STGroupBoatC::GrpDismant	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018C5	STFishC::sub_004162B0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018CA	thunk_FUN_00650820	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018CF	AiFltClassTy::sub_0065DA10	parameter	1	param_2	/undefined4	EDX:4	DEFAULT		0	0	no_evidence		-
004018D9	thunk_FUN_0041d8a0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018DE	thunk_FUN_005f0050	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004018E3	thunk_FUN_004ed210	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018E8	thunk_FUN_004d89f0	parameter	1	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
004018E8	thunk_FUN_004d89f0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004018F7	thunk_FUN_0064ee00	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401906	thunk_FUN_006756d0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040190B	thunk_FUN_004e8cc0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040191A	thunk_FUN_0064df30	parameter	2	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
0040191F	CGenerate::sub_00694C30	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401929	thunk_FUN_004c3020	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
0040192E	thunk_FUN_004e4070	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401947	STGroupBoatC::RestoreGrpBData	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040195B	CPanelTy::OutText	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
0040195B	CPanelTy::OutText	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401960	BehPanelTy::InitBehPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401965	thunk_FUN_00580910	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040196A	FSGSTy::JoinGameCtrls	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401979	CampaignTy::CloseButtons	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040197E	TLOBaseTy::sub_004CBA30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401988	CPanelTy::OutProc	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401988	CPanelTy::OutProc	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00401988	CPanelTy::OutProc	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00401988	CPanelTy::OutProc	parameter	7	param_7	/undefined4	Stack[0x1c]:4	DEFAULT		0	0	no_evidence		-
00401988	CPanelTy::OutProc	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	7	param_7	/undefined4	Stack[0x1c]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	8	param_8	/undefined4	Stack[0x20]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	9	param_9	/undefined4	Stack[0x24]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	10	param_10	/undefined4	Stack[0x28]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	15	param_15	/undefined4	Stack[0x3c]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	16	param_16	/undefined4	Stack[0x40]:4	DEFAULT		0	0	no_evidence		-
00401992	MMObjTy::InitSprBut	parameter	17	param_17	/undefined4	Stack[0x44]:4	DEFAULT		0	0	no_evidence		-
00401997	thunk_FUN_0041f630	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
0040199C	thunk_FUN_0064e700	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019A1	thunk_FUN_004e4630	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004019A6	STAllPlayersC::_ChangeDock	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
004019AB	STAllPlayersC::UnRegisterGroup	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019B0	thunk_FUN_006a20e0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019B5	CPanelTy::PaintIDSObj	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004019BA	STGroupBoatC::GetDepotForAttack	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004019CE	GameSystemC::CreateSystemObjects	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019DD	thunk_FUN_0067eee0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
004019E7	thunk_FUN_0058d160	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019F1	STBoatC::sub_004926C0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019F6	thunk_FUN_00647d10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
004019FB	thunk_FUN_0057f240	return		<RETURN>	/undefined1	AL:1	DEFAULT		0	0	no_evidence		-
00401A05	STOctopusC::sub_0058B190	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A0A	thunk_FUN_00488d10	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A19	MTestTy::sub_005E5F60	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A1E	HelpPanelTy::NextBut	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A28	thunk_FUN_004e7390	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A2D	thunk_FUN_00668aa0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A32	thunk_FUN_00586af0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A37	HelpPanelTy::sub_005148A0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A3C	thunk_FUN_0041c710	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A46	JumpManagC::sub_00618AD0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A50	thunk_FUN_0042a780	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A69	thunk_FUN_00424730	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A6E	thunk_FUN_0041f370	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A73	ProdPanelTy::SetPanel	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A7D	CGenerate::sub_00695C10	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401A7D	CGenerate::sub_00695C10	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00401A7D	CGenerate::sub_00695C10	parameter	5	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00401A82	thunk_FUN_0064f900	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A87	thunk_FUN_004df2b0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A8C	thunk_FUN_006817a0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401A96	thunk_FUN_005fb5c0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401A9B	MMsgTy::thunk_FUN_005b8f40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AA5	thunk_FUN_0067ece0	parameter	0	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401AAA	thunk_FUN_00417e70	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401AAF	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_00416270::thunk_FUN_005faa10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401AB4	UpgPanelTy::DoneUpgPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AB9	thunk_FUN_005fa0b0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AC3	SoundManagerTy::sub_00566970	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AC8	thunk_FUN_0064ef50	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401ACD	HelpPanelTy::CreateList	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AD2	CPanelTy::sub_0052AFE0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AD7	thunk_FUN_0054cdb0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401AE1	thunk_FUN_004dd240	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401AE6	thunk_FUN_0060bc80	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401AE6	thunk_FUN_0060bc80	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401AF0	thunk_FUN_004f0af0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B04	STColl3C::sub_005F66B0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B09	AiFltClassTy::GoToRepair	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B0E	thunk_FUN_005eeff0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B18	thunk_FUN_004e4f30	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B27	AiEventClassTy::_CreateRCCont	parameter	5	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00401B27	AiEventClassTy::_CreateRCCont	parameter	6	param_6	/undefined4	Stack[0x18]:4	DEFAULT		0	0	no_evidence		-
00401B2C	FSGSTy::SetState	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B31	thunk_FUN_0064f3b0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B36	thunk_FUN_004ebab0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B3B	thunk_FUN_00422e20	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B45	WaitTy::sub_005E9A40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B4A	thunk_FUN_004c2c10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B4F	thunk_FUN_004cc220	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B5E	thunk_FUN_005fccb0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B63	thunk_FUN_005bba40	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B68	thunk_FUN_005fd830	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B7C	thunk_FUN_005f05a0	parameter	2	param_2	/undefined2	Stack[0x8]:2	DEFAULT		0	0	no_evidence		-
00401B7C	thunk_FUN_005f05a0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B86	thunk_FUN_0057d420	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B8B	thunk_FUN_00676930	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401B90	thunk_FUN_00578430	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401B95	thunk_FUN_00490ed0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BB3	STVolcanoC::sub_006479E0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BB8	MMsgTy::PaintMMsg	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BBD	thunk_FUN_006211e0	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BC2	STPlaySystemC::CreateGameObject	parameter	2	param_2	/undefined4	Stack[0x8]:4	DEFAULT		0	0	no_evidence		-
00401BC2	STPlaySystemC::CreateGameObject	parameter	3	param_3	/undefined4	Stack[0xc]:4	DEFAULT		0	0	no_evidence		-
00401BC2	STPlaySystemC::CreateGameObject	parameter	4	param_4	/undefined4	Stack[0x10]:4	DEFAULT		0	0	no_evidence		-
00401BC2	STPlaySystemC::CreateGameObject	parameter	5	param_5	/undefined4	Stack[0x14]:4	DEFAULT		0	0	no_evidence		-
00401BCC	thunk_FUN_00627170	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BEA	BldObjPanelTy::InitBldObjPanel	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401BEF	STGroupBoatC::GrpGoToDeep	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401BF9	thunk_FUN_004e9b10	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401BFE	thunk_FUN_005edc20	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401C08	thunk_FUN_004de820	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401C1C	thunk_FUN_004eb6d0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401C21	thunk_FUN_005fce30	return		<RETURN>	/undefined	<UNASSIGNED>	DEFAULT		0	0	no_evidence		-
00401C26	thunk_FUN_004956c0	parameter	1	param_1	/undefined4	Stack[0x4]:4	DEFAULT		0	0	no_evidence		-
00401C2B	thunk_FUN_004dbe00	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
00401C35	thunk_FUN_0064fef0	return		<RETURN>	/undefined4	EAX:4	DEFAULT		0	0	no_evidence		-
