apply	address	old_name	qualified_name	owner	method	suggested_calling_convention	calling_convention_evidence	source_file	source_line	confidence	reason
1	004732F0	FUN_004732f0	STBoatC::LoadObj	STBoatC	LoadObj	__thiscall	00473300: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp	65535	high	unique_method_and_source
1	00474810	FUN_00474810	STBoatC::BackLoadObj	STBoatC	BackLoadObj	__thiscall	00474818: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	004749C0	FUN_004749c0	STBoatC::WaitLoad	STBoatC	WaitLoad	__thiscall	004749D0: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00475530	FUN_00475530	STBoatC::BackWaitLoad	STBoatC	BackWaitLoad	__thiscall	00475538: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	004758E0	FUN_004758e0	STBoatC::UnLoadObj	STBoatC	UnLoadObj	__thiscall	004758F0: MOV EBX,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
0	00476120	STBoatC::BackUnLoadObj	STBoatC::BackUnLoadObj	STBoatC	BackUnLoadObj	__thiscall	00476120: MOV EAX,dword ptr [ECX + 0x5d6]	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
1	00476CE0	FUN_00476ce0	STBoatC::Capture	STBoatC	Capture	__thiscall	00476CEE: MOV EBX,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00478030	FUN_00478030	STBoatC::BackCapture	STBoatC	BackCapture	__thiscall	00478033: PUSH ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00479600	FUN_00479600	STBoatC::Teleport	STBoatC	Teleport	__thiscall	0047960E: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047BF70	FUN_0047bf70	STBoatC::BackTeleport	STBoatC	BackTeleport	__thiscall	0047BF74: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047C050	FUN_0047c050	STBoatC::Bring	STBoatC	Bring	__thiscall	0047C060: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047CF20	FUN_0047cf20	STBoatC::BackBring	STBoatC	BackBring	__thiscall	0047CF24: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047D080	FUN_0047d080	STBoatC::Annih	STBoatC	Annih	__thiscall	0047D090: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047DA50	FUN_0047da50	STBoatC::BackAnnih	STBoatC	BackAnnih	__thiscall	0047DA59: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047DF00	FUN_0047df00	STBoatC::Dismant	STBoatC	Dismant	__thiscall	0047DF0E: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047FAD0	FUN_0047fad0	STBoatC::BackDismant	STBoatC	BackDismant	__thiscall	0047FAD5: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0047FE10	FUN_0047fe10	STBoatC::Scout	STBoatC	Scout	__thiscall	0047FE1D: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
0	00482450	STBoatC::GetExplosionInfo	STBoatC::GetExplosionInfo	STBoatC	GetExplosionInfo	__thiscall	00482459: MOV dword ptr [EBP + -0x20],ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	004827F0	STBoatC::ExpIsOver	STBoatC::ExpIsOver	STBoatC	ExpIsOver	__thiscall	004827F9: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	00482A00	STBoatC::ChangeActivity	STBoatC::ChangeActivity	STBoatC	ChangeActivity	__thiscall	00482A06: MOV EAX,dword ptr [ECX + 0x455]	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
1	00488F30	FUN_00488f30	STBoatC::GetInfo16	STBoatC	GetInfo16	__thiscall	00488F38: MOV EBX,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	004899A0	FUN_004899a0	STBoatC::GetDefenceTarget	STBoatC	GetDefenceTarget	__thiscall	004899A8: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	0048A670	FUN_0048a670	STBoatC::_SetSpeedFireLife	STBoatC	_SetSpeedFireLife	__thiscall	0048A671: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
0	0048CC80	STBoatC::_AddDefenceShots	STBoatC::_AddDefenceShots	STBoatC	_AddDefenceShots	__thiscall	0048CC8D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	0048CEA0	STBoatC::_CheckDefenceShots	STBoatC::_CheckDefenceShots	STBoatC	_CheckDefenceShots	__thiscall	0048CEA6: MOVSX EAX,word ptr [ECX + 0x816]	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	0048D130	STBoatC::SetNewMD	STBoatC::SetNewMD	STBoatC	SetNewMD	__thiscall	0048D13C: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	0048FAC0	STBoatC::SaveBoatData	STBoatC::SaveBoatData	STBoatC	SaveBoatData	__thiscall	0048FACD: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
0	004900E0	STBoatC::RestoreBoatData	STBoatC::RestoreBoatData	STBoatC	RestoreBoatData	__thiscall	004900EB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\To_boat.cpp		medium	unique_method_and_source
1	00491070	FUN_00491070	STBoatC::ReleaseLoad	STBoatC	ReleaseLoad	__thiscall	00491074: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00491240	FUN_00491240	STBoatC::PrepareForLoading	STBoatC	PrepareForLoading	__thiscall	00491248: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	004919C0	FUN_004919c0	STBoatC::GetCellForLoading	STBoatC	GetCellForLoading	__thiscall	004919CB: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00491FB0	FUN_00491fb0	STBoatC::ReadyForLoading	STBoatC	ReadyForLoading	__thiscall	00491FB4: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00492080	FUN_00492080	STBoatC::NotReadyForLoading	STBoatC	NotReadyForLoading	__thiscall	00492087: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00492280	FUN_00492280	STBoatC::CancelLoading	STBoatC	CancelLoading	__thiscall	00492283: MOV EAX,dword ptr [ECX + 0x45d]	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00493340	FUN_00493340	STBoatC::CheckForReplenisher	STBoatC	CheckForReplenisher	__thiscall	00493348: MOV ESI,ECX	E:\\__titans\\wlad\\To_boat.cpp		high	unique_method_and_source
1	00495980	FUN_00495980	DumpClassC::GetMessage	DumpClassC	GetMessage	__thiscall	0049598F: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\To_dump.cpp		high	unique_method_and_source
0	00495EC0	DumpClassC::WritePtr	DumpClassC::WritePtr	DumpClassC	WritePtr		no incoming ECX use found in first 24 instructions	E:\\__titans\\wlad\\To_dump.cpp		medium	unique_method_and_source
0	00497CD0	STGroupBoatC::InitWay	STGroupBoatC::InitWay	STGroupBoatC	InitWay	__thiscall	00497CDD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	00497E00	STGroupBoatC::GetMessage	STGroupBoatC::GetMessage	STGroupBoatC	GetMessage	__thiscall	00497E11: MOV dword ptr [EBP + -0x1c],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	00499750	STGroupBoatC::ReMakePVecAndTgtList	STGroupBoatC::ReMakePVecAndTgtList	STGroupBoatC	ReMakePVecAndTgtList	__thiscall	0049975D: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004999C0	STGroupBoatC::ReMakePVecAndTgtListExt	STGroupBoatC::ReMakePVecAndTgtListExt	STGroupBoatC	ReMakePVecAndTgtListExt	__thiscall	004999CD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	00499B80	STGroupBoatC::MakePVec	STGroupBoatC::MakePVec	STGroupBoatC	MakePVec	__thiscall	00499B8D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	00499DE0	STGroupBoatC::DistributeTargets	STGroupBoatC::DistributeTargets	STGroupBoatC	DistributeTargets	__thiscall	00499DF0: MOV dword ptr [EBP + -0x5c],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049A620	STGroupBoatC::GrpMove	STGroupBoatC::GrpMove	STGroupBoatC	GrpMove	__thiscall	0049A626: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049A940	STGroupBoatC::GrpMove	STGroupBoatC::GrpMove	STGroupBoatC	GrpMove	__thiscall	0049A946: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049AAF0	STGroupBoatC::GrpAttack	STGroupBoatC::GrpAttack	STGroupBoatC	GrpAttack	__thiscall	0049AAFD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049B4C0	STGroupBoatC::GrpGoToDeep	STGroupBoatC::GrpGoToDeep	STGroupBoatC	GrpGoToDeep	__thiscall	0049B4C6: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
1	0049B7D0	FUN_0049b7d0	STGroupBoatC::GrpPatrol	STGroupBoatC	GrpPatrol	__thiscall	0049B7D7: MOV EBX,ECX	E:\\__titans\\wlad\\to_grpb.cpp		high	unique_method_and_source
0	0049C210	STGroupBoatC::GrpLoadRC	STGroupBoatC::GrpLoadRC	STGroupBoatC	GrpLoadRC	__thiscall	0049C220: MOV dword ptr [EBP + -0x1c],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049CD30	STGroupBoatC::GrpBuild	STGroupBoatC::GrpBuild	STGroupBoatC	GrpBuild	__thiscall	0049CD39: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049D230	STGroupBoatC::GrpUnLoadRC	STGroupBoatC::GrpUnLoadRC	STGroupBoatC	GrpUnLoadRC	__thiscall	0049D236: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049D750	STGroupBoatC::GrpRepare	STGroupBoatC::GrpRepare	STGroupBoatC	GrpRepare	__thiscall	0049D75D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049DB40	STGroupBoatC::GrpGuard	STGroupBoatC::GrpGuard	STGroupBoatC	GrpGuard	__thiscall	0049DB46: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049DFA0	STGroupBoatC::GrpLoadObj	STGroupBoatC::GrpLoadObj	STGroupBoatC	GrpLoadObj	__thiscall	0049DFA9: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049E510	STGroupBoatC::GrpUnLoadObj	STGroupBoatC::GrpUnLoadObj	STGroupBoatC	GrpUnLoadObj	__thiscall	0049E516: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049EA00	STGroupBoatC::SetMine	STGroupBoatC::SetMine	STGroupBoatC	SetMine	__thiscall	0049EA06: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049ED40	STGroupBoatC::DCBomb	STGroupBoatC::DCBomb	STGroupBoatC	DCBomb	__thiscall	0049ED46: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049F100	STGroupBoatC::Capture	STGroupBoatC::Capture	STGroupBoatC	Capture	__thiscall	0049F109: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049F640	STGroupBoatC::Recharge	STGroupBoatC::Recharge	STGroupBoatC	Recharge	__thiscall	0049F646: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049F900	STGroupBoatC::Teleport	STGroupBoatC::Teleport	STGroupBoatC	Teleport	__thiscall	0049F906: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	0049FBF0	STGroupBoatC::Bring	STGroupBoatC::Bring	STGroupBoatC	Bring	__thiscall	0049FBF6: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A0040	STGroupBoatC::GrpDismant	STGroupBoatC::GrpDismant	STGroupBoatC	GrpDismant	__thiscall	004A0046: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A0590	STGroupBoatC::Scout	STGroupBoatC::Scout	STGroupBoatC	Scout	__thiscall	004A0596: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A0990	STGroupBoatC::GrpRepSub	STGroupBoatC::GrpRepSub	STGroupBoatC	GrpRepSub	__thiscall	004A0999: MOV EAX,dword ptr [ECX + 0x29]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A0FA0	STGroupBoatC::RechargeNewCmd	STGroupBoatC::RechargeNewCmd	STGroupBoatC	RechargeNewCmd	__thiscall	004A0FA9: MOV EAX,dword ptr [ECX + 0x2d]	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A3430	STGroupBoatC::DistributeMD	STGroupBoatC::DistributeMD	STGroupBoatC	DistributeMD	__thiscall	004A3441: MOV dword ptr [EBP + -0x68],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A3CD0	STGroupBoatC::DistributeDock	STGroupBoatC::DistributeDock	STGroupBoatC	DistributeDock	__thiscall	004A3CE0: MOV dword ptr [EBP + -0x28],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A4240	STGroupBoatC::ChangeMDNotify	STGroupBoatC::ChangeMDNotify	STGroupBoatC	ChangeMDNotify	__thiscall	004A424D: MOV dword ptr [EBP + -0x20],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A4D60	STGroupBoatC::ChangeMDNotify	STGroupBoatC::ChangeMDNotify	STGroupBoatC	ChangeMDNotify	__thiscall	004A4D6D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A4F10	STGroupBoatC::SaveGrpBData	STGroupBoatC::SaveGrpBData	STGroupBoatC	SaveGrpBData	__thiscall	004A4F1D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A67A0	STGroupBoatC::RestoreGrpBData	STGroupBoatC::RestoreGrpBData	STGroupBoatC	RestoreGrpBData	__thiscall	004A67AB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
1	004A7490	FUN_004a7490	STGroupBoatC::ReMakePatrolPoints	STGroupBoatC	ReMakePatrolPoints	__thiscall	004A7498: MOV ESI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		high	unique_method_and_source
1	004A7AF0	FUN_004a7af0	STGroupBoatC::GetPatrolTask	STGroupBoatC	GetPatrolTask	__thiscall	004A7AF8: MOV ESI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		high	unique_method_and_source
0	004A80A0	STGroupBoatC::SetPatrolCmdToBoat	STGroupBoatC::SetPatrolCmdToBoat	STGroupBoatC	SetPatrolCmdToBoat	__thiscall	004A80A8: MOV ESI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A8340	STGroupBoatC::GetDepotForAttack	STGroupBoatC::GetDepotForAttack	STGroupBoatC	GetDepotForAttack	__thiscall	004A834D: MOV dword ptr [EBP + -0x10],ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
1	004A85B0	FUN_004a85b0	STGroupBoatC::StartReceiveOrderSound	STGroupBoatC	StartReceiveOrderSound	__thiscall	004A85B9: MOV EDI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		high	unique_method_and_source
1	004A8690	FUN_004a8690	STGroupBoatC::GenSwitch	STGroupBoatC	GenSwitch	__thiscall	004A8698: MOV EDI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		high	unique_method_and_source
0	004A87A0	STGroupBoatC::IsAgAtt	STGroupBoatC::IsAgAtt	STGroupBoatC	IsAgAtt	__thiscall	004A87A9: MOV EDI,ECX	E:\\__titans\\wlad\\to_grpb.cpp		medium	unique_method_and_source
0	004A8920	OpticClassC::GetMessage	OpticClassC::GetMessage	OpticClassC	GetMessage	__thiscall	004A892D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\To_optic.cpp		medium	unique_method_and_source
0	004A8FC0	OpticClassC::InitOptic	OpticClassC::InitOptic	OpticClassC	InitOptic	__thiscall	004A8FCD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\wlad\\To_optic.cpp		medium	unique_method_and_source
0	004A9540	OpticClassC::ReInitOptic	OpticClassC::ReInitOptic	OpticClassC	ReInitOptic	__thiscall	004A954C: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\wlad\\To_optic.cpp		medium	unique_method_and_source
0	004AB880	STT3DSprC::LoadSequence	STT3DSprC::LoadSequence	STT3DSprC	LoadSequence	__thiscall	004AB88D: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004ABB30	STT3DSprC::UnLoadSequence	STT3DSprC::UnLoadSequence	STT3DSprC	UnLoadSequence	__thiscall	004ABB3D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
1	004ABE40	FUN_004abe40	STT3DSprC::SetCurFase	STT3DSprC	SetCurFase	__thiscall	004ABE43: MOV EAX,dword ptr [ECX + 0x18]	E:\\__titans\\wlad\\Tspr3d.cpp		high	unique_method_and_source
0	004ABF00	STT3DSprC::SetCurShad	STT3DSprC::SetCurShad	STT3DSprC	SetCurShad	__thiscall	004ABF0B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004AC040	STT3DSprC::ShowCurFase	STT3DSprC::ShowCurFase	STT3DSprC	ShowCurFase	__thiscall	004AC04D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004AC1A0	STT3DSprC::StartShow	STT3DSprC::StartShow	STT3DSprC	StartShow	__thiscall	004AC1AD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004AC410	STT3DSprC::StopShow	STT3DSprC::StopShow	STT3DSprC	StopShow	__thiscall	004AC41D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004AD1F0	STT3DSprC::Init	STT3DSprC::Init	STT3DSprC	Init	__thiscall	004AD1FC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004AD790	STT3DSprC::SaveSpr	STT3DSprC::SaveSpr	STT3DSprC	SaveSpr	__thiscall	004AD79D: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
0	004ADBA0	STT3DSprC::RestoreSpr	STT3DSprC::RestoreSpr	STT3DSprC	RestoreSpr	__thiscall	004ADBAD: MOV dword ptr [EBP + -0x20],ECX	E:\\__titans\\wlad\\Tspr3d.cpp		medium	unique_method_and_source
1	004B80D0	FUN_004b80d0	TLOBaseTy::SetState	TLOBaseTy	SetState	__thiscall	004B80DD: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Artem\\TLO_base.cpp		high	unique_method_and_source
1	004B9FA0	FUN_004b9fa0	TLOBaseTy::GetMessage	TLOBaseTy	GetMessage	__thiscall	004B9FB0: MOV dword ptr [EBP + -0x7c],ECX	E:\\__titans\\Artem\\TLO_base.cpp		high	unique_method_and_source
0	004BE500	TLOBaseTy::SetActivity	TLOBaseTy::SetActivity	TLOBaseTy	SetActivity	__thiscall	004BE50D: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Artem\\TLO_bcomm.cpp		medium	unique_method_and_source
1	004C3570	FUN_004c3570	TLOBaseTy::fireProc	TLOBaseTy	fireProc	__thiscall	004C357D: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Artem\\TLO_bfire.cpp		high	unique_method_and_source
1	004C3C00	FUN_004c3c00	TLOBaseTy::fireFindCheckTarget	TLOBaseTy	fireFindCheckTarget	__thiscall	004C3C10: MOV dword ptr [EBP + -0x5c],ECX	E:\\__titans\\Artem\\TLO_bfire.cpp		high	unique_method_and_source
1	004C60E0	FUN_004c60e0	TLOBldMark::Create	TLOBldMark	Create	__thiscall	004C60EB: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Artem\\TLO_BldMark.cpp		high	unique_method_and_source
1	004C6A00	FUN_004c6a00	TLOBldMark::GetMessage	TLOBldMark	GetMessage	__thiscall	004C6A0B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Artem\\TLO_BldMark.cpp		high	unique_method_and_source
1	004C94B0	FUN_004c94b0	TLOBaseTy::procResult	TLOBaseTy	procResult	__thiscall	004C94BC: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Artem\\TLO_bproc.cpp		high	unique_method_and_source
1	004C9770	FUN_004c9770	TLOBaseTy::LoadImages	TLOBaseTy	LoadImages	__thiscall	004C9779: MOV AL,byte ptr [ECX + 0x23d]	E:\\__titans\\Artem\\TLO_bspr.cpp		high	unique_method_and_source
1	004CA3C0	FUN_004ca3c0	TLOBaseTy::ReloadLogoPlane	TLOBaseTy	ReloadLogoPlane	__thiscall	004CA3D0: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Artem\\TLO_bspr.cpp		high	unique_method_and_source
1	004CABB0	FUN_004cabb0	TLOBaseTy::RotateSpr	TLOBaseTy	RotateSpr	__thiscall	004CABBD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Artem\\TLO_bspr.cpp		high	unique_method_and_source
1	004CBC10	FUN_004cbc10	TLOBaseTy::AddSprInit	TLOBaseTy	AddSprInit	__thiscall	004CBC1B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Artem\\TLO_bspr.cpp		high	unique_method_and_source
1	004D0B90	FUN_004d0b90	TLOFakeTy::GetMessage	TLOFakeTy	GetMessage	__thiscall	004D0B9E: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Artem\\TLO_dock.cpp		high	unique_method_and_source
1	004D55B0	FUN_004d55b0	TLOEmbryoTy::GetMessage	TLOEmbryoTy	GetMessage	__thiscall	004D55C0: MOV dword ptr [EBP + -0x8],ECX	E:\\__titans\\Artem\\TLO_embryo.cpp		high	unique_method_and_source
0	004D67B0	TLOBaseTy::SetActivity	TLOBaseTy::SetActivity	TLOBaseTy	SetActivity	__thiscall	004D67B6: MOV EAX,dword ptr [ECX]	E:\\__titans\\Artem\\TLO_embryo.cpp		medium	unique_method_and_source
1	004E9CE0	FUN_004e9ce0	TLOBaseTy::teleNone	TLOBaseTy	teleNone	__thiscall	004E9CEE: MOV dword ptr [EBP + -0x1c],ECX	E:\\__titans\\Artem\\TLO_tele.cpp		high	unique_method_and_source
0	004ED630	BehPanelTy::InitBehPanel	BehPanelTy::InitBehPanel	BehPanelTy	InitBehPanel	__thiscall	004ED63B: MOV dword ptr [EBP + -0x14],ECX	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EDDF0	BehPanelTy::DoneBehPanel	BehPanelTy::DoneBehPanel	BehPanelTy	DoneBehPanel	__thiscall	004EDDFD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EDF30	BehPanelTy::ShiftControls	BehPanelTy::ShiftControls	BehPanelTy	ShiftControls	__thiscall	004EDF37: MOV ESI,ECX	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EE0A0	BehPanelTy::Update	BehPanelTy::Update	BehPanelTy	Update	__thiscall	004EE0AD: MOV dword ptr [EBP + -0xc],ECX	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EE350	BehPanelTy::PaintBBut	BehPanelTy::PaintBBut	BehPanelTy	PaintBBut	__thiscall	004EE35A: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EE4D0	BehPanelTy::GetMessage	BehPanelTy::GetMessage	BehPanelTy	GetMessage	__thiscall	004EE4DD: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\behpanel.cpp		medium	unique_method_and_source
0	004EEA40	BldBoatPanelTy::InitBldBoatPanel	BldBoatPanelTy::InitBldBoatPanel	BldBoatPanelTy	InitBldBoatPanel	__thiscall	004EEA4B: MOV dword ptr [EBP + -0x18],ECX	E:\\__titans\\Andrey\\bldboat.cpp		medium	unique_method_and_source
0	004EF020	BldBoatPanelTy::Update	BldBoatPanelTy::Update	BldBoatPanelTy	Update	__thiscall	004EF02B: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\bldboat.cpp		medium	unique_method_and_source
0	004EF320	BldBoatPanelTy::PaintBldBut	BldBoatPanelTy::PaintBldBut	BldBoatPanelTy	PaintBldBut	__thiscall	004EF328: MOV ESI,dword ptr [ECX + 0x3c]	E:\\__titans\\Andrey\\bldboat.cpp		medium	unique_method_and_source
0	004EF6D0	BldBoatPanelTy::GetMessage	BldBoatPanelTy::GetMessage	BldBoatPanelTy	GetMessage	__thiscall	004EF6DC: MOV dword ptr [EBP + -0x4],ECX	E:\\__titans\\Andrey\\bldboat.cpp		medium	unique_method_and_source
