function_address	function_name	call_address	slot_offset	stack_parameter_count	last_ecx_assignment	receiver_register	exact_unadjusted_receiver	physical_vtable_paths	receiver_paths	physical_owners	caller_owner	machine_return	classification
006BD740	Library::DKW::DDX::FUN_006bd740	006BE309	128	2	DWORD PTR [EAX]	EAX	0						linked_library_runtime
006BD740	Library::DKW::DDX::FUN_006bd740	006BE577	204	8	DWORD PTR [0X00854EE8]		0					/void	linked_library_runtime
006BD740	Library::DKW::DDX::FUN_006bd740	006BE766	128	2	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006BEA40	Library::DKW::DDX::FUN_006bea40	006BEAF0	20	6	DWORD PTR [EDI + 0X44]	EAX	0					/undefined4	linked_library_runtime
006BEA40	Library::DKW::DDX::FUN_006bea40	006BEE31	128	2	DWORD PTR [EDI]	EDI	0						linked_library_runtime
006BEA40	Library::DKW::DDX::FUN_006bea40	006BF397	128	2	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006BEA40	Library::DKW::DDX::FUN_006bea40	006BF48E	20	6	DWORD PTR [EAX]	EAX	0		/WinDef.h/tagRECT			/undefined4	linked_library_runtime
006BEA40	Library::DKW::DDX::FUN_006bea40	006BF596	20	6	DWORD PTR [EAX]	EAX	0		/WinDef.h/tagRECT			/undefined4	linked_library_runtime
006BFBF0	FUN_006bfbf0	006BFD34	12	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFD6B	44	8	DWORD PTR [EAX]	EAX	0		/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BFBF0_13F73F95			/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFD99	76	5	DWORD PTR [EBP + -0X4]	EAX	0		/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BFBF0_13F73F95			/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFDAD	60	2	DWORD PTR [EBX + 0X30]	EAX	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFDEB	76	5	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFDFD	68	3	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFE0F	64	3	DWORD PTR [EBX + 0X48]	ESI	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFE2E	64	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006BFBF0	FUN_006bfbf0	006BFE5C	48	4	DWORD PTR [EDI]	EDI	0					/undefined4	ambiguous_receiver_transport
006C0800	FUN_006c0800	006C0899	72	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0966	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0992	36	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C09B5	16	3	DWORD PTR [EAX]	EAX	0		/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BFBF0_13F73F95			/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C09F2	72	1	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0AC1	76	5	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0BA1	44	8	DWORD PTR [EAX]	EAX	0		/SubmarineTitans/Recovered/PointerShapes/AnonShape_006BFBF0_13F73F95			/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0DA9	76	5	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0DF5	48	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C08E0	FUN_006c08e0	006C0E2B	8	1	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C0FB0	Library::DKW::SND::FUN_006c0fb0	006C1258	72	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C0FB0	Library::DKW::SND::FUN_006c0fb0	006C1275	8	1	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C15DA	24	3	DWORD PTR [EBP + 0X8]	EAX	0		/WinDef.h/HWND__			/undefined4	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C1620	16	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C16CF	12	4	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C178E	56	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C185D	72	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C1530	Library::DKW::SND::FUN_006c1530	006C187D	8	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C19D0	Library::DKW::SND::FUN_006c19d0	006C1A14	72	1	ECX	ECX	1					/undefined4	linked_library_runtime
006C19D0	Library::DKW::SND::FUN_006c19d0	006C1A67	16	3	ECX	ECX	1					/void	linked_library_runtime
006C1BA0	FUN_006c1ba0	006C1C01	72	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C1CE0	Library::DKW::SND::FUN_006c1ce0	006C1D37	60	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1D80	Library::DKW::SND::FUN_006c1d80	006C1DD7	64	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C1E20	FUN_006c1e20	006C1E84	72	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C1E20	FUN_006c1e20	006C1EA0	8	1	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C2050	FUN_006c2050	006C20C5	72	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C2050	FUN_006c2050	006C20DC	8	1	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006C2050	FUN_006c2050	006C2105	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C2140	FUN_006c2140	006C2155	44	3	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C2160	Library::DKW::SND::FUN_006c2160	006C217E	56	5	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2160	Library::DKW::SND::FUN_006c2160	006C21A9	52	8	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2160	Library::DKW::SND::FUN_006c2160	006C21BA	68	1	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2220	Library::DKW::SND::FUN_006c2220	006C229B	76	5	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2220	Library::DKW::SND::FUN_006c2220	006C22C7	68	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2220	Library::DKW::SND::FUN_006c2220	006C22F3	64	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2220	Library::DKW::SND::FUN_006c2220	006C2304	68	1	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2530	Library::DKW::SND::FUN_006c2530	006C284C	72	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C2530	Library::DKW::SND::FUN_006c2530	006C2919	8	1	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C2AE0	Library::DKW::DV::FUN_006c2ae0	006C2BA3	24	3	DWORD PTR [ECX + 0X4]	EAX	0					/undefined4	linked_library_runtime
006C2C80	FUN_006c2c80	006C2CA4	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C3500	FUN_006c3500	006C355E	24	5	DWORD PTR [EDX]	EDX	0					/undefined4	ambiguous_receiver_transport
006C3570	FUN_006c3570	006C35D0	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C3630	FUN_006c3630	006C3678	0	3	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C3720	FUN_006c3720	006C3761	32	5	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C38F0	Library::DKW::DV::FUN_006c38f0	006C3A3D	28	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3B85	56	2	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3B95	8	1	DWORD PTR [EAX]	EAX	0					/void	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BAD	12	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BC9	12	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3BE5	0	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C15	52	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C53	0	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C6E	0	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3C89	0	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3B00	Library::DKW::DV::FUN_006c3b00	006C3CE7	36	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C3F00	FUN_006c3f00	006C3F22	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C3F00	FUN_006c3f00	006C3F42	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006C4000	Library::DKW::DV::FUN_006c4000	006C4064	32	3	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4110	Library::DKW::DV::FUN_006c4110	006C414B	20	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4110	Library::DKW::DV::FUN_006c4110	006C417F	32	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4110	Library::DKW::DV::FUN_006c4110	006C41B3	12	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4110	Library::DKW::DV::FUN_006c4110	006C41E0	36	1	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C44E0	Library::DKW::DDX::FUN_006c44e0	006C4523	88	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4630	Library::DKW::DDX::FUN_006c4630	006C467D	88	3	DWORD PTR [EBX]	EBX	0					/undefined4	linked_library_runtime
006C4630	Library::DKW::DDX::FUN_006c4630	006C4789	16	5	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006C4880	Library::DKW::DDX::FUN_006c4880	006C48C4	68	2	DWORD PTR [EAX]	EAX	0		/WinDef.h/HDC__			/undefined4	linked_library_runtime
006C4880	Library::DKW::DDX::FUN_006c4880	006C4969	104	2	DWORD PTR [EAX]	EAX	0		/WinDef.h/HDC__			/void	linked_library_runtime
006C5210	FUN_006c5210	006C5279	20	9	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006C52E0	FUN_006c52e0	006C5349	20	9	DWORD PTR [EBP + 0X8]	EAX	0					/undefined4	ambiguous_receiver_transport
006C83B0	Library::DKW::DDX::FUN_006c83b0	006C8516	20	6	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006CE770	Library::DKW::DDX::FUN_006ce770	006CE7DD	68	2	DWORD PTR [EAX]	EAX	0					/undefined4	linked_library_runtime
006CE8C0	Library::DKW::DDX::FUN_006ce8c0	006CE903	104	2	DWORD PTR [EAX]	EAX	0		/WinDef.h/HDC__			/undefined4	linked_library_runtime
006CEC40	FUN_006cec40	006CEC55	108	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006CEC40	FUN_006cec40	006CEC7E	108	1	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006CECB0	FUN_006cecb0	006CED8B	56	2	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006CECB0	FUN_006cecb0	006CEDB3	44	3	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006CECB0	FUN_006cecb0	006CEDF6	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006CEE60	FUN_006cee60	006CEEB9	108	1	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006CEF60	FUN_006cef60	006CF06F	20	6	DWORD PTR [EAX]	EAX	0		/SubmarineTitans/Recovered/PointerShapes/AnonShape_006D86E0_768BB816			/undefined4	ambiguous_receiver_transport
006CF415	FUN_006cf415	006CF440	128	2	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006CF8E4	FUN_006cf8e4	006CF908	128	2	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006CF950	FUN_006cf950	006CFB83	88	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006CFBE0	FUN_006cfbe0	006CFCD9	88	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D0A20	Library::DKW::DDX::FUN_006d0a20	006D0AE4	100	5	0X1F	EBX	0					/undefined4	linked_library_runtime
006D4EF0	FUN_006d4ef0	006D4F3B	0	3	DWORD PTR [EBP + 0XC]	EAX	0					/undefined4	ambiguous_receiver_transport
006D4F50	FUN_006d4f50	006D4F5E	12	1	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006D4F70	FUN_006d4f70	006D4FBB	0	3	DWORD PTR [EBP + 0XC]	EAX	0					/undefined4	ambiguous_receiver_transport
006D4FD0	FUN_006d4fd0	006D4FDE	12	1	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006D5110	FUN_006d5110	006D5124	0	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5130	FUN_006d5130	006D513C	4	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5150	FUN_006d5150	006D515C	8	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D54C0	FUN_006d54c0	006D5628	128	2	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D5790	FUN_006d5790	006D57A4	0	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D57B0	FUN_006d57b0	006D57BC	4	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D57D0	FUN_006d57d0	006D57DC	8	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5820	FUN_006d5820	006D58A4	4	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D5D20	FUN_006d5d20	006D5D34	0	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5D40	FUN_006d5d40	006D5D4C	4	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5D60	FUN_006d5d60	006D5D6C	8	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D5DB0	FUN_006d5db0	006D5DD7	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D5ED0	FUN_006d5ed0	006D6062	8	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D6090	FUN_006d6090	006D60C3	8	1	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006D6090	FUN_006d6090	006D60E1	84	1	ECX	ECX	1						unresolved_object_dispatch
006D6120	FUN_006d6120	006D612F	4	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D6140	FUN_006d6140	006D614F	8	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D61E0	FUN_006d61e0	006D6207	128	2	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D6290	FUN_006d6290	006D634E	108	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D663B	100	5	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D685A	128	2	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006D63E0	SubmarineTitans::Recovered::HiddenThis::AnonReceiver_006CEC40::FUN_006d63e0	006D698D	104	2	DWORD PTR [EBP + 0XFFFFFF50]	EBX	0		/WinDef.h/HDC__			/undefined4	ambiguous_receiver_transport
006D6A10	FUN_006d6a10	006D6C57	132	6	DWORD PTR [EBX]	EBX	0		/WinDef.h/tagRECT				ambiguous_receiver_transport
006D6A10	FUN_006d6a10	006D6C7E	20	6	DWORD PTR [EAX + 0X28]	EAX	0		/WinDef.h/tagRECT			/undefined4	ambiguous_receiver_transport
006D6A10	FUN_006d6a10	006D6EF9	20	6	DWORD PTR [EAX + 0X28]	EAX	0		/WinDef.h/tagRECT			/undefined4	ambiguous_receiver_transport
006D7000	FUN_006d7000	006D7034	44	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D7100	FUN_006d7100	006D7114	0	4	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D7120	FUN_006d7120	006D712C	4	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D7140	FUN_006d7140	006D714C	8	2	DWORD PTR [EAX]	EAX	0					/undefined4	ambiguous_receiver_transport
006D71D0	FUN_006d71d0	006D72C1	12	1	ECX	ECX	1						unresolved_object_dispatch
006D71D0	FUN_006d71d0	006D72D8	12	1	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006D71D0	FUN_006d71d0	006D72F3	12	1	ECX	ECX	1		/SubmarineTitans/Recovered/Classes/RecoveredClass_0074CDC5			/undefined4	typed_external_or_secondary_interface
006D7380	FUN_006d7380	006D740C	32	2	DWORD PTR [ESI]	ESI	0					/undefined4	ambiguous_receiver_transport
006D7380	FUN_006d7380	006D7420	32	2	DWORD PTR [ESI]	ESI	0					/undefined4	ambiguous_receiver_transport
006D9F30	FUN_006d9f30	006D9F65	8	1	DWORD PTR [EAX]	EAX	0						ambiguous_receiver_transport
006D9F30	FUN_006d9f30	006DA00B	20	6	DWORD PTR [ECX + 0X44]	EAX	0					/undefined4	ambiguous_receiver_transport
006DA080	FUN_006da080	006DA0DE	108	1	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006E3BF0	AppClassTy::SendMessageToAllSystemsInArr	006E3C80	32	1	EAX	EAX	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E3DD0	AppClassTy::SendMessage	006E3E7C	0	1	DWORD PTR [EBP + -0XC]	ECX	1				AppClassTy		unresolved_object_dispatch
006E3DD0	AppClassTy::SendMessage	006E3F4A	0	1	DWORD PTR [ECX + 0X4]	ECX	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E3DD0	AppClassTy::SendMessage	006E3FE4	24	1	EDI	EDI	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable	/AppClassTy	/AppClassTy	AppClassTy	/undefined4	physical_vtable
006E3DD0	AppClassTy::SendMessage	006E4020	32	1	DWORD PTR [EAX + 0X4]	ECX	1				AppClassTy		unresolved_object_dispatch
006E3DD0	AppClassTy::SendMessage	006E402B	24	1	DWORD PTR [EBP + -0X8]	ECX	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable	/AppClassTy	/AppClassTy	AppClassTy	/undefined4	physical_vtable
006E4650	AppClassTy::AddSystem	006E4707	24	1	ESI	ESI	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E4650	AppClassTy::AddSystem	006E475C	24	1	ESI	ESI	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E47E0	AppClassTy::AddSystem	006E4888	24	1	ESI	ESI	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E47E0	AppClassTy::AddSystem	006E48DD	24	1	ESI	ESI	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E4960	AppClassTy::AddChildSystem	006E4A6A	24	1	ESI	ESI	1	/SubmarineTitans/Recovered/SystemClassTyVTable	/SubmarineTitans/Recovered/STMessage | /SystemClassTy	/SystemClassTy	AppClassTy	/undefined4	physical_vtable
006E4960	AppClassTy::AddChildSystem	006E4AED	24	1	ESI	ESI	1	/SubmarineTitans/Recovered/SystemClassTyVTable	/SubmarineTitans/Recovered/STMessage | /SystemClassTy	/SystemClassTy	AppClassTy	/undefined4	physical_vtable
006E4BB0	Library::Ourlib::SAPP::FUN_006e4bb0	006E4BDA	32	1	DWORD PTR [ESI + 0X4]	ECX	1					/void	linked_library_runtime
006E4D70	AppClassTy::LifeToAllSystem	006E4DEB	28	0	EAX	EAX	1				AppClassTy	/undefined4	unresolved_object_dispatch
006E4EE0	Library::Ourlib::SAPP::FUN_006e4ee0	006E4F7E	20	0	ESI	ESI	1					/undefined4	linked_library_runtime
006E4FC0	AppClassTy::RunApp	006E508E	16	1	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable		/AppClassTy	AppClassTy		physical_vtable
006E4FC0	AppClassTy::RunApp	006E50C5	4	0	ESI	ESI	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable	/AppClassTy	/AppClassTy	AppClassTy	/void	physical_vtable
006E4FC0	AppClassTy::RunApp	006E512D	8	0	DWORD PTR [EBP + -0X8]	ECX	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable		/AppClassTy	AppClassTy	/void	physical_vtable
006E51F0	SystemClassTy::InitSystem	006E5255	20	0	ESI	ESI	1	/SubmarineTitans/Recovered/SystemClassTyVTable	/SystemClassTy	/SystemClassTy	SystemClassTy	/undefined4	physical_vtable
006E52D0	FUN_006e52d0	006E5309	0	1	EDI	EDI	1					/void	unresolved_object_dispatch
006E5580	SystemClassTy::CreateObject	006E55EB	0	1	EDX	EDX	1				SystemClassTy	/undefined4	unresolved_object_dispatch
006E5670	FUN_006e5670	006E5687	8	6	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006E5690	FUN_006e5690	006E56A3	8	6	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006E56B0	StartSystemTy::sub_006E56B0	006E56E8	0	1	DWORD PTR [EBP + -0X4]	ECX	1				StartSystemTy	/void	unresolved_object_dispatch
006E5740	FUN_006e5740	006E5778	0	1	ESI	ESI	1					/void	unresolved_object_dispatch
006E57B0	STPlaySystemC::sub_006E57B0	006E57EE	0	1	ECX	ECX	1				STPlaySystemC	/void	unresolved_object_dispatch
006E5970	SystemClassTy::SendMessage	006E59E5	24	1	DWORD PTR [EAX + 0X18]	ECX	1	/SubmarineTitans/Recovered/VTables/AppClassTyVTable	/AppClassTy	/AppClassTy	SystemClassTy		physical_vtable
006E5970	SystemClassTy::SendMessage	006E59F3	32	1	DWORD PTR [EBP + -0X8]	ECX	1	/SubmarineTitans/Recovered/VTables/StartSystemTyVTable	/StartSystemTy	/StartSystemTy	SystemClassTy		physical_vtable
006E5970	SystemClassTy::SendMessage	006E5A34	0	1	DWORD PTR [EBP + -0XC]	ECX	1				SystemClassTy		unresolved_object_dispatch
006E5970	SystemClassTy::SendMessage	006E5AF7	0	1	DWORD PTR [ECX + 0X4]	ECX	1				SystemClassTy	/undefined4	unresolved_object_dispatch
006E5970	SystemClassTy::SendMessage	006E5B95	32	1	EDI	EDI	1	/SubmarineTitans/Recovered/VTables/StartSystemTyVTable	/StartSystemTy	/StartSystemTy	SystemClassTy	/undefined4	physical_vtable
006E5C70	SystemClassTy::GetToAllObjects	006E5CE0	0	1	EAX	EAX	1				SystemClassTy	/undefined4	unresolved_object_dispatch
006E5D90	SystemClassTy::Life	006E5DE7	24	1	ESI	ESI	1	/SubmarineTitans/Recovered/SystemClassTyVTable	/SubmarineTitans/Recovered/STMessage | /SystemClassTy	/SystemClassTy	SystemClassTy	/undefined4	physical_vtable
006E5D90	SystemClassTy::Life	006E5E7C	24	1	ESI	ESI	1	/SubmarineTitans/Recovered/SystemClassTyVTable	/SubmarineTitans/Recovered/STMessage | /SystemClassTy	/SystemClassTy	SystemClassTy	/undefined4	physical_vtable
006E6060	FUN_006e6060	006E6078	24	2	DWORD PTR [ECX + 0XC]	ECX	1					/undefined4	unresolved_object_dispatch
006E6130	FUN_006e6130	006E6141	12	5	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006E6150	FUN_006e6150	006E6167	8	6	ECX	ECX	1					/undefined4	unresolved_object_dispatch
006E6170	SystemWithNamedObjClassTy::CreateObject	006E61C5	0	2	EDX	EDX	1				SystemWithNamedObjClassTy	/undefined4	unresolved_object_dispatch
006E6200	Library::Ourlib::SAPP::FUN_006e6200	006E628C	0	1	DWORD PTR [EBP + 0XC]	ECX	1					/undefined4	linked_library_runtime
006E6330	SystemWithNamedObjClassTy::SendMessage	006E6382	0	1	DWORD PTR [EBP + -0X4]	ECX	1				SystemWithNamedObjClassTy	/undefined4	unresolved_object_dispatch
006EB540	FUN_006eb540	006EB552	128	4	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
006EC010	Library::Ourlib::ST3DSPR::FUN_006ec010	006ECA01	128	2	DWORD PTR [EBX + 0X4]	EAX	0					/void	linked_library_runtime
006EC010	Library::Ourlib::ST3DSPR::FUN_006ec010	006ECB85	128	2	DWORD PTR [EAX]	EAX	0						linked_library_runtime
006F2E40	Library::Ourlib::MFAOBJ::mfAObjEnum	006F2F0F	16	5	DWORD PTR [EBP + 0X14]		0		/STPlaySystemC | /cMf32			/undefined4	linked_library_runtime
00708650	FUN_00708650	00708C7B	128	2	DWORD PTR [EAX]	EAX	0					/void	ambiguous_receiver_transport
0071B220	InputClassTy::Create	0071B30B	12	4	DWORD PTR [EAX]	EAX	0				InputClassTy	/undefined4	ambiguous_receiver_transport
0071B220	InputClassTy::Create	0071B334	52	3	DWORD PTR [EAX]	EAX	0		/WinDef.h/HWND__		InputClassTy	/undefined4	ambiguous_receiver_transport
0071B220	InputClassTy::Create	0071B3D1	12	4	DWORD PTR [EAX]	EAX	0				InputClassTy	/undefined4	ambiguous_receiver_transport
0071B220	InputClassTy::Create	0071B3F6	44	2	DWORD PTR [EAX]	EAX	0				InputClassTy	/undefined4	ambiguous_receiver_transport
0071B220	InputClassTy::Create	0071B41F	52	3	DWORD PTR [0X00856D78]	EDI	0		/WinDef.h/HWND__		InputClassTy	/undefined4	ambiguous_receiver_transport
0071B520	InputClassTy::Done	0071B585	32	1	DWORD PTR [EAX]	EAX	0				InputClassTy	/void	ambiguous_receiver_transport
0071B520	InputClassTy::Done	0071B5A3	32	1	DWORD PTR [EAX]	EAX	0				InputClassTy	/void	ambiguous_receiver_transport
0071B520	InputClassTy::Done	0071B5C0	8	1	DWORD PTR [EAX]	EAX	0				InputClassTy	/void	ambiguous_receiver_transport
0071B9C0	InputClassTy::None	0071BA19	28	1	DWORD PTR [EAX]	EAX	0				InputClassTy	/undefined4	ambiguous_receiver_transport
