apply	action	function_address	function_name	call_address	target_address	target_name	expected_override	proposed_return_type	confidence	evidence
1	apply	0061D8F0	STLightC::sub_0061D8F0	0061D96E	006B0060	FUN_006b0060	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray through COPY/CAST/INDIRECT; consumer anchors=[0061D974, 0061D974:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0061DB80	STLightC::LoadNextLight	0061DBD2	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/STLightC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STLightC through COPY/CAST/INDIRECT; consumer anchors=[0061DBD2:machine-call-boundary, 0061DBE3:typed-argument]; transport callee ABI pointer:/ushort is retained
1	apply	0061DB80	STLightC::LoadNextLight	0061DC71	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STLightC_field_00A3DArray through COPY/CAST/INDIRECT; consumer anchors=[0061DC79, 0061DC79:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0061FB70	SndUnderAttMenegC::sub_0061FB70	0061FBAA	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00B9DArray through COPY/CAST/INDIRECT; consumer anchors=[0061FBAF, 0061FBAF:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00620160	SndUnderAttMenegC::sub_00620160	0062019A	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00C5DArray through COPY/CAST/INDIRECT; consumer anchors=[0062019F, 0062019F:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00620520	SndUnderAttMenegC::sub_00620520	0062055A	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00D1DArray through COPY/CAST/INDIRECT; consumer anchors=[0062055F, 0062055F:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	006208B0	SndUnderAttMenegC::sub_006208B0	006208EA	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00DDDArray through COPY/CAST/INDIRECT; consumer anchors=[006208EF, 006208EF:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00620C50	SndUnderAttMenegC::sub_00620C50	00620C8A	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00E9DArray through COPY/CAST/INDIRECT; consumer anchors=[00620C8F, 00620C8F:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00621090	SndUnderAttMenegC::sub_00621090	006210CA	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_00F5DArray through COPY/CAST/INDIRECT; consumer anchors=[006210CF, 006210CF:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00621430	SndUnderAttMenegC::sub_00621430	0062146A	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_0101DArray through COPY/CAST/INDIRECT; consumer anchors=[0062146F, 0062146F:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00621580	SndUnderAttMenegC::sub_00621580	006215BD	00405B37	SndUnderAttMenegC::sub_006216E0	none	pointer:/SndUnderAttMenegC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SndUnderAttMenegC through COPY/CAST/INDIRECT; consumer anchors=[006215BD:machine-call-boundary]; transport callee ABI /uint is retained
1	apply	006216E0	SndUnderAttMenegC::sub_006216E0	00621722	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/SndUnderAttMenegC_field_010ADArray through COPY/CAST/INDIRECT; consumer anchors=[00621727, 00621727:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00621780	SndUnderAttMenegC::sub_00621780	0062191A	006B0140	LoadResourceString	none	pointer:/PopUpTy	high	one exact direct CALL result reaches only the concrete pointer view pointer:/PopUpTy through COPY/CAST/INDIRECT; consumer anchors=[0062191A:machine-call-boundary]; transport callee ABI pointer:/char is retained
1	apply	00621B50	STMineSetC::GetMessage	0062222F	00401825	STAllPlayersC::thunk_FUN_00622990	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0062222F:machine-call-boundary]; transport callee ABI pointer:/byte is retained
1	apply	00621B50	STMineSetC::GetMessage	0062226D	0040581C	thunk_FUN_004ab050	none	pointer:/STMineSetC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STMineSetC through COPY/CAST/INDIRECT; consumer anchors=[0062226D:machine-call-boundary]; transport callee ABI /int is retained
1	apply	006225D0	CreateSTMineSet	006225D5	006B04D0	FUN_006b04d0	__stdcall;pointer:/STMineSetC;/uint	pointer:/STMineSetC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STMineSetC through COPY/CAST/INDIRECT; consumer anchors=[006225DA:null-test, 006225E0:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	00622BA0	STMineSetC::sub_00622BA0	00622BFD	0040581C	thunk_FUN_004ab050	none	pointer:/STMineSetC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STMineSetC through COPY/CAST/INDIRECT; consumer anchors=[00622BFD:machine-call-boundary]; transport callee ABI /int is retained
1	apply	006239A0	STMineSetC::sub_006239A0	00623B6B	004049FD	thunk_FUN_00627db0	none	pointer:/STAllPlayersC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STAllPlayersC through COPY/CAST/INDIRECT; consumer anchors=[00623B6B:machine-call-boundary]; transport callee ABI /undefined is retained
1	apply	00624000	FUN_00624000	00624064	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00624075, 00624075:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00624000	FUN_00624000	0062409D	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[006240B7, 006240B7:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00629010	FUN_00629010	00629015	0072E530	Library::MSVCRT::FUN_0072e530	__cdecl;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00629040_09AFDC96;/uint	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00629040_09AFDC96	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_00629040_09AFDC96 through COPY/CAST/INDIRECT; consumer anchors=[0062901D:null-test, 00629023:typed-argument]; transport callee ABI /undefined is retained
1	apply	00629070	STParticleC::InitVisibelFlight	006292B0	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[006292C0, 006292C0:load-base, 006292DD:typed-store, 006292E3:load-base, 006292E9:load-base, 00629324:load-base, 00629327, 00629327:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006298A0	STParticleC::InitVisibelDeton	00629903	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00629910, 00629910:load-base, 00629932:load-base, 00629935:load-base, 00629960:load-base, 00629963:load-base, 00629980:load-base, 00629983, 00629983:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006298A0	STParticleC::InitVisibelDeton	00629BC6	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00629BDF:load-base, 00629BE2, 00629BE2:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006298A0	STParticleC::InitVisibelDeton	00629C21	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00629C3A:load-base, 00629C3D, 00629C3D:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	0062CCA0	STManRub3C::GetMessage	0062CCFE	00401CF8	STManRub3C::sub_0062D670	none	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[0062CCFE:machine-call-boundary]; transport callee ABI pointer:/byte is retained
1	apply	0062CEC0	CreateSTManRub3	0062CEC5	006B04D0	FUN_006b04d0	__stdcall;pointer:/STManRub3C;/uint	pointer:/STManRub3C	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STManRub3C through COPY/CAST/INDIRECT; consumer anchors=[0062CEC5:machine-call-boundary, 0062CECA:null-test, 0062CED0:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0062E740	STRubbishC::GetMessage	0062EB0F	00404719	thunk_FUN_0062f940	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0062EB0F:machine-call-boundary]; transport callee ABI pointer:/byte is retained
1	apply	0062ECE0	CreateSTRubbish	0062ECE5	006B04D0	FUN_006b04d0	__stdcall;pointer:/STRubbishC;/uint	pointer:/STRubbishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STRubbishC through COPY/CAST/INDIRECT; consumer anchors=[0062ECEA:null-test, 0062ECF0:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0062ED90	STRubbishC::RubbishCreatePart	0062EE2E	0072E530	Library::MSVCRT::FUN_0072e530	__cdecl;pointer:/STT3DSprC;/uint	pointer:/STT3DSprC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STT3DSprC through COPY/CAST/INDIRECT; consumer anchors=[0062EE2E:machine-call-boundary, 0062EE36:null-test, 0062EE3C:typed-argument]; transport callee ABI /undefined is retained
1	apply	0062F940	FUN_0062f940	0062F9F6	006ACF50	Library::DKW::LIB::MemRealloc	none	pointer:/byte	high	one exact direct CALL result reaches only the concrete pointer view pointer:/byte through COPY/CAST/INDIRECT; consumer anchors=[0062F9F6:machine-call-boundary, 0062F9FB:null-test]; transport callee ABI pointer:/void is retained
1	apply	0062FCA0	STRubbishC::sub_0062FCA0	0062FCA7	004017F3	STRubbishC::RubbishCreatePart	none	pointer:/STRubbishC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STRubbishC through COPY/CAST/INDIRECT; consumer anchors=[0062FCA7:machine-call-boundary, 0062FCDE:load-base]; transport callee ABI /int is retained
1	apply	0062FE00	FUN_0062fe00	0062FE1C	0072E530	Library::MSVCRT::FUN_0072e530	__cdecl;pointer:/STT3DSprC;/uint	pointer:/STT3DSprC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STT3DSprC through COPY/CAST/INDIRECT; consumer anchors=[0062FE1C:machine-call-boundary, 0062FE24:null-test, 0062FE2A:typed-argument]; transport callee ABI /undefined is retained
1	apply	00630430	STManRuinC::GetMessage	006306E6	004052EA	STManRuinC::sub_00631220	none	pointer:/char	high	one exact direct CALL result reaches only the concrete pointer view pointer:/char through COPY/CAST/INDIRECT; consumer anchors=[006306E6:machine-call-boundary]; transport callee ABI /undefined is retained
1	apply	00630840	CreateSTManRuin	00630842	006B04D0	FUN_006b04d0	__stdcall;pointer:/STManRuinC;/uint	pointer:/STManRuinC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STManRuinC through COPY/CAST/INDIRECT; consumer anchors=[00630842:machine-call-boundary, 00630847:null-test, 0063084D:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	006308F0	STManRuinC::sub_006308F0	0063097E	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray through COPY/CAST/INDIRECT; consumer anchors=[00630983, 00630983:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00631390	STManRuinC::sub_00631390	006313D0	006B0060	FUN_006b0060	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_0038DArray through COPY/CAST/INDIRECT; consumer anchors=[006313D5, 006313D5:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00631880	STManRuinC::sub_00631880	006318B6	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STManRuinC_field_003CDArray through COPY/CAST/INDIRECT; consumer anchors=[006318BB, 006318BB:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	00636170	FUN_00636170	00636186	0072EA70	Library::MSVCRT::FUN_0072ea70	__cdecl;pointer:/int;/winnt.h/LPCSTR;pointer:/char	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00636186:machine-call-boundary, 00636190:null-test, 0063619E:typed-argument, 006361AB:typed-argument, 006361C3:typed-argument]; transport callee ABI /undefined is retained
1	apply	006364B0	FUN_006364b0	00636504	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063650E:null-test, 00636523:load-base, 00636526:load-base, 00636550:load-base, 00636553, 00636553:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006364B0	FUN_006364b0	006365E1	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[006365EB:null-test, 006365F9:load-base, 006365FC:load-base, 00636620:load-base, 00636623, 00636623:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006377B0	FUN_006377b0	006377CC	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[006377D6:null-test, 006377EC:load-base, 006377EF:load-base, 00637807:load-base, 0063780A, 0063780A:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637930	FUN_00637930	00637968	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637972:null-test, 00637988:load-base, 0063798B:load-base, 006379A3:load-base, 006379A6, 006379A6:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637AE0	FUN_00637ae0	00637AFC	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637B06:null-test, 00637B1C:load-base, 00637B1F:load-base, 00637B37:load-base, 00637B3A, 00637B3A:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637C50	FUN_00637c50	00637C83	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637C8D:null-test, 00637CA9:load-base, 00637CAC:load-base, 00637CBF:load-base, 00637CC2:load-base, 00637CD8:load-base, 00637CDB, 00637CDB:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637D80	FUN_00637d80	00637D9C	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637DA6:null-test, 00637DB4:load-base, 00637DB7:load-base, 00637DCF:load-base, 00637DD2, 00637DD2:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637E60	FUN_00637e60	00637E7C	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637E86:null-test, 00637E94:load-base, 00637E97:load-base, 00637EAF:load-base, 00637EB2, 00637EB2:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00637F40	FUN_00637f40	00637F73	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00637F7D:null-test, 00637F99:load-base, 00637F9C:load-base, 00637FAF:load-base, 00637FB2:load-base, 00637FC8:load-base, 00637FCB, 00637FCB:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00638070	FUN_00638070	0063808E	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063809E:null-test, 006380AC:load-base, 006380AF:load-base, 006380C7:load-base, 006380CA, 006380CA:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00638070	FUN_00638070	0063812F	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00638139:null-test, 0063814B:load-base, 0063814E:load-base, 00638166:load-base, 00638169, 00638169:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00638230	FUN_00638230	0063824C	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00638256:null-test, 0063826E:load-base, 00638271:load-base, 00638298:load-base, 0063829B, 0063829B:load-base, 00638328:load-base, 00638334:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00638830	FUN_00638830	0063884C	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00638856:null-test, 0063886E:load-base, 00638871:load-base, 00638898:load-base, 0063889B, 0063889B:load-base, 0063892D:load-base, 00638939:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	00639450	FUN_00639450	00639455	006B04D0	FUN_006b04d0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00639480_D210DAC1;/uint	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00639480_D210DAC1	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_00639480_D210DAC1 through COPY/CAST/INDIRECT; consumer anchors=[0063945A:null-test, 00639460:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0063BF70	FUN_0063bf70	0063BF75	006B04D0	FUN_006b04d0	__stdcall;pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0063BFA0_AD17F044;/uint	pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0063BFA0_AD17F044	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecordView_0063BFA0_AD17F044 through COPY/CAST/INDIRECT; consumer anchors=[0063BF7A:null-test, 0063BF80:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	0063D280	STTmMineC::CreatePart	0063D2D5	006AE290	Library::DKW::TBL::DArrayCreate	none	pointer:/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray	high	one exact direct CALL result reaches only the concrete pointer view pointer:/SubmarineTitans/Recovered/DArraySpecializations/STTmMineC_field_0336DArray through COPY/CAST/INDIRECT; consumer anchors=[0063D2DA:null-test, 0063D2DC, 0063D2DC:typed-store]; transport callee ABI pointer:/SubmarineTitans/Recovered/DArrayTy is retained
1	apply	0063DEF0	STTmMineC::LoadImagNuclear	0063DF52	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063DF5F:load-base, 0063DF62:load-base, 0063DF80:load-base, 0063DF83, 0063DF83:load-base, 0063E039:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	0063E160	STTmMineC::LoadImagSpr	0063E203	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063E217:load-base, 0063E22D:load-base, 0063E236:load-base, 0063E254:load-base, 0063E266:load-base, 0063E277:load-base, 0063E27A, 0063E27A:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	0063F340	FUN_0063f340	0063F361	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063F361:typed-boundary-before-reused-lifetime, 0063F366:typed-store, 0063F36C, 0063F36C:load-base, 0063F374:null-test]; transport callee ABI pointer:/ushort is retained
1	apply	0063F3D0	STTmMineC::LoadImagVacuum	0063F434	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063F43E:load-base, 0063F44D:load-base, 0063F468:load-base, 0063F46B, 0063F46B:load-base, 0063F51A:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	0063F3D0	STTmMineC::LoadImagVacuum	0063F596	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0063F5A0:typed-store, 0063F5A6:load-base, 0063F5A9:load-base, 0063F5C7:load-base, 0063F5CA, 0063F5CA:load-base, 0063F65D:load-base]; transport callee ABI pointer:/ushort is retained
1	apply	006406D0	STTorpC::GetMessage	0064158E	004028BA	STAllPlayersC::GetObjPtr	none	pointer:/STT3DSprC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STT3DSprC through COPY/CAST/INDIRECT; consumer anchors=[0064158E:typed-boundary-before-reused-lifetime, 00641593:null-test, 006415AD:null-test, 006415B7, 006415B7:typed-argument]; transport callee ABI pointer:/STGameObjC is retained
1	apply	006406D0	STTorpC::GetMessage	00642D34	004053D5	STTorpC::SaveTorpData	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00642D34, 00642D34:machine-call-boundary, 00642D4E, 00642D57]; transport callee ABI pointer:/byte is retained
1	apply	00643E20	STTorpC::sub_00643E20	00643F72	00403D0F	STT3DSprC::sub_004AD430	none	pointer:/STAllPlayersC	high	one exact direct CALL has no High output because the transport ABI is void/unsized, but its full EAX reaches one concrete pointer consumer before any redefinition; transport callee ABI /undefined is retained
1	apply	00645830	CreateSTTorp	00645836	006B04D0	FUN_006b04d0	__stdcall;pointer:/STGameObjC;/uint	pointer:/STGameObjC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STGameObjC through COPY/CAST/INDIRECT; consumer anchors=[00645836:machine-call-boundary, 0064583D:null-test, 00645844:typed-argument, 00645851:typed-argument, 00645856:store-base, 0064585C:store-base, 00645862, 00645866]; transport callee ABI pointer:/undefined4 is retained
1	apply	006461E0	STVolcanoC::GetMessage	0064699A	00403F35	STVolcanoC::sub_00646D40	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[0064699A:machine-call-boundary]; transport callee ABI pointer:/byte is retained
1	apply	00646C60	CreateSTVolcano	00646C65	006B04D0	FUN_006b04d0	__stdcall;pointer:/STVolcanoC;/uint	pointer:/STVolcanoC	high	one exact direct CALL result reaches only the concrete pointer view pointer:/STVolcanoC through COPY/CAST/INDIRECT; consumer anchors=[00646C6A:null-test, 00646C70:typed-argument]; transport callee ABI pointer:/undefined4 is retained
1	apply	00646D40	STVolcanoC::sub_00646D40	00646D4C	006AAC70	Library::DKW::LIB::MemAlloc	none	pointer:/byte	high	one exact direct CALL result reaches only the concrete pointer view pointer:/byte through COPY/CAST/INDIRECT; consumer anchors=[00646D4C:machine-call-boundary]; transport callee ABI pointer:/void is retained
1	apply	006474E0	STVolcanoC::LoadImagVolcano	00647546	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00647553:load-base, 00647556:load-base, 00647571:load-base, 00647574, 00647574:load-base, 00647616:typed-store]; transport callee ABI pointer:/ushort is retained
1	apply	006474E0	STVolcanoC::LoadImagVolcano	00647634	00709AF0	Library::Ourlib::MFRLOAD::mfRLoad	none	pointer:/int	high	one exact direct CALL result reaches only the concrete pointer view pointer:/int through COPY/CAST/INDIRECT; consumer anchors=[00647641:load-base, 00647644:load-base, 0064765F:load-base, 00647662, 00647662:load-base]; transport callee ABI pointer:/ushort is retained
