function_address	function	parameter_ordinal	parameter_name	current_type	direct_call_sites	byte_reads	byte_writes	bulk_transports	wide_dereferences	escapes	complete	apply	status	evidence
0057BEE0	FUN_0057bee0	5	param_5	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0057BF04 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4
00580700	FUN_00580700	1	param_1	pointer:/undefined1	0	0	7	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=7, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=0058070A MOV byte ptr [ESI],0x4 | 00580713 MOV byte ptr [ESI + 0x2],0x0 | 00580717 MOV byte ptr [ESI + 0x1],AL | 00580731 MOV byte ptr [ESI + 0x7],AL | 00580747 MOV byte ptr [EDX + 0x2e],AL | 0058074A MOV byte ptr [ESI + 0x1b],0x64 | 0058074E MOV byte ptr [ESI + 0x1d],AL; wide_sites=0058071F MOV dword ptr [ESI + 0x3],EAX operand=DWORD PTR [ESI + 0X3] width=4 | 00580737 MOV dword ptr [ESI + 0x8],ECX operand=DWORD PTR [ESI + 0X8] width=4
00580860	FUN_00580860	1	param_1	pointer:/undefined1	0	0	3	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=0058086A MOV byte ptr [ESI],0x4 | 0058086D MOV byte ptr [ESI + 0x1],0x0 | 00580879 MOV byte ptr [ESI + 0x6],0x0; wide_sites=00580876 MOV dword ptr [ESI + 0x2],EAX operand=DWORD PTR [ESI + 0X2] width=4 | 00580881 MOV dword ptr [ESI + 0x7],ECX operand=DWORD PTR [ESI + 0X7] width=4
005808A0	FUN_005808a0	1	param_1	pointer:/undefined1	0	0	3	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=005808AA MOV byte ptr [ESI],0x4 | 005808AD MOV byte ptr [ESI + 0x1],0x0 | 005808B9 MOV byte ptr [ESI + 0x6],0x0; wide_sites=005808B6 MOV dword ptr [ESI + 0x2],EAX operand=DWORD PTR [ESI + 0X2] width=4 | 005808C1 MOV dword ptr [ESI + 0x7],ECX operand=DWORD PTR [ESI + 0X7] width=4
00580910	FUN_00580910	3	param_4	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00580920 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 0058095E MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 0058098F MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4
00580910	FUN_00580910	5	param_6	pointer:/undefined1	0	0	1	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=0058092B MOV byte ptr [EAX],0x1d
00584C50	FUN_00584c50	1	param_1	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00584C8D MOV EDX,dword ptr [ESI + 0x8] operand=DWORD PTR [ESI + 0X8] width=4 | 00584CA9 MOV EDX,dword ptr [ESI] operand=DWORD PTR [ESI] width=4
00589B10	FUN_00589b10	2	param_2	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00589B1A MOV word ptr [EDX],AX operand=WORD PTR [EDX] width=2
00589B10	FUN_00589b10	3	param_3	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00589B24 MOV word ptr [EDX],AX operand=WORD PTR [EDX] width=2
00589B10	FUN_00589b10	4	param_4	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00589B31 MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2
00589B10	FUN_00589b10	5	param_5	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=00589B34 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4
0058D160	FUN_0058d160	9	param_10	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058D3AF MOV word ptr [EDX],SI operand=WORD PTR [EDX] width=2
0058D160	FUN_0058d160	10	param_11	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058D3B2 MOV word ptr [ECX],DI operand=WORD PTR [ECX] width=2
0058E530	FUN_0058e530	2	param_2	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058E53A MOV word ptr [EDX],AX operand=WORD PTR [EDX] width=2
0058E530	FUN_0058e530	3	param_3	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058E544 MOV word ptr [EDX],AX operand=WORD PTR [EDX] width=2
0058E530	FUN_0058e530	4	param_4	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058E551 MOV word ptr [ECX],AX operand=WORD PTR [ECX] width=2
0058E530	FUN_0058e530	5	param_5	pointer:/undefined4	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058E554 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4
0058F680	FUN_0058f680	1	param_1	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058FD20 MOV word ptr [EDX],DI operand=WORD PTR [EDX] width=2
0058F680	FUN_0058f680	2	param_2	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058FD26 MOV word ptr [ECX],BX operand=WORD PTR [ECX] width=2
0058F680	FUN_0058f680	3	param_3	pointer:/undefined2	0	0	0	0	1	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=1, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=0058FD29 MOV word ptr [EDX],AX operand=WORD PTR [EDX] width=2
00593B50	ComboTy::InitCombo	1	param_1	pointer:/undefined4	0	0	0	1	0	0	0	0	incomplete_cfg_at_00594062	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=1, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_00594062; byte_read_sites=-; byte_write_sites=-
00594850	FUN_00594850	1	param_2	pointer:/undefined	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=005949AF PUSH EAX alias passed on stack
00594B90	FSGSTy::OutChSlProc	8	param_8	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_00594CC7	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_00594CC7; byte_read_sites=-; byte_write_sites=-; escape_sites=00594BE2 PUSH EAX alias passed on stack
005A1920	FSGSTy::SetBanner	5	param_5	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005A1DB0	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005A1DB0; byte_read_sites=-; byte_write_sites=-
005A2380	FSGSTy::AddPlayer	1	param_1	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005A25EA	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005A25EA; byte_read_sites=-; byte_write_sites=-
005A2FF0	FSGSTy::SetChannelList	2	param_2	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_005A3225	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_005A3225; byte_read_sites=-; byte_write_sites=-; escape_sites=005A30B8 PUSH EDI alias passed on stack
005A40F0	FSGSTy::SetLadder	4	param_4	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005A42AB	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005A42AB; byte_read_sites=-; byte_write_sites=-
005B67A0	MMMObjTy::OutRGlProc	8	param_8	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_005B684F	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_005B684F; byte_read_sites=-; byte_write_sites=-; escape_sites=005B67EE PUSH EAX alias passed on stack
005B68B0	MMMObjTy::OutBSlProc	8	param_8	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_005B6987	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_005B6987; byte_read_sites=-; byte_write_sites=-; escape_sites=005B68FE PUSH EAX alias passed on stack
005B69F0	ChatGlassTy::OutChGlProc	8	param_8	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_005B6ABD	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_005B6ABD; byte_read_sites=-; byte_write_sites=-; escape_sites=005B6A3E PUSH EAX alias passed on stack
005B7EF0	MMsgTy::SetMessage	3	param_3	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005B85E1	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005B85E1; byte_read_sites=-; byte_write_sites=-
005B7EF0	MMsgTy::SetMessage	4	param_4	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005B85E1	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005B85E1; byte_read_sites=-; byte_write_sites=-
005B7EF0	MMsgTy::SetMessage	5	param_5	pointer:/undefined4	0	0	0	0	0	0	0	0	incomplete_cfg_at_005B85E1	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0, failure=incomplete_cfg_at_005B85E1; byte_read_sites=-; byte_write_sites=-
005B8F40	MMsgTy::FUN_005b8f40	1	param_1	pointer:/undefined4	0	1	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=1, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=005B8F67 MOV AL,byte ptr [EAX + 0xc]; byte_write_sites=-; wide_sites=005B8F4B MOV ESI,dword ptr [EAX] operand=DWORD PTR [EAX] width=4 | 005B8F5B MOV ESI,dword ptr [EAX + 0x4] operand=DWORD PTR [EAX + 0X4] width=4 | 005B8F61 MOV ESI,dword ptr [EAX + 0x8] operand=DWORD PTR [EAX + 0X8] width=4
005B99F0	MMMObjTy::OutEdProc	8	param_8	pointer:/undefined4	0	0	0	0	0	1	0	0	incomplete_cfg_at_005B9AB7	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1, failure=incomplete_cfg_at_005B9AB7; byte_read_sites=-; byte_write_sites=-; escape_sites=005B9A3E PUSH EAX alias passed on stack
005DA130	FUN_005da130	1	param_2	pointer:/undefined	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=005DA247 PUSH ECX alias passed on stack
005DA310	FUN_005da310	1	param_2	pointer:/undefined	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=005DA46D PUSH ECX alias passed on stack
005DEFE0	FUN_005defe0	1	param_2	pointer:/undefined	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=005DF125 PUSH ECX alias passed on stack
005DF290	FUN_005df290	1	param_2	pointer:/undefined	0	0	0	0	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=1; byte_read_sites=-; byte_write_sites=-; escape_sites=005DF3D5 PUSH ECX alias passed on stack
005EC4A0	FUN_005ec4a0	1	param_1	pointer:/undefined4	0	2	0	2	0	1	1	0	escaped_local_proof	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=2, byte_writes=0, rep_movs_transports=2, wide_dereferences=0, escapes=1; byte_read_sites=005EC4B9 MOVSB ES:EDI,ESI | 005EC4D6 MOVSB ES:EDI,ESI; byte_write_sites=-; escape_sites=005EC4D3 PUSH EDX alias passed on stack
005EC740	FUN_005ec740	3	param_4	pointer:/undefined4	0	0	0	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=005EC750 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 005EC7B3 MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4
005EC740	FUN_005ec740	5	param_6	pointer:/undefined1	0	0	1	0	0	0	1	0	no_byte_read	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=1, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=-; byte_write_sites=005EC75B MOV byte ptr [EAX],0x1d
005EDE30	FUN_005ede30	1	param_1	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=005EDEAD MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4 | 005EDF23 MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4 | 005EDF8E MOV dword ptr [ESI],EDX operand=DWORD PTR [ESI] width=4
005EDE30	FUN_005ede30	2	param_2	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=005EDEB8 MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4 | 005EDF2E MOV dword ptr [EDX],EAX operand=DWORD PTR [EDX] width=4 | 005EDF9A MOV dword ptr [EDX],ECX operand=DWORD PTR [EDX] width=4
005EE3F0	FUN_005ee3f0	5	param_5	pointer:/undefined4	0	0	0	0	3	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=0, wide_dereferences=3, escapes=0; byte_read_sites=-; byte_write_sites=-; wide_sites=005EE5A4 MOV dword ptr [EDX],0x0 operand=DWORD PTR [EDX] width=4 | 005EE5B7 MOV dword ptr [EAX],0x1 operand=DWORD PTR [EAX] width=4 | 005EE5E1 MOV dword ptr [ECX],0x0 operand=DWORD PTR [ECX] width=4
005F00B0	FUN_005f00b0	1	param_1	pointer:/undefined1	0	0	6	0	2	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=6, rep_movs_transports=0, wide_dereferences=2, escapes=1; byte_read_sites=-; byte_write_sites=005F00BD MOV byte ptr [EDI],0x4 | 005F00C6 MOV byte ptr [EDI + 0x1],AL | 005F00C9 MOV byte ptr [EDI + 0x2],0x1 | 005F00DC MOV byte ptr [EDI + 0x7],AL | 005F0109 MOV byte ptr [EDI + 0x1b],AL | 005F0121 MOV byte ptr [EDI + 0x1d],0x1; wide_sites=005F00D2 MOV dword ptr [EDI + 0x3],EAX operand=DWORD PTR [EDI + 0X3] width=4 | 005F00E2 MOV dword ptr [EDI + 0x8],ECX operand=DWORD PTR [EDI + 0X8] width=4; escape_sites=005F00F9 PUSH EDX alias passed on stack
005F0240	FUN_005f0240	1	param_1	pointer:/undefined1	0	0	3	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=005F024A MOV byte ptr [EDI],0x4 | 005F024D MOV byte ptr [EDI + 0x1],0x1 | 005F0260 MOV byte ptr [EDI + 0x6],AL; wide_sites=005F0256 MOV dword ptr [EDI + 0x2],EAX operand=DWORD PTR [EDI + 0X2] width=4 | 005F0266 MOV dword ptr [EDI + 0x7],EAX operand=DWORD PTR [EDI + 0X7] width=4
005F0280	FUN_005f0280	1	param_1	pointer:/undefined1	0	0	3	0	2	0	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=3, rep_movs_transports=0, wide_dereferences=2, escapes=0; byte_read_sites=-; byte_write_sites=005F028A MOV byte ptr [EDI],0x4 | 005F028D MOV byte ptr [EDI + 0x1],0x1 | 005F02A0 MOV byte ptr [EDI + 0x6],AL; wide_sites=005F0296 MOV dword ptr [EDI + 0x2],EAX operand=DWORD PTR [EDI + 0X2] width=4 | 005F02A6 MOV dword ptr [EDI + 0x7],EAX operand=DWORD PTR [EDI + 0X7] width=4
005F02C0	FUN_005f02c0	2	param_2	pointer:/undefined1	0	1	0	0	0	0	1	0	read_only_byte_view	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=1, byte_writes=0, rep_movs_transports=0, wide_dereferences=0, escapes=0; byte_read_sites=005F02E3 MOV AL,byte ptr [EAX]; byte_write_sites=-
005F2110	STManBasisC::sub_005F2110	1	param_1	pointer:/undefined4	0	0	0	1	1	3	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=1, wide_dereferences=1, escapes=3; byte_read_sites=-; byte_write_sites=-; wide_sites=005F214A MOV EAX,dword ptr [EDI] operand=DWORD PTR [EDI] width=4; escape_sites=005F213F PUSH ESI alias passed on stack | 005F2158 PUSH ESI alias passed on stack | 005F216C OR ESI,0xffffffff unsupported affine alias transform
005F5B80	STBHEShellC::sub_005F5B80	1	param_1	pointer:/undefined4	0	0	0	1	1	1	1	0	mixed_or_wide_pointee	complete mutable byte-buffer machine proof: direct_calls=0, byte_reads=0, byte_writes=0, rep_movs_transports=1, wide_dereferences=1, escapes=1; byte_read_sites=-; byte_write_sites=-; wide_sites=005F5BBD MOV EAX,dword ptr [EAX + 0x128] operand=DWORD PTR [EAX + 0X128] width=4; escape_sites=005F5BAC PUSH EDX alias passed on stack
