apply	function_address	expected_function	expected_signature	target_address	expected_target	expected_target_signature	stack_offset	length	element_type	element_width	element_count	proposed_name	expected_overlaps	call_sites	consumer_sites	reason	evidence
0	006101B0	FUN_006101b0	int __fastcall FUN_006101b0(RecoveredReceiver_0060EF40 * param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00611FD5@00611FC8<-00611FC2|006126BA@006126AD<-006126A7		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006132F0	STGenBombC::LoadImagSpr	int __thiscall LoadImagSpr(int param_1, int param_2)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-24	24	/int	4	6	output_values_neg_18	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00613719@0061370C<-00613706		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006139A0	FUN_006139a0	int __thiscall FUN_006139a0(int * param_1, int * param_2, int * param_3)	00616280	FUN_00616280	int __thiscall FUN_00616280(int * param_1, int * param_2, int * param_3)	-28	28	/int	4	7	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00613CC6@00613CBE<-00613CB8		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006139A0	FUN_006139a0	int __thiscall FUN_006139a0(int * param_1, int * param_2, int * param_3)	006141B0	FUN_006141b0	undefined4 __thiscall FUN_006141b0(int param_1, Global_sub_006141B0_param_2Enum param_2, int * param_3, int * param_4)	-16	16	/int	4	4	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00613E43@00613E3D<-00613E34		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00614400	FUN_00614400	undefined __thiscall FUN_00614400(RecoveredRecordView_00614400_14E15A9C * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-16	16	/int	4	4	output_values_neg_10	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	006147C4@006147BC<-006147B9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00614EE0	FUN_00614ee0	int __thiscall FUN_00614ee0(int param_1, int param_2, int param_3, int param_4)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-28	18	/int	4	4	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT:	00614F82@00614F7A<-00614F77		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00615AD0	FUN_00615ad0	undefined4 __fastcall FUN_00615ad0(RecoveredRecordView_00615AD0_52CA5C0D * param_1)	00615860	FUN_00615860	undefined4 __stdcall FUN_00615860(int param_1, int * param_2, int * param_3, int * param_4)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	00615AF2@00615ADD<-00615AD9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00616280	FUN_00616280	int __thiscall FUN_00616280(int * param_1, int * param_2, int * param_3)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00616322@0061631A<-00616317		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006164E0	FUN_006164e0	undefined4 __thiscall FUN_006164e0(int * param_1, int * param_2, int * param_3)	00616280	FUN_00616280	int __thiscall FUN_00616280(int * param_1, int * param_2, int * param_3)	-24	24	/int	4	6	output_values_neg_18	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	006164F7@006164EF<-006164E9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00616F60	FUN_00616f60	int __thiscall FUN_00616f60(int * param_1, int * param_2, int * param_3)	00616280	FUN_00616280	int __thiscall FUN_00616280(int * param_1, int * param_2, int * param_3)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00617037@0061702F<-00617029		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00617880	FUN_00617880	int __fastcall FUN_00617880(RecoveredRecord_00617880_C53B1B82 * param_1)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0061789E@0061788C<-00617889		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006178C0	JumpManagC::CheckSystrm	undefined __thiscall CheckSystrm(void)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	00617911@00617909<-00617906		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00617ED0	FUN_00617ed0	undefined __thiscall FUN_00617ed0(int param_1, int * param_2)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-16	0	/int	4	0	output_values_neg_10		00617F21@00617F19<-00617F16		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00618240	FUN_00618240	undefined4 __thiscall FUN_00618240(int param_1, int param_2, int param_3, undefined4 * param_4)	00618A50	FUN_00618a50	uint __thiscall FUN_00618a50(int param_1, int * param_2)	-88	8	/int	4	2	output_values_neg_58	Stack[-0x58]:4:local_58:/undefined4:DEFAULT:	006186A5@0061868A<-00618687		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00618C00	STJumpMineC::GetMessage	int __thiscall GetMessage(STMessage * message)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00618F9C@00618F9A<-00618F97		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006191A0	STJumpMineC::sub_006191A0	byte __thiscall sub_006191A0(uint param_1, int param_2)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	00619238@00619224<-0061921E		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006192E0	STJumpMineC::sub_006192E0	int __thiscall sub_006192E0(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	006192FE@006192EC<-006192E9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00619A20	STJumpMineC::sub_00619A20	undefined __thiscall sub_00619A20(void)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00619A8A@00619A76<-00619A70		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00619C70	STJumpMineC::sub_00619C70	int __thiscall sub_00619C70(void)	0061C5F0	FUN_0061c5f0	int __thiscall FUN_0061c5f0(undefined4 * param_1)	-48	48	/undefined4	4	12	output_values_neg_30	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x28]:4:local_28:/undefined4:DEFAULT: | Stack[-0x2c]:4:local_2c:/undefined4:DEFAULT: | Stack[-0x30]:4:local_30:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061A266@0061A251<-0061A248|0061A461@0061A44C<-0061A443		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00619C70	STJumpMineC::sub_00619C70	int __thiscall sub_00619C70(void)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-36	36	/int	4	9	output_values_neg_24	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061AD9B@0061AD87<-0061AD81		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00619C70	STJumpMineC::sub_00619C70	int __thiscall sub_00619C70(void)	0061B340	STJumpMineC::sub_0061B340	undefined4 __thiscall sub_0061B340(short param_1, short param_2, int param_3, int param_4, int param_5, int param_6, int * param_7)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	00619D2C@00619D15<-00619D12|0061A1A9@0061A19A<-0061A197|0061AA4B@0061AA39<-0061AA36		needs_two_count_driven_consumers	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0061D6D0	STLightC::sub_0061D6D0	int __thiscall sub_0061D6D0(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	0061D6EE@0061D6DC<-0061D6D9		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0061E110	FUN_0061e110	undefined4 __fastcall FUN_0061e110(STLightC * param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-28	28	/int	4	7	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061E324@0061E317<-0061E311		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0061E110	FUN_0061e110	undefined4 __fastcall FUN_0061e110(STLightC * param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061E3BA@0061E3AD<-0061E3A7		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0061E7F0	FUN_0061e7f0	undefined4 __fastcall FUN_0061e7f0(STLightC * param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-72	72	/int	4	18	output_values_neg_48	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x28]:4:local_28:/undefined4:DEFAULT: | Stack[-0x2c]:4:local_2c:/undefined4:DEFAULT: | Stack[-0x30]:4:local_30:/undefined4:DEFAULT: | Stack[-0x34]:4:local_34:/undefined4:DEFAULT: | Stack[-0x38]:4:local_38:/undefined4:DEFAULT: | Stack[-0x3c]:4:local_3c:/undefined4:DEFAULT: | Stack[-0x40]:4:local_40:/undefined4:DEFAULT: | Stack[-0x44]:4:local_44:/undefined4:DEFAULT: | Stack[-0x48]:4:local_48:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061EEA3@0061EE93<-0061EE8D		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	0061F290	STLightC::sub_0061F290	undefined4 __thiscall sub_0061F290(int param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-28	28	/int	4	7	output_values_neg_1C	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x18]:4:local_18:/undefined4:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0061F401@0061F3F1<-0061F3EB		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00621580	SndUnderAttMenegC::sub_00621580	void __thiscall sub_00621580(byte * param_1, int param_2)	00621640	FUN_00621640	uint __thiscall FUN_00621640(int param_1, undefined4 * param_2)	-8	8	/undefined4	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	006215B1@006215AD<-006215AA		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00622670	STMineSetC::sub_00622670	int __thiscall sub_00622670(void)	006E60A0	sub_006E60A0	int __thiscall sub_006E60A0(undefined4 * param_1)	-36	12	/undefined4	4	3	output_values_neg_24	Stack[-0x24]:1:local_24:/undefined:DEFAULT:	00622698@0062267C<-00622679		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006226C0	STMineSetC::sub_006226C0	byte __thiscall sub_006226C0(uint param_1, int param_2)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	006227AA@00622799<-00622793		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00623600	FUN_00623600	undefined __fastcall FUN_00623600(RecoveredRecordView_00623600_F614B92B * param_1)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-12	12	/int	4	3	output_values_neg_C	Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	0062364B@0062363A<-00623634		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	006239A0	STMineSetC::sub_006239A0	undefined4 __thiscall sub_006239A0(void)	00624920	STMineSetC::sub_00624920	undefined4 __thiscall sub_00624920(STMineSetC_sub_00624920_param_1Enum param_1, int * param_2, int * param_3, int * param_4)	-20	20	/int	4	5	output_values_neg_14	Stack[-0x10]:4:local_10:/undefined4:DEFAULT: | Stack[-0x14]:4:local_14:/undefined4:DEFAULT: | Stack[-0x8]:4:local_8:/undefined4:DEFAULT: | Stack[-0xc]:4:local_c:/undefined4:DEFAULT:	006239DD@006239CE<-006239C8		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00627790	FUN_00627790	undefined __fastcall FUN_00627790(STMineSetC * param_1)	006E62D0	STPlaySystemC::sub_006E62D0	int __thiscall sub_006E62D0(RecoveredRecordView_005EFAE0_855D930D * param_1, int * param_2)	-8	8	/int	4	2	output_values_neg_8	Stack[-0x8]:4:local_8:/undefined4:DEFAULT:	006277D4@006277D2<-006277CF		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
0	00627EB0	STParticleC::GetMessage	int __thiscall GetMessage(STMessage * message)	00558C00	VisibleClassTy::sub_00558C00	undefined4 __thiscall sub_00558C00(VisibleClassTy_sub_00558C00_param_1Enum param_1, int param_2, int param_3, int * param_4, int * param_5)	-56	36	/int	4	9	output_values_neg_38	Stack[-0x18]:1:local_18:/undefined:DEFAULT: | Stack[-0x1c]:4:local_1c:/undefined4:DEFAULT: | Stack[-0x20]:4:local_20:/undefined4:DEFAULT: | Stack[-0x24]:4:local_24:/undefined4:DEFAULT: | Stack[-0x28]:4:local_28:/undefined4:DEFAULT: | Stack[-0x2c]:4:local_2c:/undefined4:DEFAULT: | Stack[-0x30]:4:local_30:/undefined4:DEFAULT: | Stack[-0x34]:4:local_34:/undefined4:DEFAULT: | Stack[-0x38]:4:local_38:/undefined4:DEFAULT:	00628A6E@00628A61<-00628A5B		needs_two_exact_output_calls	last explicit scalar-pointer parameter; exact EBP-rooted argument; callee return is tested and drives a width-4 pointer walk;
