caller_address	caller	call_site	direct_address	direct_function	resolved_address	resolved_function	thunk_chain	observed_stack_args	expected_stack_args	stack_arguments	register_arguments	status
0040D540	FUN_0040d540	0040D82B	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D821 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D81D establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040D819 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040D907	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D8FB establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D8F7 establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040D927	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D91C establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D918 establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040D948	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D93C establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D938 establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040D967	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D95D establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D959 establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040D955 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040D987	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040D97C establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040D978 establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040D974 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DA6C	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DA60 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DA5C establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040DA8C	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DA81 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DA7D establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040DAAD	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DAA1 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DA9D establishes signed source width 2) | p3=unknown		exact_address_match
0040D540	FUN_0040d540	0040DACC	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DAC2 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DABE establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DABA establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DAEC	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DAE1 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DADD establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DAD9 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DB0B	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	1	4	p0=unknown | p1=untracked | p2=untracked | p3=untracked		cfg_stack_state_incomplete
0040D540	FUN_0040d540	0040DB6E	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DB67 establishes signed source width 2) | p2=unknown | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DB5F establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DBB2	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DBA8 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DBA5 establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DBA1 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DBF7	004044AD	thunk_FUN_00497920	00497920	FUN_00497920	004044AD thunk_FUN_00497920 -> 00497920 FUN_00497920	4	4	p0=unknown | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DBE9 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DBED establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DBE5 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DC5D	0040286F	STGroupBoatC::sub_00423E70	00423E70	STGroupBoatC::sub_00423E70	0040286F STGroupBoatC::sub_00423E70 -> 00423E70 STGroupBoatC::sub_00423E70	1	1	p1=unknown		exact_address_match
0040D540	FUN_0040d540	0040DCCE	006A5EB0	FUN_006a5eb0	006A5EB0	FUN_006a5eb0	006A5EB0 FUN_006a5eb0	6	6	p0=/int, source=/short, sign-extended/2 (MOVSX at 0040DCC8 establishes signed source width 2) | p1=/int, source=/short, sign-extended/2 (MOVSX at 0040DCC2 establishes signed source width 2) | p2=/int, source=/short, sign-extended/2 (MOVSX at 0040DCBE establishes signed source width 2) | p3=/int, source=/short, sign-extended/2 (MOVSX at 0040DCB9 establishes signed source width 2) | p4=/int, source=/short, sign-extended/2 (MOVSX at 0040DCB5 establishes signed source width 2) | p5=/int, source=/short, sign-extended/2 (MOVSX at 0040DCB1 establishes signed source width 2)		exact_address_match
0040D540	FUN_0040d540	0040DD1B	00402513	thunk_FUN_0040ce20	0040CE20	FUN_0040ce20	00402513 thunk_FUN_0040ce20 -> 0040CE20 FUN_0040ce20	6	6	p0=pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0040D540_1BB7A4CF (FUN_0040d540 parameter param_1) | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown		exact_address_match
0040D540	FUN_0040d540	0040DDCB	00402513	thunk_FUN_0040ce20	0040CE20	FUN_0040ce20	00402513 thunk_FUN_0040ce20 -> 0040CE20 FUN_0040ce20	6	6	p0=pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_0040D540_1BB7A4CF (FUN_0040d540 parameter param_1) | p1=unknown | p2=pointer:/short (address of MOVSX at 0040DD50 establishes signed source width 2) | p3=pointer:/short (address of MOVSX at 0040DD59 establishes signed source width 2) | p4=pointer:/short (address of MOVSX at 0040DD63 establishes signed source width 2) | p5=unknown		exact_address_match
0040D540	FUN_0040d540	0040DDEE	006A5E90	FUN_006a5e90	006A5E90	FUN_006a5e90	006A5E90 FUN_006a5e90	1	1	p0=unknown		exact_address_match
0040D540	FUN_0040d540	0040DE0F	006AAC10	Library::DKW::LIB::MemAllocClear	006AAC10	Library::DKW::LIB::MemAllocClear	006AAC10 Library::DKW::LIB::MemAllocClear	1	1	p0=/uint (literal 16 at 0040DE01)		exact_address_match
0040E0F0	FUN_0040e0f0	0040E22E	006DB610	FUN_006db610	006DB610	FUN_006db610	006DB610 FUN_006db610	2	2	p0=unknown | p1=unknown		exact_address_match
0040E0F0	FUN_0040e0f0	0040E256	006DB610	FUN_006db610	006DB610	FUN_006db610	006DB610 FUN_006db610	2	2	p0=unknown | p1=unknown		exact_address_match
0040E0F0	FUN_0040e0f0	0040E2CD	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	0	0			exact_address_match
0040E0F0	FUN_0040e0f0	0040E52A	0040F4D0	FUN_0040f4d0	0040F4D0	FUN_0040f4d0	0040F4D0 FUN_0040f4d0	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 0040E51F)		exact_address_match
0040E0F0	FUN_0040e0f0	0040E556	0040F840	FUN_0040f840	0040F840	FUN_0040f840	0040F840 FUN_0040f840	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 0040E54E)		exact_address_match
0040E0F0	FUN_0040e0f0	0040E7E0	0040F270	FUN_0040f270	0040F270	FUN_0040f270	0040F270 FUN_0040f270	9	9	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown | p6=unknown | p7=unknown | p8=unknown		exact_address_match
0040E0F0	FUN_0040e0f0	0040E86A	0040EB90	FUN_0040eb90	0040EB90	FUN_0040eb90	0040EB90 FUN_0040eb90	0	0			exact_address_match
0040E0F0	FUN_0040e0f0	0040E891	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A4CA8) | p3=/uint (literal 2357 at 0040E87F)		exact_address_match
0040EB90	FUN_0040eb90	0040EBCC	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	7	0			address_match_with_prefix_pushes
0040EB90	FUN_0040eb90	0040EC8B	006ACED8	FUN_006aced8	006ACED8	FUN_006aced8	006ACED8 FUN_006aced8	4	4	p0=unknown | p1=unknown | p2=unknown | p3=unknown		exact_address_match
0040EB90	FUN_0040eb90	0040ECF5	006AAE60	FUN_006aae60	006AAE60	FUN_006aae60	006AAE60 FUN_006aae60	6	6	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown		exact_address_match
0040EB90	FUN_0040eb90	0040EDC9	006AAE60	FUN_006aae60	006AAE60	FUN_006aae60	006AAE60 FUN_006aae60	6	6	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown		exact_address_match
0040EB90	FUN_0040eb90	0040EE60	006ACCD0	FUN_006accd0	006ACCD0	FUN_006accd0	006ACCD0 FUN_006accd0	4	4	p0=unknown | p1=unknown | p2=/uint (literal 12 at 0040EE57) | p3=/uint (literal 4256208 at 0040EE52)		exact_address_match
0040EB90	FUN_0040eb90	0040EEB7	006AAE60	FUN_006aae60	006AAE60	FUN_006aae60	006AAE60 FUN_006aae60	6	6	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown		exact_address_match
0040EB90	FUN_0040eb90	0040EF61	006ACCD0	FUN_006accd0	006ACCD0	FUN_006accd0	006ACCD0 FUN_006accd0	4	4	p0=pointer:/SubmarineTitans/Recovered/GlobalAggregates/RuntimeRecord_007F4D3C_0014 (data at 007F4D3C) | p1=unknown | p2=/uint (literal 20 at 0040EF58) | p3=/uint (literal 4256288 at 0040EF53)		exact_address_match
0040EB90	FUN_0040eb90	0040EFBB	006AAE60	FUN_006aae60	006AAE60	FUN_006aae60	006AAE60 FUN_006aae60	6	6	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown		exact_address_match
0040F270	FUN_0040f270	0040F381	006AADD0	FUN_006aadd0	006AADD0	FUN_006aadd0	006AADD0 FUN_006aadd0	6	6	p0=unknown | p1=unknown | p2=unknown | p3=/int (FUN_0040f270 parameter param_7) | p4=/int (FUN_0040f270 parameter param_8) | p5=/int (FUN_0040f270 parameter param_9)		exact_address_match
0040F270	FUN_0040f270	0040F398	006AADD0	FUN_006aadd0	006AADD0	FUN_006aadd0	006AADD0 FUN_006aadd0	6	6	p0=unknown | p1=unknown | p2=unknown | p3=/int (FUN_0040f270 parameter param_4) | p4=/int (FUN_0040f270 parameter param_5) | p5=/int (FUN_0040f270 parameter param_6)		exact_address_match
0040F4D0	FUN_0040f4d0	0040F505	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	7	0			address_match_with_prefix_pushes
0040FC40	FUN_0040fc40	0040FDF9	006DB610	FUN_006db610	006DB610	FUN_006db610	006DB610 FUN_006db610	2	2	p0=unknown | p1=unknown		exact_address_match
0040FC40	FUN_0040fc40	0040FE27	006DB610	FUN_006db610	006DB610	FUN_006db610	006DB610 FUN_006db610	2	2	p0=unknown | p1=unknown		exact_address_match
0040FC40	FUN_0040fc40	0040FEAD	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	0	0			exact_address_match
0040FC40	FUN_0040fc40	00410201	0040F4D0	FUN_0040f4d0	0040F4D0	FUN_0040f4d0	0040F4D0 FUN_0040f4d0	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 004101F3)		exact_address_match
0040FC40	FUN_0040fc40	004102CF	0040F840	FUN_0040f840	0040F840	FUN_0040f840	0040F840 FUN_0040f840	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 004102BC)		exact_address_match
0040FC40	FUN_0040fc40	004108F6	0040F270	FUN_0040f270	0040F270	FUN_0040f270	0040F270 FUN_0040f270	9	9	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown | p6=unknown | p7=unknown | p8=unknown		exact_address_match
0040FC40	FUN_0040fc40	00410987	0040EB90	FUN_0040eb90	0040EB90	FUN_0040eb90	0040EB90 FUN_0040eb90	0	0			exact_address_match
0040FC40	FUN_0040fc40	00410A15	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A4CA8) | p3=/uint (literal 2635 at 00410A04)		exact_address_match
00410DC0	FUN_00410dc0	00410DEE	00401343	thunk_FUN_0040fc40	0040FC40	FUN_0040fc40	00401343 thunk_FUN_0040fc40 -> 0040FC40 FUN_0040fc40	6	6	p0=/int (FUN_00410dc0 parameter param_1) | p1=/int (FUN_00410dc0 parameter param_2) | p2=/int (FUN_00410dc0 parameter param_3) | p3=/int (FUN_00410dc0 parameter param_4) | p4=unknown | p5=/uint (literal 0 at 00410DE4)		exact_address_match
00410DC0	FUN_00410dc0	00410EB0	00401343	thunk_FUN_0040fc40	0040FC40	FUN_0040fc40	00401343 thunk_FUN_0040fc40 -> 0040FC40 FUN_0040fc40	6	6	p0=unknown | p1=/int (FUN_00410dc0 parameter param_2) | p2=/int (FUN_00410dc0 parameter param_3) | p3=/uint (literal 0 at 00410EAB) | p4=unknown | p5=unknown		exact_address_match
00410DC0	FUN_00410dc0	00410F54	00401343	thunk_FUN_0040fc40	0040FC40	FUN_0040fc40	00401343 thunk_FUN_0040fc40 -> 0040FC40 FUN_0040fc40	6	6	p0=unknown | p1=unknown | p2=/int (FUN_00410dc0 parameter param_3) | p3=/uint (literal 0 at 00410F4F) | p4=/int (FUN_00410dc0 parameter param_5) | p5=unknown		exact_address_match
00410DC0	FUN_00410dc0	00410FCA	00401343	thunk_FUN_0040fc40	0040FC40	FUN_0040fc40	00401343 thunk_FUN_0040fc40 -> 0040FC40 FUN_0040fc40	6	6	p0=unknown | p1=unknown | p2=/int (FUN_00410dc0 parameter param_3) | p3=/uint (literal 0 at 00410FC5) | p4=/int (FUN_00410dc0 parameter param_5) | p5=unknown		exact_address_match
00410DC0	FUN_00410dc0	0041109F	0040F270	FUN_0040f270	0040F270	FUN_0040f270	0040F270 FUN_0040f270	9	9	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown | p6=unknown | p7=unknown | p8=unknown		exact_address_match
00410DC0	FUN_00410dc0	00411120	0040EB90	FUN_0040eb90	0040EB90	FUN_0040eb90	0040EB90 FUN_0040eb90	0	0			exact_address_match
00410DC0	FUN_00410dc0	00411143	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A4CA8) | p3=/uint (literal 2726 at 00411137)		exact_address_match
00411260	FUN_00411260	0041139D	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70 Library::DKW::LIB::MemAlloc	1	1	p0=unknown		exact_address_match
00411260	FUN_00411260	004113A9	00411CF0	FUN_00411cf0	00411CF0	FUN_00411cf0	00411CF0 FUN_00411cf0	2	2	p0=return of Library::DKW::LIB::MemAlloc | p1=unknown		exact_address_match
00411260	FUN_00411260	0041142F	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	0	0			exact_address_match
00411260	FUN_00411260	0041166B	0040F4D0	FUN_0040f4d0	0040F4D0	FUN_0040f4d0	0040F4D0 FUN_0040f4d0	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 1 at 00411660)		exact_address_match
00411260	FUN_00411260	0041169D	0040F840	FUN_0040f840	0040F840	FUN_0040f840	0040F840 FUN_0040f840	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 1 at 00411692)		exact_address_match
00411260	FUN_00411260	004118E6	0040F270	FUN_0040f270	0040F270	FUN_0040f270	0040F270 FUN_0040f270	9	9	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown | p6=unknown | p7=unknown | p8=unknown		exact_address_match
00411260	FUN_00411260	0041196D	0040EB90	FUN_0040eb90	0040EB90	FUN_0040eb90	0040EB90 FUN_0040eb90	0	0			exact_address_match
00411260	FUN_00411260	00411979	006A5E90	FUN_006a5e90	006A5E90	FUN_006a5e90	006A5E90 FUN_006a5e90	1	1	p0=unknown		exact_address_match
00411260	FUN_00411260	0041199D	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A4CA8) | p3=/uint (literal 2926 at 0041198B)		exact_address_match
00411260	FUN_00411260	004119E5	006ACF50	Library::DKW::LIB::MemRealloc	006ACF50	Library::DKW::LIB::MemRealloc	006ACF50 Library::DKW::LIB::MemRealloc	2	2	p0=unknown | p1=unknown		exact_address_match
00411260	FUN_00411260	004119EF	00411CF0	FUN_00411cf0	00411CF0	FUN_00411cf0	00411CF0 FUN_00411cf0	2	2	p0=return of Library::DKW::LIB::MemRealloc | p1=unknown		exact_address_match
00411E50	FUN_00411e50	00411FA9	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70	Library::DKW::LIB::MemAlloc	006AAC70 Library::DKW::LIB::MemAlloc	1	1	p0=unknown		exact_address_match
00411E50	FUN_00411e50	00411FB3	00411CF0	FUN_00411cf0	00411CF0	FUN_00411cf0	00411CF0 FUN_00411cf0	2	2	p0=return of Library::DKW::LIB::MemAlloc | p1=unknown		exact_address_match
00411E50	FUN_00411e50	0041204E	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40	Library::MSVCRT::__alloca_probe	0072DA40 Library::MSVCRT::__alloca_probe	0	0			exact_address_match
00411E50	FUN_00411e50	00412280	0040F4D0	FUN_0040f4d0	0040F4D0	FUN_0040f4d0	0040F4D0 FUN_0040f4d0	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 00412275)		exact_address_match
00411E50	FUN_00411e50	004122B2	0040F840	FUN_0040f840	0040F840	FUN_0040f840	0040F840 FUN_0040f840	4	4	p0=unknown | p1=unknown | p2=unknown | p3=/uint (literal 0 at 004122A4)		exact_address_match
00411E50	FUN_00411e50	00412416	0040F270	FUN_0040f270	0040F270	FUN_0040f270	0040F270 FUN_0040f270	9	9	p0=unknown | p1=unknown | p2=unknown | p3=unknown | p4=unknown | p5=unknown | p6=unknown | p7=unknown | p8=unknown		exact_address_match
00411E50	FUN_00411e50	004125B9	0040EB90	FUN_0040eb90	0040EB90	FUN_0040eb90	0040EB90 FUN_0040eb90	0	0			exact_address_match
00411E50	FUN_00411e50	004125C5	006A5E90	FUN_006a5e90	006A5E90	FUN_006a5e90	006A5E90 FUN_006a5e90	1	1	p0=unknown		exact_address_match
00411E50	FUN_00411e50	004125E8	006A5E40	RaiseInternalException	006A5E40	RaiseInternalException	006A5E40 RaiseInternalException	4	4	p0=unknown | p1=/int (data at 007ED77C) | p2=pointer:/char (string at 007A4CA8) | p3=/uint (literal 3130 at 004125D7)		exact_address_match
