address	name	current_type	call_boundary_types	trusted_pointer_return_store_types	constructor_store_types	address_of_uses	proposed_type	type_apply	call_boundary_sites	trusted_store_sites
007C7274	CHAR_._007c7274	/char	{/char=4}	{}	{}	8		0	006AD2A0 -> 0072E340 parameter 1 as /char @ 006AD2E6 (address-of global) | 006AD4D0 -> 0072E340 parameter 1 as /char @ 006AD657 (address-of global) | 006AD4D0 -> 0072E340 parameter 1 as /char @ 006AD71A (address-of global) | 006AD4D0 -> 0072E340 parameter 1 as /char @ 006AD85B (address-of global)	-
007C8FF4	CHAR_0Ah_007c8ff4	/char	{/char=17}	{}	{}	19		0	00555680 -> 0072EB70 parameter 0 as /char @ 005556A4 (address-of global) | 006AD4D0 -> 00733F70 parameter 1 as /char @ 006AD98B (address-of global) | 006AD4D0 -> 00733F70 parameter 1 as /char @ 006AD9B6 (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006ADF16 (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006ADF73 (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006AE001 (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006AE02E (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006AE0A0 (address-of global) | 006ADC30 -> 00733F70 parameter 1 as /char @ 006AE0CF (address-of global) | 007140E0 -> 0072E6F0 parameter 1 as /char @ 00714247 (address-of global) | 007140E0 -> 0072E6F0 parameter 1 as /char @ 00714760 (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 0071433E (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 0071438E (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 007143CE (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 0071485B (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 007148AB (address-of global) | 007140E0 -> 00730590 parameter 1 as /char @ 007148EB (address-of global)	-
007CB090	PTR_s_rc276_%d_007cb090	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0057F2E0 -> EXTERNAL:00000080 parameter 1 as pointer:/char @ 0057F313 (global value)	-
007CB098	PTR_s_rgold_%d_007cb098	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0057F3A0 -> EXTERNAL:00000080 parameter 1 as pointer:/char @ 0057F3E2 (global value)	-
007CB0A0	PTR_s_rmeta_%d_007cb0a0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0057F470 -> EXTERNAL:00000080 parameter 1 as pointer:/char @ 0057F4A3 (global value)	-
007CB0A4	PTR_s_term0_007cb0a4	pointer:/char	{}	{pointer:/char=1}	{}	0		0		0057F530 trusted pointer:/char return aliases exact global on 2/2 non-null/total RET paths
007CB0B4	PTR_s_termsd_007cb0b4	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005805C0 -> 004AB880 parameter 3 as pointer:/char @ 00580606 (global value)	-
007CC8BC	CHAR_*_007cc8bc	/char	{/char=1}	{}	{}	3		0	005D9470 -> 00725910 parameter 1 as /char @ 005D96FB (address-of global)	-
007CDE70	PTR_s_cont1_007cde70	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005EC9F0 -> 004AB880 parameter 3 as pointer:/char @ 005ECA72 (global value)	-
007CE5A0	PTR_s_adcbo_007ce5a0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005F35F0 -> 00709AF0 parameter 2 as pointer:/char @ 005F365D (global value)	-
007CE5F8	PTR_s_pics_g_007ce5f8	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005F4A30 -> 00709AF0 parameter 2 as pointer:/char @ 005F4A9F (global value)	-
007CE6E0	PTR_s_col3l0_007ce6e0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005F6AF0 -> 004AB880 parameter 3 as pointer:/char @ 005F6BAB (global value)	-
007CE934	PTR_s_Expb24_007ce934	pointer:/char	{pointer:/char=1}	{}	{}	0		0	005FDB50 -> 004AB880 parameter 3 as pointer:/char @ 005FDC3D (global value)	-
007CEBEC	PTR_s_Dest1_0_007cebec	pointer:/char	{pointer:/char=2}	{}	{}	0		0	006029C0 -> 004AB880 parameter 3 as pointer:/char @ 00602A35 (global value) | 00602E90 -> 00709AF0 parameter 2 as pointer:/char @ 00602F05 (global value)	-
007CEC3C	PTR_s_dest0s0_007cec3c	pointer:/char	{pointer:/char=1}	{}	{}	0		0	006029C0 -> 004AB880 parameter 3 as pointer:/char @ 00602AB1 (global value)	-
007CEDC0	PTR_s_expl_bbt0_007cedc0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	006051B0 -> 004AB880 parameter 3 as pointer:/char @ 00605243 (global value)	-
007D0164	PTR_s_light01_007d0164	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0061DB80 -> 00709AF0 parameter 2 as pointer:/char @ 0061DBD2 (global value)	-
007D02D4	PTR_s_mine0_007d02d4	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00623170 -> 004AB880 parameter 3 as pointer:/char @ 0062327F (global value)	-
007D0354	PTR_s_expdeep_007d0354	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00624000 -> 00709AF0 parameter 2 as pointer:/char @ 00624064 (global value)	-
007D08BC	PTR_s_rubb3_007d08bc	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00629070 -> 00709AF0 parameter 2 as pointer:/char @ 006292B0 (global value)	-
007D0C40	PTR_s_expl_sb0_007d0c40	pointer:/char	{pointer:/char=1}	{}	{}	0		0	006298A0 -> 00709AF0 parameter 2 as pointer:/char @ 00629903 (global value)	-
007D14D0	PTR_s_rubb3_007d14d0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0062F3B0 -> 004AB880 parameter 3 as pointer:/char @ 0062F51F (global value)	-
007D1850	PTR_s_ruin_s10_007d1850	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00630C50 -> 00709AF0 parameter 2 as pointer:/char @ 00630CDE (global value)	-
007D1BCC	PTR_s_starR_007d1bcc	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00632A00 -> 00709AF0 parameter 2 as pointer:/char @ 00632B3C (global value)	-
007D1BD0	PTR_s_starF_007d1bd0	pointer:/char	{pointer:/char=1}	{}	{}	0		0	00632A00 -> 00709AF0 parameter 2 as pointer:/char @ 00632B66 (global value)	-
007D1DB8	DAT_007d1db8	/undefined4	{/char=1}	{}	{}	1	/char	0	00639990 -> 004AB880 parameter 3 as /char @ 00639AEB (address-of global)	-
007D1F68	PTR_s_blast_p_007d1f68	pointer:/char	{pointer:/char=1}	{}	{}	0		0	0063E160 -> 00709AF0 parameter 2 as pointer:/char @ 0063E203 (global value)	-
007D2D18	DAT_007d2d18	/undefined4	{/SubmarineTitans/Recovered/Enums/Global_sub_006686F0_param_1Enum=1, /SubmarineTitans/Recovered/Enums/Global_sub_00668AA0_param_1Enum=1}	{}	{}	0		0	00682850 -> 006686F0 parameter 0 as /SubmarineTitans/Recovered/Enums/Global_sub_006686F0_param_1Enum @ 00682886 (global value) | 00682850 -> 00668AA0 parameter 0 as /SubmarineTitans/Recovered/Enums/Global_sub_00668AA0_param_1Enum @ 00682911 (global value)	-
