function_address	function	call_address	table_register	slot_offset	observed_pushes	last_ecx_assignment	instruction
0041AF40	STGameObjC::GetMessage	0041B0A6	EDX	48	1	EBX	CALL dword ptr [EDX + 0x30]
0041AF40	STGameObjC::GetMessage	0041B148	EAX	52	1	EBX	CALL dword ptr [EAX + 0x34]
0041AF40	STGameObjC::GetMessage	0041B20B	EDX	64	1	EBX	CALL dword ptr [EDX + 0x40]
0041AF40	STGameObjC::GetMessage	0041B3F8	EAX	76	1	EBX	CALL dword ptr [EAX + 0x4c]
0041AF40	STGameObjC::GetMessage	0041B46D	EAX	88	1	EBX	CALL dword ptr [EAX + 0x58]
0041AF40	STGameObjC::GetMessage	0041B4DE	EAX	96	1	EBX	CALL dword ptr [EAX + 0x60]
0041AF40	STGameObjC::GetMessage	0041B547	EAX	48	1	EBX	CALL dword ptr [EAX + 0x30]
0041AF40	STGameObjC::GetMessage	0041B5A7	EAX	52	1	EBX	CALL dword ptr [EAX + 0x34]
0041AF40	STGameObjC::GetMessage	0041B604	EAX	88	1	EBX	CALL dword ptr [EAX + 0x58]
0041AF40	STGameObjC::GetMessage	0041B675	EAX	100	1	EBX	CALL dword ptr [EAX + 0x64]
0041AF40	STGameObjC::GetMessage	0041B726	EAX	52	1	EBX	CALL dword ptr [EAX + 0x34]
0041AF40	STGameObjC::GetMessage	0041B787	EAX	48	1	EBX	CALL dword ptr [EAX + 0x30]
0041AF40	STGameObjC::GetMessage	0041B7E3	EAX	52	1	EBX	CALL dword ptr [EAX + 0x34]
0041AF40	STGameObjC::GetMessage	0041B840	EAX	48	1	EBX	CALL dword ptr [EAX + 0x30]
0041AF40	STGameObjC::GetMessage	0041B8CD	EDX	56	1	EBX	CALL dword ptr [EDX + 0x38]
0041AF40	STGameObjC::GetMessage	0041B9FE	EAX	60	1	EBX	CALL dword ptr [EAX + 0x3c]
0041AF40	STGameObjC::GetMessage	0041BB90	EDX	68	1	EBX	CALL dword ptr [EDX + 0x44]
0041AF40	STGameObjC::GetMessage	0041BBEE	EAX	72	1	EBX	CALL dword ptr [EAX + 0x48]
0041AF40	STGameObjC::GetMessage	0041BC76	EDX	80	1	EBX	CALL dword ptr [EDX + 0x50]
0041AF40	STGameObjC::GetMessage	0041BD07	EAX	84	1	EBX	CALL dword ptr [EAX + 0x54]
0041AF40	STGameObjC::GetMessage	0041BD70	EDX	92	1	EBX	CALL dword ptr [EDX + 0x5c]
0041AF40	STGameObjC::GetMessage	0041BDD7	EAX	48	1	EBX	CALL dword ptr [EAX + 0x30]
0041AF40	STGameObjC::GetMessage	0041BE33	EAX	52	1	EBX	CALL dword ptr [EAX + 0x34]
0041C3F0	FUN_0041c3f0	0041C4A7	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
0041C3F0	FUN_0041c3f0	0041C4FB	EDX	148	0	ESI	CALL dword ptr [EDX + 0x94]
0041C5A0	FUN_0041c5a0	0041C618	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
0041C5A0	FUN_0041c5a0	0041C661	EDX	152	0	ESI	CALL dword ptr [EDX + 0x98]
0041CE40	FUN_0041ce40	0041CE7C	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041CF50	FUN_0041cf50	0041CF86	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041CFF0	FUN_0041cff0	0041D02C	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041D100	FUN_0041d100	0041D134	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041D1A0	FUN_0041d1a0	0041D1DC	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041D2B0	FUN_0041d2b0	0041D2E4	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041D3E0	FUN_0041d3e0	0041D41C	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041D4F0	FUN_0041d4f0	0041D524	EAX	8	0	ESI	CALL dword ptr [EAX + 0x8]
0041DD00	FUN_0041dd00	0041DF5F	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
0041DD00	FUN_0041dd00	0041E141	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
0041DD00	FUN_0041dd00	0041E14D	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
0041DD00	FUN_0041dd00	0041E23C	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
0041E530	STSprGameObjC::GetMessage	0041EDC0	EAX	0	0		CALL dword ptr [EAX]
0041F3B0	FUN_0041f3b0	0041F419	EDX	124	0	ESI	CALL dword ptr [EDX + 0x7c]
0041F3B0	FUN_0041f3b0	0041F4A1	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
0041F3B0	FUN_0041f3b0	0041F4AD	EAX	12	0	ESI	CALL dword ptr [EAX + 0xc]
0041F3B0	FUN_0041f3b0	0041F4CA	EDX	196	0	ESI	CALL dword ptr [EDX + 0xc4]
0041F3B0	FUN_0041f3b0	0041F578	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
0041F3B0	FUN_0041f3b0	0041F584	EAX	12	0	ESI	CALL dword ptr [EAX + 0xc]
0041F630	FUN_0041f630	0041F750	EDX	44	0		CALL dword ptr [EDX + 0x2c]
0041F630	FUN_0041f630	0041F770	EDX	44	0		CALL dword ptr [EDX + 0x2c]
0041F630	FUN_0041f630	0041F7A5	EDX	108	0	ESI	CALL dword ptr [EDX + 0x6c]
00420340	STSprGameObjC::LoadActFrame	00420421	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
00420340	STSprGameObjC::LoadActFrame	00420537	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
00420AE0	STSprGameObjC::LoadLifeFrame	00420B9E	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
00420AE0	STSprGameObjC::LoadLifeFrame	00420DD4	EDX	12	0	EBX	CALL dword ptr [EDX + 0xc]
00422E20	FUN_00422e20	00422E29	EAX	4	3		CALL dword ptr [EAX + 0x4]
00422FF0	FUN_00422ff0	00422FF9	EAX	4	3		CALL dword ptr [EAX + 0x4]
00423320	FUN_00423320	00423339	EDX	0	1		CALL dword ptr [EDX]
00423520	STGroupC::GetTOBJQty	004235B3	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00423660	STGroupC::GetTOBJList	00423702	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00423850	STGroupC::AddObj	00423958	EDX	8	2	EDI	CALL dword ptr [EDX + 0x8]
00423850	STGroupC::AddObj	004239E6	EDX	256	1	ESI	CALL dword ptr [EDX + 0x100]
00423850	STGroupC::AddObj	004239F8	EDX	260	1	ESI	CALL dword ptr [EDX + 0x104]
00423850	STGroupC::AddObj	00423A37	EDX	0	1		CALL dword ptr [EDX]
00423C70	FUN_00423c70	00423D2F	EDX	0	1		CALL dword ptr [EDX]
00423D80	FUN_00423d80	00423DB6	EDX	4	1	EBX	CALL dword ptr [EDX + 0x4]
00424530	FUN_00424530	004245CE	EDX	256	1	EAX	CALL dword ptr [EDX + 0x100]
00424620	FUN_00424620	004246BE	EDX	260	1	EAX	CALL dword ptr [EDX + 0x104]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AE48	EDX	236	0	ESI	CALL dword ptr [EDX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AE83	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AEA5	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AF10	EDX	236	0	ESI	CALL dword ptr [EDX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AF5B	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AF88	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AFAE	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042ABE0	STAllPlayersC::GetGObjFromZone2	0042AFD7	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
0042B1F0	STAllPlayersC::GetGObjFromBox	0042B410	EDX	248	0	ESI	CALL dword ptr [EDX + 0xf8]
0042B7D0	STAllPlayersC::AddObjsToGroup	0042B877	EAX	8	2	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x8]
0042B7D0	STAllPlayersC::AddObjsToGroup	0042B906	EAX	8	2	DWORD PTR [EBP + -0X8]	CALL dword ptr [EAX + 0x8]
0042B7D0	STAllPlayersC::AddObjsToGroup	0042B980	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
0042B7D0	STAllPlayersC::AddObjsToGroup	0042B9AB	EAX	8	2	DWORD PTR [EBP + -0XC]	CALL dword ptr [EAX + 0x8]
0042BB30	STAllPlayersC::AddObjToTmp	0042BCC7	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042BEA0	STAllPlayersC::AddObjToTmp2	0042C089	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C300	FUN_0042c300	0042C40A	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042C691	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042C741	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042C82C	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042C90A	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042C9D8	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042CA8A	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042C5F0	STAllPlayersC::DelObjFromTmps	0042CB8D	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042D190	STAllPlayersC::ResetActivityFromObjs	0042D1E2	EDX	232	1	ESI	CALL dword ptr [EDX + 0xe8]
0042D190	STAllPlayersC::ResetActivityFromObjs	0042D23C	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
0042D190	STAllPlayersC::ResetActivityFromObjs	0042D2BD	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
0042D190	STAllPlayersC::ResetActivityFromObjs	0042D2F5	EAX	232	1	ESI	CALL dword ptr [EAX + 0xe8]
0042D370	STAllPlayersC::SetActivityToObjs	0042D3F5	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042D370	STAllPlayersC::SetActivityToObjs	0042D465	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042D370	STAllPlayersC::SetActivityToObjs	0042D48C	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
0042E210	STAllPlayersC::RegisterObject	0042E318	EDX	44	0		CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E362	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E3A9	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E3FD	EDX	44	0		CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E447	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E48E	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E4BB	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E548	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E559	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E5A6	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E5F3	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E640	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E68D	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E6DA	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E727	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E76D	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E81F	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E83F	EDX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EDX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E88C	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E8D9	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E926	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E973	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042E9C0	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042EA0D	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042EA5A	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042EAA0	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042E210	STAllPlayersC::RegisterObject	0042EBA5	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
0042E210	STAllPlayersC::RegisterObject	0042EC32	EAX	44	0	DWORD PTR [EBP + 0X14]	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F354	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F39F	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F3E7	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F440	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F48B	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F4D3	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F4FF	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F593	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F5A3	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F625	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F6A7	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F729	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F7AB	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F82D	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F8AF	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042F931	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FA14	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FA33	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FAB5	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FB37	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FBB9	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FC3B	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FCBD	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FD3F	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FDC1	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FE43	EAX	44	0	EBX	CALL dword ptr [EAX + 0x2c]
0042F2B0	STAllPlayersC::UnRegisterObject	0042FFB1	EAX	4	1	ESI	CALL dword ptr [EAX + 0x4]
0042F2B0	STAllPlayersC::UnRegisterObject	0043001C	EDX	44	0	EBX	CALL dword ptr [EDX + 0x2c]
00433E90	STAllPlayersC::PointPick	00433ED9	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
004353B0	FUN_004353b0	0043542C	EDX	232	1	EAX	CALL dword ptr [EDX + 0xe8]
004353B0	FUN_004353b0	00435477	EDX	232	1	EDI	CALL dword ptr [EDX + 0xe8]
004354E0	STAllPlayersC::ReplaceObject	0043569B	EAX	140	3		CALL dword ptr [EAX + 0x8c]
00435850	FUN_00435850	004358D8	EDX	8	5	DWORD PTR [0X00802A38]	CALL dword ptr [EDX + 0x8]
00435930	STAllPlayersC::GetCursorType	00435A54	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435930	STAllPlayersC::GetCursorType	00435A87	EAX	236	0	EDI	CALL dword ptr [EAX + 0xec]
00435930	STAllPlayersC::GetCursorType	00435AB8	EDX	236	0	EDI	CALL dword ptr [EDX + 0xec]
00435B90	FUN_00435b90	00435C3C	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435CA7	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435D1C	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435DA0	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435E27	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435EA4	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435F2A	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00435FB4	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	0043603A	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004360AF	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436124	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004361A6	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436226	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004362AC	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436329	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004363B3	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	0043643D	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004364B6	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436533	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436581	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	0043658D	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00435B90	FUN_00435b90	00436599	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	004365E1	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436710	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436739	EDX	236	0	ESI	CALL dword ptr [EDX + 0xec]
00435B90	FUN_00435b90	0043676F	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	004367B7	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004367D6	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	004367E2	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00435B90	FUN_00435b90	0043682A	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436849	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	00436855	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00435B90	FUN_00435b90	00436861	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	0043686D	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00435B90	FUN_00435b90	004368B5	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004368D0	EDX	236	0	ESI	CALL dword ptr [EDX + 0xec]
00435B90	FUN_00435b90	00436907	EAX	236	0	ESI	CALL dword ptr [EAX + 0xec]
00435B90	FUN_00435b90	00436924	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00435B90	FUN_00435b90	0043696C	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	004369C9	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00435B90	FUN_00435b90	00436A53	EDX	40	4	EAX	CALL dword ptr [EDX + 0x28]
00436F20	STAllPlayersC::CmdToPlsObj	0043719D	EDX	0	1	DWORD PTR [EBP + -0X4]	CALL dword ptr [EDX]
00436F20	STAllPlayersC::CmdToPlsObj	004371E9	EAX	0	1	EDI	CALL dword ptr [EAX]
00436F20	STAllPlayersC::CmdToPlsObj	00437632	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437697	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437717	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	0043777A	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004377A7	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	0043787B	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004378BE	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437912	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004379D1	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437A43	EDX	44	0	EDI	CALL dword ptr [EDX + 0x2c]
00436F20	STAllPlayersC::CmdToPlsObj	00437A97	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437B3F	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00436F20	STAllPlayersC::CmdToPlsObj	00437B4B	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
00436F20	STAllPlayersC::CmdToPlsObj	00437B57	EAX	44	0	ESI	CALL dword ptr [EAX + 0x2c]
00436F20	STAllPlayersC::CmdToPlsObj	00437BBC	EDX	136	1	DWORD PTR [EBP + -0X3C]	CALL dword ptr [EDX + 0x88]
00436F20	STAllPlayersC::CmdToPlsObj	00437DFE	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437E37	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437F05	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437F38	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00437FF9	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438039	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004380FC	EAX	8	2	EBX	CALL dword ptr [EAX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	0043815F	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	0043819F	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004381D9	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438239	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438255	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438287	EDX	0	1	EDI	CALL dword ptr [EDX]
00436F20	STAllPlayersC::CmdToPlsObj	004382B8	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	004382E9	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438305	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	0043834B	EDX	8	2	EBX	CALL dword ptr [EDX + 0x8]
00436F20	STAllPlayersC::CmdToPlsObj	00438408	EDX	44	0	ESI	CALL dword ptr [EDX + 0x2c]
